sensor_type,device_type,timestamps,x,y,z
magnetometer,smartphone,3719096010000.0,16.75,5.1875,-32.3125
magnetometer,smartphone,3720096010000.0,17.125,-3.1875,-31.125
magnetometer,smartphone,3721096010000.0,17.4375,0.4375,-30.1875
magnetometer,smartphone,3722096010000.0,20.6875,-11.3125,-28.75
magnetometer,smartphone,3723096010000.0,19.8125,-15.125,-28.4375
magnetometer,smartphone,3724096010000.0,25.25,-14.9375,-32.0
magnetometer,smartphone,3725096010000.0,24.875,-17.3125,-33.25
magnetometer,smartphone,3726096010000.0,19.75,-11.75,-34.6875
magnetometer,smartphone,3727096010000.0,18.0625,-28.0,-31.125
magnetometer,smartphone,3728096010000.0,18.25,-30.75,-32.0
magnetometer,smartphone,3729096010000.0,10.0625,-33.875,-28.125
magnetometer,smartphone,3730096010000.0,8.8125,-27.875,-15.8125
magnetometer,smartphone,3731096010000.0,11.9375,-16.8125,-16.25
magnetometer,smartphone,3732096010000.0,16.0,-8.25,-15.8125
magnetometer,smartphone,3733096010000.0,14.625,-5.4375,-15.4375
magnetometer,smartphone,3734096010000.0,17.3125,-20.375,-15.625
magnetometer,smartphone,3735096010000.0,12.9375,-18.25,-16.375
magnetometer,smartphone,3736096010000.0,16.8125,-21.5,-16.6875
magnetometer,smartphone,3737096010000.0,7.5625,-21.0625,-16.75
magnetometer,smartphone,3738096010000.0,8.5625,-22.375,-18.625
magnetometer,smartphone,3739096010000.0,-2.375,-29.4375,-12.0
magnetometer,smartphone,3740096010000.0,-5.375,-29.5,-10.1875
magnetometer,smartphone,3741096010000.0,1.5,-23.375,-11.9375
magnetometer,smartphone,3742096010000.0,6.0625,-16.375,-14.4375
magnetometer,smartphone,3743096010000.0,3.875,-11.75,-14.6875
magnetometer,smartphone,3744096010000.0,7.875,-2.6875,-20.5
magnetometer,smartphone,3745096010000.0,6.4375,-8.375,-25.375
magnetometer,smartphone,3746096010000.0,7.6875,-8.375,-29.8125
magnetometer,smartphone,3747096010000.0,11.6875,-16.9375,-33.875
magnetometer,smartphone,3748096010000.0,19.8125,-20.25,-38.75
magnetometer,smartphone,3749096010000.0,17.4375,-3.1875,-49.5625
magnetometer,smartphone,3750096010000.0,6.0,-0.375,-47.1875
magnetometer,smartphone,3751096010000.0,0.25,-1.125,-47.25
magnetometer,smartphone,3752096010000.0,0.375,-1.375,-46.875
magnetometer,smartphone,3753096010000.0,-2.0625,-0.75,-46.25
magnetometer,smartphone,3754096010000.0,0.875,-6.0625,-43.0
magnetometer,smartphone,3755096010000.0,3.375,-4.5,-39.5
magnetometer,smartphone,3756096010000.0,1.4375,-2.625,-35.0625
magnetometer,smartphone,3757096010000.0,0.4375,-1.6875,-32.5625
magnetometer,smartphone,3758096010000.0,3.0625,5.375,-30.6875
magnetometer,smartphone,3759096010000.0,4.3125,8.875,-30.9375
magnetometer,smartphone,3760096010000.0,5.375,14.0,-30.625
magnetometer,smartphone,3761096010000.0,3.3125,16.125,-29.5625
magnetometer,smartphone,3762096010000.0,-3.6875,17.375,-34.25
magnetometer,smartphone,3763096010000.0,11.1875,11.375,-41.375
magnetometer,smartphone,3764096010000.0,16.75,6.4375,-41.375
magnetometer,smartphone,3765096010000.0,13.625,2.375,-45.625
magnetometer,smartphone,3766096010000.0,17.3125,-1.9375,-35.9375
magnetometer,smartphone,3767096010000.0,15.875,-3.9375,-40.3125
magnetometer,smartphone,3768096010000.0,14.5,1.1875,-37.9375
magnetometer,smartphone,3769096010000.0,7.75,2.75,-35.125
magnetometer,smartphone,3770096010000.0,0.25,0.25,-31.875
magnetometer,smartphone,3771096010000.0,-2.25,-0.4375,-40.5
magnetometer,smartphone,3772096010000.0,-11.0625,-2.0,-43.0
magnetometer,smartphone,3773096010000.0,-5.4375,0.1875,-43.125
magnetometer,smartphone,3774096010000.0,-7.3125,-1.0,-39.75
magnetometer,smartphone,3775096010000.0,-9.5625,1.75,-40.625
magnetometer,smartphone,3776096010000.0,-3.25,0.0625,-38.0
magnetometer,smartphone,3777096010000.0,0.75,-4.9375,-34.4375
magnetometer,smartphone,3778096010000.0,3.1875,-11.3125,-31.0
magnetometer,smartphone,3779096010000.0,-0.1875,-14.0,-30.5
magnetometer,smartphone,3780096010000.0,-4.5625,-12.9375,-34.5
magnetometer,smartphone,3781096010000.0,-6.0,-12.75,-34.6875
magnetometer,smartphone,3782096010000.0,-10.875,-12.9375,-33.9375
magnetometer,smartphone,3783096010000.0,-17.75,-14.0,-30.5
magnetometer,smartphone,3784096010000.0,-18.1875,-18.3125,-29.4375
magnetometer,smartphone,3785096010000.0,-10.8125,-7.0625,-33.875
magnetometer,smartphone,3786096010000.0,-17.0,-11.0,-36.375
magnetometer,smartphone,3787096010000.0,-18.5,-20.0625,-37.0625
magnetometer,smartphone,3788096010000.0,-18.25,-22.375,-40.1875
magnetometer,smartphone,3789096010000.0,-16.4375,-25.0625,-43.0
magnetometer,smartphone,3790096010000.0,-12.25,-32.875,-42.3125
magnetometer,smartphone,3791096010000.0,-12.5625,-33.375,-39.5
magnetometer,smartphone,3792096010000.0,-19.4375,-17.75,-42.25
magnetometer,smartphone,3793096010000.0,-19.4375,-12.6875,-38.4375
magnetometer,smartphone,3794096010000.0,-13.5625,0.5,-38.5
magnetometer,smartphone,3795096010000.0,-13.625,-5.4375,-35.75
magnetometer,smartphone,3796096010000.0,-19.875,-9.5,-29.1875
magnetometer,smartphone,3797096010000.0,-20.5,-8.625,-26.25
magnetometer,smartphone,3798096010000.0,-17.5625,-2.25,-26.0625
magnetometer,smartphone,3799096010000.0,-19.9375,-1.9375,-25.4375
magnetometer,smartphone,3800096010000.0,-15.8125,2.9375,-29.1875
magnetometer,smartphone,3801096010000.0,-14.9375,-2.3125,-32.0625
magnetometer,smartphone,3802096010000.0,-22.125,-9.875,-28.0
magnetometer,smartphone,3803096010000.0,-27.375,-13.0,-26.25
magnetometer,smartphone,3804096010000.0,-30.75,-8.1875,-20.375
magnetometer,smartphone,3805096010000.0,-25.6875,11.0625,-18.4375
magnetometer,smartphone,3806096010000.0,-22.6875,9.75,-4.125
magnetometer,smartphone,3807096010000.0,-13.5,10.6875,-16.375
magnetometer,smartphone,3808096010000.0,1.0625,6.0,-30.125
magnetometer,smartphone,3809096010000.0,1.5,5.125,-32.6875
magnetometer,smartphone,3810096010000.0,-0.875,4.8125,-36.3125
magnetometer,smartphone,3811096010000.0,11.125,6.4375,-40.625
magnetometer,smartphone,3812096010000.0,21.75,3.0,-41.0625
magnetometer,smartphone,3813096010000.0,24.5,-17.375,-28.5625
magnetometer,smartphone,3814096010000.0,18.8125,-20.0625,-24.4375
magnetometer,smartphone,3815096010000.0,19.875,-24.5625,-16.25
magnetometer,smartphone,3816096010000.0,21.375,-18.875,-17.0625
magnetometer,smartphone,3817096010000.0,20.25,-17.625,-18.0
magnetometer,smartphone,3818096010000.0,21.75,-15.4375,-21.25
magnetometer,smartphone,3819096010000.0,23.1875,-11.3125,-25.5
magnetometer,smartphone,3820096010000.0,26.75,-15.1875,-27.0625
magnetometer,smartphone,3821096010000.0,27.875,-16.1875,-28.0
magnetometer,smartphone,3822096010000.0,26.6875,-19.1875,-22.9375
magnetometer,smartphone,3823096010000.0,30.0625,-14.875,-26.4375
magnetometer,smartphone,3824096010000.0,36.1875,-9.25,-22.6875
magnetometer,smartphone,3825096010000.0,21.625,-1.6875,-27.1875
magnetometer,smartphone,3826096010000.0,-0.6875,4.125,-27.5
magnetometer,smartphone,3827096010000.0,-12.9375,1.9375,-31.5625
magnetometer,smartphone,3828096010000.0,-15.4375,-19.4375,-17.875
magnetometer,smartphone,3829096010000.0,-12.75,-17.0,-18.75
magnetometer,smartphone,3830096010000.0,-6.8125,1.9375,-27.0625
magnetometer,smartphone,3831096010000.0,-12.625,-6.6875,-22.375
magnetometer,smartphone,3832096010000.0,-17.0625,-5.75,-24.75
magnetometer,smartphone,3833096010000.0,-13.9375,6.5,-29.5
magnetometer,smartphone,3834096010000.0,3.8125,8.25,-29.6875
magnetometer,smartphone,3835096010000.0,11.8125,7.5625,-28.0
magnetometer,smartphone,3836096010000.0,10.5625,0.5625,-31.9375
magnetometer,smartphone,3837096010000.0,-3.625,6.6875,-37.6875
magnetometer,smartphone,3838096010000.0,8.875,18.875,-38.9375
magnetometer,smartphone,3839096010000.0,8.625,18.9375,-39.5
magnetometer,smartphone,3840096010000.0,9.0,19.3125,-38.8125
magnetometer,smartphone,3841096010000.0,9.125,19.625,-39.1875
magnetometer,smartphone,3842096010000.0,9.125,18.6875,-38.25
magnetometer,smartphone,3843096010000.0,8.6875,18.9375,-38.9375
magnetometer,smartphone,3844096010000.0,9.125,19.125,-39.0625
magnetometer,smartphone,3845096010000.0,13.375,16.1875,-39.1875
magnetometer,smartphone,3846096010000.0,13.0625,16.375,-39.0625
magnetometer,smartphone,3847096010000.0,13.3125,16.4375,-39.375
magnetometer,smartphone,3848096010000.0,13.1875,16.6875,-39.125
magnetometer,smartphone,3849096010000.0,13.0625,16.375,-39.375
magnetometer,smartphone,3850096010000.0,13.875,16.75,-39.0625
magnetometer,smartphone,3851096010000.0,13.5,17.0625,-39.6875
magnetometer,smartphone,3852096010000.0,12.75,16.0,-39.75
magnetometer,smartphone,3853096010000.0,13.5,16.0,-39.25
magnetometer,smartphone,3854096010000.0,13.25,16.75,-38.625
magnetometer,smartphone,3855096010000.0,12.875,16.3125,-38.9375
magnetometer,smartphone,3856096010000.0,13.25,16.1875,-39.0625
magnetometer,smartphone,3857096010000.0,13.375,17.0625,-38.75
magnetometer,smartphone,3858096010000.0,13.25,16.625,-39.375
magnetometer,smartphone,3859096010000.0,13.1875,16.125,-38.8125
magnetometer,smartphone,3860096010000.0,13.0,16.8125,-38.3125
magnetometer,smartphone,3861096010000.0,8.0,7.0625,-31.625
magnetometer,smartphone,3862096010000.0,-0.4375,3.625,-30.0625
magnetometer,smartphone,3863096010000.0,7.75,7.9375,-32.0
magnetometer,smartphone,3864096010000.0,4.8125,3.5,-35.5
magnetometer,smartphone,3865096010000.0,3.9375,-0.0625,-35.375
magnetometer,smartphone,3866096010000.0,5.875,-1.1875,-31.0
magnetometer,smartphone,3867096010000.0,8.3125,2.0625,-27.5
magnetometer,smartphone,3868096010000.0,11.0625,7.75,-25.1875
magnetometer,smartphone,3869096010000.0,12.75,6.75,-26.0
magnetometer,smartphone,3870096010000.0,3.9375,7.625,-27.0625
magnetometer,smartphone,3871096010000.0,-2.75,1.9375,-27.0
magnetometer,smartphone,3872096010000.0,-3.625,-0.25,-26.625
magnetometer,smartphone,3873096010000.0,-3.8125,-1.1875,-25.75
magnetometer,smartphone,3874096010000.0,-3.8125,-1.375,-27.5625
magnetometer,smartphone,3875096010000.0,-11.9375,-3.6875,-25.6875
magnetometer,smartphone,3876096010000.0,-10.5625,8.6875,-30.625
magnetometer,smartphone,3877096010000.0,1.6875,1.4375,-34.8125
magnetometer,smartphone,3878096010000.0,0.875,-1.125,-35.3125
magnetometer,smartphone,3879096010000.0,6.1875,-0.25,-36.25
magnetometer,smartphone,3880096010000.0,4.5625,-5.1875,-34.8125
magnetometer,smartphone,3881096010000.0,6.4375,-9.75,-34.6875
magnetometer,smartphone,3882096010000.0,9.5,-6.75,-35.3125
magnetometer,smartphone,3883096010000.0,11.6875,1.4375,-36.125
magnetometer,smartphone,3884096010000.0,11.1875,1.6875,-36.0
magnetometer,smartphone,3885096010000.0,-0.125,-5.75,-33.75
magnetometer,smartphone,3886096010000.0,-4.4375,-7.25,-26.875
magnetometer,smartphone,3887096010000.0,-10.25,-4.3125,-21.5625
magnetometer,smartphone,3888096010000.0,-16.3125,-8.0,-23.5
magnetometer,smartphone,3889096010000.0,-9.4375,-6.8125,-32.5625
magnetometer,smartphone,3890096010000.0,4.5,-2.6875,-35.75
magnetometer,smartphone,3891096010000.0,7.4375,-9.875,-35.1875
magnetometer,smartphone,3892096010000.0,9.125,-13.9375,-37.375
magnetometer,smartphone,3893096010000.0,-16.75,-6.4375,-35.125
magnetometer,smartphone,3894096010000.0,-13.5625,-9.25,-38.3125
magnetometer,smartphone,3895096010000.0,-22.0625,-3.1875,-37.1875
magnetometer,smartphone,3896096010000.0,-24.5,-10.25,-36.0625
magnetometer,smartphone,3897096010000.0,-19.0,4.625,-42.8125
magnetometer,smartphone,3898096010000.0,-26.9375,-1.3125,-40.1875
magnetometer,smartphone,3899096010000.0,-29.625,-4.0,-39.75
magnetometer,smartphone,3900096010000.0,-39.0,-13.625,-37.25
magnetometer,smartphone,3901096010000.0,-38.8125,-12.625,-43.1875
magnetometer,smartphone,3902096010000.0,-42.75,-11.8125,-44.4375
magnetometer,smartphone,3903096010000.0,-34.1875,-20.375,-50.375
magnetometer,smartphone,3904096010000.0,-30.5625,-25.1875,-50.1875
magnetometer,smartphone,3905096010000.0,-39.125,-25.6875,-42.8125
magnetometer,smartphone,3906096010000.0,-40.4375,-30.5,-38.1875
magnetometer,smartphone,3907096010000.0,-41.3125,-27.75,-40.5
magnetometer,smartphone,3908096010000.0,-41.625,-25.125,-40.75
magnetometer,smartphone,3909096010000.0,-42.25,-17.625,-43.75
magnetometer,smartphone,3910096010000.0,-39.5625,-19.4375,-45.375
magnetometer,smartphone,3911096010000.0,-43.375,-12.375,-41.5625
magnetometer,smartphone,3912096010000.0,-40.1875,-22.0,-39.375
magnetometer,smartphone,3913096010000.0,-37.6875,-26.8125,-36.3125
magnetometer,smartphone,3914096010000.0,-38.625,-23.1875,-36.5625
magnetometer,smartphone,3915096010000.0,-35.875,-26.0,-34.5
magnetometer,smartphone,3916096010000.0,-34.5625,-24.1875,-33.0
magnetometer,smartphone,3917096010000.0,-30.125,-23.9375,-34.0625
magnetometer,smartphone,3918096010000.0,-31.8125,-22.875,-33.5625
magnetometer,smartphone,3919096010000.0,-36.6875,-6.4375,-37.0625
magnetometer,smartphone,3920096010000.0,-38.1875,-9.1875,-37.1875
magnetometer,smartphone,3921096010000.0,-35.25,-15.75,-39.75
magnetometer,smartphone,3922096010000.0,-35.8125,-18.375,-40.75
magnetometer,smartphone,3923096010000.0,-41.125,-15.5625,-41.9375
magnetometer,smartphone,3924096010000.0,-39.625,-19.8125,-41.9375
magnetometer,smartphone,3925096010000.0,-39.3125,-24.875,-41.0
magnetometer,smartphone,3926096010000.0,-34.625,-32.875,-38.8125
magnetometer,smartphone,3927096010000.0,-40.1875,-34.3125,-32.9375
magnetometer,smartphone,3928096010000.0,-47.9375,-22.625,-28.9375
magnetometer,smartphone,3929096010000.0,-40.4375,-21.0625,-30.5
magnetometer,smartphone,3930096010000.0,-39.875,-25.0625,-18.0
magnetometer,smartphone,3931096010000.0,-36.6875,-27.625,-12.5625
magnetometer,smartphone,3932096010000.0,-25.0625,-29.5,-21.125
magnetometer,smartphone,3933096010000.0,-26.375,-29.5625,-15.125
magnetometer,smartphone,3934096010000.0,-24.8125,-31.125,-10.0
magnetometer,smartphone,3935096010000.0,-23.8125,-23.5625,-19.1875
magnetometer,smartphone,3936096010000.0,-20.6875,-30.125,-17.0625
magnetometer,smartphone,3937096010000.0,-2.125,-34.25,-19.25
magnetometer,smartphone,3938096010000.0,-6.4375,-32.0,-19.5625
magnetometer,smartphone,3939096010000.0,-2.0625,-27.3125,-20.4375
magnetometer,smartphone,3940096010000.0,-8.1875,-32.375,-3.125
magnetometer,smartphone,3941096010000.0,-6.3125,-26.4375,-12.8125
magnetometer,smartphone,3942096010000.0,-4.75,-24.75,-20.8125
magnetometer,smartphone,3943096010000.0,-5.4375,-25.1875,-28.5625
magnetometer,smartphone,3944096010000.0,-8.0625,-30.875,-27.0
magnetometer,smartphone,3945096010000.0,-13.875,-37.375,-20.5
magnetometer,smartphone,3946096010000.0,-17.0,-36.0,-20.0625
magnetometer,smartphone,3947096010000.0,-15.5,-35.8125,-18.1875
magnetometer,smartphone,3948096010000.0,-18.3125,-39.4375,-9.125
magnetometer,smartphone,3949096010000.0,-14.0,-35.25,-19.5
magnetometer,smartphone,3950096010000.0,-11.4375,-32.25,-24.1875
magnetometer,smartphone,3951096010000.0,-11.4375,-33.875,-23.5
magnetometer,smartphone,3952096010000.0,-14.5,-33.25,-23.5625
magnetometer,smartphone,3953096010000.0,-9.9375,-33.625,-26.875
magnetometer,smartphone,3954096010000.0,-9.5,-36.625,-24.5
magnetometer,smartphone,3955096010000.0,-11.8125,-37.4375,-31.0625
magnetometer,smartphone,3956096010000.0,-11.75,-36.1875,-38.3125
magnetometer,smartphone,3957096010000.0,-16.375,-40.0625,-34.6875
magnetometer,smartphone,3958096010000.0,-21.4375,-37.9375,-31.0625
magnetometer,smartphone,3959096010000.0,-10.75,-35.375,-32.0
magnetometer,smartphone,3960096010000.0,-10.5625,-39.625,-31.0
magnetometer,smartphone,3961096010000.0,-4.5625,-43.3125,-28.125
magnetometer,smartphone,3962096010000.0,-2.75,-37.0625,-28.3125
magnetometer,smartphone,3963096010000.0,8.25,-34.75,-23.3125
magnetometer,smartphone,3964096010000.0,11.1875,-30.4375,-21.625
magnetometer,smartphone,3965096010000.0,3.625,-26.9375,-34.875
magnetometer,smartphone,3966096010000.0,0.0625,-28.25,-48.9375
magnetometer,smartphone,3967096010000.0,-3.5,-43.0,-47.5
magnetometer,smartphone,3968096010000.0,10.875,-37.9375,-41.9375
magnetometer,smartphone,3969096010000.0,23.375,-26.8125,-34.75
magnetometer,smartphone,3970096010000.0,19.75,-15.875,-36.4375
magnetometer,smartphone,3971096010000.0,21.0625,-12.625,-39.375
magnetometer,smartphone,3972096010000.0,25.6875,-17.25,-37.6875
magnetometer,smartphone,3973096010000.0,18.9375,-38.3125,-22.0625
magnetometer,smartphone,3974096010000.0,5.75,-39.25,-18.5
magnetometer,smartphone,3975096010000.0,-8.375,-26.375,-20.0625
magnetometer,smartphone,3976096010000.0,-11.9375,-19.8125,-20.0
magnetometer,smartphone,3977096010000.0,-11.4375,-15.375,-26.0625
magnetometer,smartphone,3978096010000.0,-13.6875,-22.4375,-31.3125
magnetometer,smartphone,3979096010000.0,-12.3125,-38.375,-32.375
magnetometer,smartphone,3980096010000.0,-8.3125,-43.5625,-28.8125
magnetometer,smartphone,3981096010000.0,4.1875,-42.375,-17.6875
magnetometer,smartphone,3982096010000.0,15.4375,-27.0,-26.0
magnetometer,smartphone,3983096010000.0,12.3125,-15.0625,-26.3125
magnetometer,smartphone,3984096010000.0,5.5625,-4.5,-25.5
magnetometer,smartphone,3985096010000.0,1.625,-12.5625,-19.8125
magnetometer,smartphone,3986096010000.0,1.6875,-14.1875,-14.75
magnetometer,smartphone,3987096010000.0,-1.8125,-13.0,-16.875
magnetometer,smartphone,3988096010000.0,-6.125,-18.0625,-15.3125
magnetometer,smartphone,3989096010000.0,-12.125,-22.0,-17.6875
magnetometer,smartphone,3990096010000.0,-14.5,-15.375,-33.75
magnetometer,smartphone,3991096010000.0,-9.9375,-13.25,-45.4375
magnetometer,smartphone,3992096010000.0,-0.75,-13.5625,-54.5625
magnetometer,smartphone,3993096010000.0,8.6875,-23.5625,-48.125
magnetometer,smartphone,3994096010000.0,14.3125,-21.375,-33.625
magnetometer,smartphone,3995096010000.0,14.5625,-10.75,-26.9375
magnetometer,smartphone,3996096010000.0,19.0,-1.375,-29.0625
magnetometer,smartphone,3997096010000.0,27.4375,-7.625,-33.125
magnetometer,smartphone,3998096010000.0,28.25,-12.875,-38.0
magnetometer,smartphone,3999096010000.0,31.1875,-21.0625,-36.0
magnetometer,smartphone,4000096010000.0,28.3125,-36.8125,-31.375
magnetometer,smartphone,4001096010000.0,24.625,-36.6875,-35.8125
magnetometer,smartphone,4002096010000.0,-10.1875,-43.5625,-24.1875
magnetometer,smartphone,4003096010000.0,-14.4375,-27.375,-28.25
magnetometer,smartphone,4004096010000.0,-19.875,-13.0625,-27.5
magnetometer,smartphone,4005096010000.0,-20.8125,-10.875,-29.25
magnetometer,smartphone,4006096010000.0,-18.5,-20.25,-37.6875
magnetometer,smartphone,4007096010000.0,-13.625,-25.125,-53.8125
magnetometer,smartphone,4008096010000.0,-5.25,-25.5625,-66.125
magnetometer,smartphone,4009096010000.0,-4.125,-27.0625,-57.8125
magnetometer,smartphone,4010096010000.0,-1.5,-10.25,-39.0625
magnetometer,smartphone,4011096010000.0,13.6875,0.375,-23.5625
magnetometer,smartphone,4012096010000.0,3.9375,-19.875,-25.6875
magnetometer,smartphone,4013096010000.0,16.375,-31.75,-46.0625
magnetometer,smartphone,4014096010000.0,13.5,-48.9375,-56.3125
magnetometer,smartphone,4015096010000.0,13.625,-48.625,-48.5625
magnetometer,smartphone,4016096010000.0,14.5,-37.6875,-39.375
magnetometer,smartphone,4017096010000.0,5.5,-27.6875,-43.75
magnetometer,smartphone,4018096010000.0,1.5,-39.8125,-44.125
magnetometer,smartphone,4019096010000.0,3.0625,-42.25,-28.0
magnetometer,smartphone,4020096010000.0,6.5,-37.5625,-27.1875
magnetometer,smartphone,4021096010000.0,9.125,-26.9375,-25.75
magnetometer,smartphone,4022096010000.0,6.375,-20.125,-22.6875
magnetometer,smartphone,4023096010000.0,16.6875,-27.5625,-16.0
magnetometer,smartphone,4024096010000.0,19.3125,-35.4375,-11.6875
magnetometer,smartphone,4025096010000.0,36.9375,-22.3125,-25.9375
magnetometer,smartphone,4026096010000.0,28.25,-26.3125,-18.75
magnetometer,smartphone,4027096010000.0,28.9375,-24.3125,-11.3125
magnetometer,smartphone,4028096010000.0,28.0,-4.5,-23.875
magnetometer,smartphone,4029096010000.0,22.9375,-6.0625,-27.0
magnetometer,smartphone,4030096010000.0,25.1875,-13.5625,-17.0625
magnetometer,smartphone,4031096010000.0,15.5,-19.75,-10.6875
magnetometer,smartphone,4032096010000.0,7.0,-22.0625,-3.625
magnetometer,smartphone,4033096010000.0,-5.1875,-11.1875,-3.4375
magnetometer,smartphone,4034096010000.0,-3.6875,-5.375,-13.3125
magnetometer,smartphone,4035096010000.0,-1.5,-7.4375,-23.1875
magnetometer,smartphone,4036096010000.0,-3.6875,-21.8125,-25.75
magnetometer,smartphone,4037096010000.0,-5.5,-31.5,-22.25
magnetometer,smartphone,4038096010000.0,-14.9375,-25.0625,-17.5625
magnetometer,smartphone,4039096010000.0,-19.4375,-5.375,-22.875
magnetometer,smartphone,4040096010000.0,-12.125,6.375,-26.5625
magnetometer,smartphone,4041096010000.0,-8.0,3.3125,-30.0
magnetometer,smartphone,4042096010000.0,-12.5625,-10.375,-29.1875
magnetometer,smartphone,4043096010000.0,-14.75,-11.6875,-27.6875
magnetometer,smartphone,4044096010000.0,-13.3125,-11.125,-30.9375
magnetometer,smartphone,4045096010000.0,11.8125,3.9375,-38.0
magnetometer,smartphone,4046096010000.0,18.3125,-17.6875,-28.125
magnetometer,smartphone,4047096010000.0,18.0625,-22.875,-19.875
magnetometer,smartphone,4048096010000.0,16.3125,-25.375,-12.375
magnetometer,smartphone,4049096010000.0,19.0,-24.3125,-11.3125
magnetometer,smartphone,4050096010000.0,18.0625,-21.375,-17.625
magnetometer,smartphone,4051096010000.0,22.6875,-14.0,-19.0625
magnetometer,smartphone,4052096010000.0,26.5,-9.3125,-19.375
magnetometer,smartphone,4053096010000.0,23.6875,-29.8125,-31.125
magnetometer,smartphone,4054096010000.0,23.25,-42.25,-38.125
magnetometer,smartphone,4055096010000.0,25.75,-27.9375,-40.8125
magnetometer,smartphone,4056096010000.0,27.0,-9.4375,-38.875
magnetometer,smartphone,4057096010000.0,25.4375,5.5625,-55.1875
magnetometer,smartphone,4058096010000.0,25.6875,-6.375,-64.5
magnetometer,smartphone,4059096010000.0,23.875,-22.0625,-63.5625
magnetometer,smartphone,4060096010000.0,11.375,-18.25,-66.9375
magnetometer,smartphone,4061096010000.0,-10.5,-11.75,-69.375
magnetometer,smartphone,4062096010000.0,-26.0,-34.25,-56.25
magnetometer,smartphone,4063096010000.0,-25.5,-38.5,-31.625
magnetometer,smartphone,4064096010000.0,-28.3125,-22.0,-35.375
magnetometer,smartphone,4065096010000.0,-22.5625,-9.5,-47.3125
magnetometer,smartphone,4066096010000.0,-20.8125,-13.9375,-39.4375
magnetometer,smartphone,4067096010000.0,-16.625,-11.0,-35.4375
magnetometer,smartphone,4068096010000.0,-4.625,-10.125,-37.625
magnetometer,smartphone,4069096010000.0,-5.1875,-10.8125,-35.0
magnetometer,smartphone,4070096010000.0,-15.125,-4.8125,-32.0625
magnetometer,smartphone,4071096010000.0,-25.125,1.3125,-27.5
magnetometer,smartphone,4072096010000.0,-19.8125,-1.125,-31.75
magnetometer,smartphone,4073096010000.0,-14.4375,1.75,-32.5
magnetometer,smartphone,4074096010000.0,-11.625,2.9375,-26.6875
magnetometer,smartphone,4075096010000.0,-7.75,-1.375,-25.3125
magnetometer,smartphone,4076096010000.0,-6.0625,-5.1875,-22.5
magnetometer,smartphone,4077096010000.0,-2.5625,-5.1875,-22.5
magnetometer,smartphone,4078096010000.0,-5.375,-5.875,-22.6875
magnetometer,smartphone,4079096010000.0,-1.625,-9.25,-23.5
magnetometer,smartphone,4080096010000.0,5.1875,-2.0625,-22.3125
magnetometer,smartphone,4081096010000.0,11.0,-11.1875,-11.5625
magnetometer,smartphone,4082096010000.0,8.1875,-6.0,-9.375
magnetometer,smartphone,4083096010000.0,7.5625,-4.0,-17.25
magnetometer,smartphone,4084096010000.0,7.9375,-11.4375,-25.9375
magnetometer,smartphone,4085096010000.0,9.8125,-16.6875,-35.4375
magnetometer,smartphone,4086096010000.0,0.6875,-17.25,-41.9375
magnetometer,smartphone,4087096010000.0,1.75,-14.125,-34.875
magnetometer,smartphone,4088096010000.0,4.1875,-12.5625,-19.6875
magnetometer,smartphone,4089096010000.0,1.0625,-4.625,-19.125
magnetometer,smartphone,4090096010000.0,-0.375,-10.4375,-20.0
magnetometer,smartphone,4091096010000.0,-3.5625,-19.625,-18.8125
magnetometer,smartphone,4092096010000.0,-9.3125,-17.625,-28.5625
magnetometer,smartphone,4093096010000.0,-9.5625,1.5,-41.875
magnetometer,smartphone,4094096010000.0,6.3125,8.5,-49.6875
magnetometer,smartphone,4095096010000.0,12.75,-9.4375,-52.3125
magnetometer,smartphone,4096096010000.0,8.5,-9.4375,-40.0625
magnetometer,smartphone,4097096010000.0,11.0,-2.4375,-29.5
magnetometer,smartphone,4098096010000.0,11.625,6.6875,-30.375
magnetometer,smartphone,4099096010000.0,19.875,6.6875,-37.1875
magnetometer,smartphone,4100096010000.0,25.25,-9.75,-39.1875
magnetometer,smartphone,4101096010000.0,27.875,-17.9375,-39.0625
magnetometer,smartphone,4102096010000.0,22.0,-18.0,-50.375
magnetometer,smartphone,4103096010000.0,21.125,-4.4375,-56.5625
magnetometer,smartphone,4104096010000.0,22.3125,-1.375,-52.8125
magnetometer,smartphone,4105096010000.0,16.625,-0.1875,-51.75
magnetometer,smartphone,4106096010000.0,8.1875,4.625,-50.6875
magnetometer,smartphone,4107096010000.0,8.1875,4.75,-47.1875
magnetometer,smartphone,4108096010000.0,-0.5625,5.5625,-46.3125
magnetometer,smartphone,4109096010000.0,-15.25,-0.4375,-43.3125
magnetometer,smartphone,4110096010000.0,-17.4375,-4.5,-42.0
magnetometer,smartphone,4111096010000.0,-18.875,-1.5,-41.6875
magnetometer,smartphone,4112096010000.0,-23.5625,5.375,-36.75
magnetometer,smartphone,4113096010000.0,-11.0,18.6875,-23.0
magnetometer,smartphone,4114096010000.0,-11.1875,19.5625,-22.375
magnetometer,smartphone,4115096010000.0,-13.8125,18.25,-18.5
magnetometer,smartphone,4116096010000.0,-16.8125,18.0,-27.0625
magnetometer,smartphone,4117096010000.0,-35.75,0.5625,-27.625
magnetometer,smartphone,4118096010000.0,-31.375,-8.3125,-32.5
magnetometer,smartphone,4119096010000.0,-35.0625,-25.125,-25.5
magnetometer,smartphone,4120096010000.0,-32.625,-17.75,-31.125
