"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
1.100562103E2;-5.334000015E1;-1.895999908E1;-1.434000015E1
1.100662093E2;-5.273999786E1;-1.926000023E1;-1.301999950E1
1.100761988E2;-5.268000031E1;-1.943999863E1;-1.259999943E1
1.100861921E2;-5.250000000E1;-1.950000000E1;-1.157999992E1
1.100961919E2;-5.261999893E1;-1.968000031E1;-1.092000008E1
1.101061917E2;-5.219999695E1;-1.902000046E1;-1.169999981E1
1.101161915E2;-5.189999771E1;-1.871999931E1;-1.277999973E1
1.101261915E2;-5.087999725E1;-1.787999916E1;-1.385999966E1
1.101361915E2;-5.015999985E1;-1.661999893E1;-1.434000015E1
1.101461914E2;-5.015999985E1;-1.668000031E1;-1.385999966E1
1.101561914E2;-4.968000031E1;-1.626000023E1;-1.355999947E1
1.101661914E2;-4.979999924E1;-1.668000031E1;-1.247999954E1
1.101761913E2;-4.991999817E1;-1.721999931E1;-1.188000011E1
1.101861913E2;-4.955999756E1;-1.745999908E1;-1.175999928E1
1.101961912E2;-5.009999847E1;-1.739999962E1;-1.092000008E1
1.102061909E2;-5.027999878E1;-1.668000031E1;-1.055999947E1
1.102161909E2;-5.003999710E1;-1.619999886E1;-1.043999958E1
1.102261908E2;-4.986000061E1;-1.596000004E1;-9.359999657E0
1.102361908E2;-4.997999954E1;-1.631999969E1;-7.739999771E0
1.102457684E2;-4.986000061E1;-1.668000031E1;-6.179999828E0
1.102549671E2;-4.986000061E1;-1.668000031E1;-6.179999828E0
1.102709921E2;-4.973999786E1;-1.715999985E1;-4.920000076E0
1.102809921E2;-4.997999954E1;-1.727999878E1;-4.079999924E0
1.102909876E2;-4.937999725E1;-1.710000038E1;-3.720000029E0
1.103009879E2;-4.931999969E1;-1.727999878E1;-2.759999990E0
1.103109879E2;-4.889999771E1;-1.673999977E1;-1.500000000E0
1.103209879E2;-4.877999878E1;-1.673999977E1;5.399999619E-1
1.103309879E2;-4.865999985E1;-1.739999962E1;1.919999957E0
1.103409879E2;-4.775999832E1;-1.757999992E1;2.819999933E0
1.103410879E2;-4.757999802E1;-1.865999985E1;4.019999981E0
1.103510879E2;-4.721999741E1;-1.931999969E1;4.619999886E0
1.103610879E2;-4.637999725E1;-1.889999962E1;6.179999828E0
1.103710880E2;-4.553999710E1;-1.877999878E1;7.440000057E0
1.103810880E2;-4.445999908E1;-1.860000038E1;8.939999580E0
1.103910880E2;-4.289999771E1;-1.763999939E1;9.779999733E0
1.104010880E2;-4.175999832E1;-1.739999962E1;1.067999935E1
1.104110863E2;-4.121999741E1;-1.769999886E1;1.127999973E1
1.104210864E2;-4.097999954E1;-1.776000023E1;1.134000015E1
1.104310878E2;-4.037999725E1;-1.745999908E1;1.235999966E1
1.104410878E2;-4.055999756E1;-1.721999931E1;1.242000008E1
1.104506655E2;-3.995999908E1;-1.619999886E1;1.319999981E1
1.104686905E2;-3.947999954E1;-1.511999989E1;1.343999958E1
1.104786905E2;-3.941999817E1;-1.469999981E1;1.355999947E1
1.104886905E2;-3.845999908E1;-1.361999989E1;1.355999947E1
1.104986908E2;-3.852000046E1;-1.307999992E1;1.253999996E1
1.105086910E2;-3.821999741E1;-1.253999996E1;1.284000015E1
1.105186910E2;-3.905999756E1;-1.211999989E1;1.296000004E1
1.105286912E2;-4.025999832E1;-1.242000008E1;1.319999981E1
1.105386913E2;-4.134000015E1;-1.200000000E1;1.313999939E1
1.105486913E2;-4.229999924E1;-1.157999992E1;1.200000000E1
1.105586913E2;-4.409999847E1;-1.188000011E1;1.007999992E1
1.105686913E2;-4.607999802E1;-1.163999939E1;7.139999866E0
1.105786908E2;-4.793999863E1;-1.211999989E1;3.899999857E0
1.105886909E2;-5.063999939E1;-1.217999935E1;-3.599999845E-1
1.105986909E2;-5.261999893E1;-1.235999966E1;-4.380000114E0
1.106086910E2;-5.423999786E1;-1.235999966E1;-8.819999695E0
1.106186912E2;-5.603999710E1;-1.253999996E1;-1.284000015E1
1.106286912E2;-5.621999741E1;-1.271999931E1;-1.559999943E1
1.106386912E2;-5.603999710E1;-1.265999985E1;-1.781999969E1
1.106486912E2;-5.597999954E1;-1.296000004E1;-1.919999886E1
1.106582687E2;-5.579999924E1;-1.350000000E1;-1.950000000E1
1.106762947E2;-5.591999817E1;-1.403999996E1;-2.057999992E1
1.106862947E2;-5.579999924E1;-1.500000000E1;-2.147999954E1
1.106962982E2;-5.537999725E1;-1.596000004E1;-2.160000038E1
1.107062986E2;-5.459999847E1;-1.650000000E1;-2.231999969E1
1.107162986E2;-5.411999893E1;-1.781999969E1;-2.177999878E1
1.107262986E2;-5.400000000E1;-1.919999886E1;-2.160000038E1
1.107362986E2;-5.352000046E1;-2.057999992E1;-2.268000031E1
1.107462987E2;-5.303999710E1;-2.118000031E1;-2.435999870E1
1.107562987E2;-5.261999893E1;-2.171999931E1;-2.663999939E1
1.107662987E2;-5.129999924E1;-2.153999901E1;-2.897999954E1
1.107762988E2;-5.052000046E1;-2.184000015E1;-3.005999947E1
1.107862988E2;-4.955999756E1;-2.202000046E1;-3.113999939E1
1.107962988E2;-4.865999985E1;-2.213999939E1;-3.137999916E1
1.108062988E2;-4.836000061E1;-2.237999916E1;-3.221999741E1
1.108162989E2;-4.781999969E1;-2.243999863E1;-3.263999939E1
1.108262989E2;-4.775999832E1;-2.297999954E1;-3.221999741E1
1.108362989E2;-4.757999802E1;-2.334000015E1;-3.257999802E1
1.108462989E2;-4.715999985E1;-2.400000000E1;-3.252000046E1
1.108562990E2;-4.709999847E1;-2.442000008E1;-3.323999786E1
1.108658766E2;-4.697999954E1;-2.435999870E1;-3.371999741E1
1.108750754E2;-4.697999954E1;-2.435999870E1;-3.371999741E1
1.108911004E2;-4.571999741E1;-2.315999985E1;-3.527999878E1
1.109011004E2;-4.457999802E1;-2.165999985E1;-3.665999985E1
1.109110919E2;-4.368000031E1;-2.039999962E1;-3.750000000E1
1.109210922E2;-4.254000092E1;-2.076000023E1;-3.804000092E1
1.109310922E2;-4.277999878E1;-2.250000000E1;-3.647999954E1
1.109410922E2;-4.277999878E1;-2.447999954E1;-3.521999741E1
1.109510922E2;-4.289999771E1;-2.681999969E1;-3.354000092E1
1.109610924E2;-4.247999954E1;-2.777999878E1;-3.318000031E1
1.109710925E2;-4.175999832E1;-2.861999893E1;-3.359999847E1
1.109810925E2;-4.115999985E1;-2.939999962E1;-3.365999985E1
1.109910926E2;-3.971999741E1;-2.957999992E1;-3.461999893E1
1.110010902E2;-3.863999939E1;-2.976000023E1;-3.491999817E1
1.110110902E2;-3.755999756E1;-2.993999863E1;-3.486000061E1
1.110210902E2;-3.636000061E1;-2.969999886E1;-3.431999969E1
1.110310902E2;-3.515999985E1;-2.963999939E1;-3.305999756E1
1.110410885E2;-3.420000076E1;-3.011999893E1;-3.137999916E1
1.110510885E2;-3.371999741E1;-3.047999954E1;-3.113999939E1
1.110610885E2;-3.323999786E1;-3.071999931E1;-3.150000000E1
1.110710885E2;-3.311999893E1;-3.095999908E1;-3.239999771E1
1.110806662E2;-3.270000076E1;-3.089999962E1;-3.365999985E1
1.110898649E2;-3.270000076E1;-3.089999962E1;-3.365999985E1
1.111058899E2;-3.179999924E1;-3.029999924E1;-3.438000107E1
1.111158899E2;-3.071999931E1;-3.005999947E1;-3.491999817E1
1.111258899E2;-3.017999840E1;-3.035999870E1;-3.515999985E1
1.111358903E2;-2.951999855E1;-2.951999855E1;-3.659999847E1
1.111458853E2;-2.915999985E1;-2.963999939E1;-3.695999908E1
1.111558853E2;-2.879999924E1;-2.927999878E1;-3.731999969E1
1.111658854E2;-2.819999886E1;-2.850000000E1;-3.827999878E1
1.111758854E2;-2.843999863E1;-2.903999901E1;-3.804000092E1
1.111858854E2;-2.819999886E1;-2.850000000E1;-3.863999939E1
1.111958854E2;-2.807999992E1;-2.807999992E1;-3.977999878E1
1.112058855E2;-2.784000015E1;-2.819999886E1;-3.965999985E1
1.112158856E2;-2.742000008E1;-2.777999878E1;-4.037999725E1
1.112258856E2;-2.693999863E1;-2.765999985E1;-4.109999847E1
1.112358856E2;-2.651999855E1;-2.771999931E1;-4.097999954E1
1.112458857E2;-2.603999901E1;-2.700000000E1;-4.271999741E1
1.112558839E2;-2.568000031E1;-2.639999962E1;-4.368000031E1
1.112658839E2;-2.477999878E1;-2.501999855E1;-4.470000076E1
1.112758839E2;-2.429999924E1;-2.418000031E1;-4.584000015E1
1.112858839E2;-2.357999992E1;-2.273999977E1;-4.613999939E1
1.112954616E2;-2.268000031E1;-2.153999901E1;-4.745999908E1
1.113046603E2;-2.268000031E1;-2.153999901E1;-4.745999908E1
1.113206853E2;-2.231999969E1;-2.076000023E1;-4.811999893E1
1.113306853E2;-2.118000031E1;-1.889999962E1;-5.052000046E1
1.113406793E2;-2.063999939E1;-1.794000053E1;-5.165999985E1
1.113506796E2;-2.105999947E1;-1.763999939E1;-5.189999771E1
1.113606796E2;-2.093999863E1;-1.721999931E1;-5.231999969E1
1.113706796E2;-2.226000023E1;-1.763999939E1;-5.100000000E1
1.113806798E2;-2.292000008E1;-1.800000000E1;-5.021999741E1
1.113906800E2;-2.273999977E1;-1.745999908E1;-4.937999725E1
1.114006800E2;-2.321999931E1;-1.769999886E1;-4.889999771E1
1.114106800E2;-2.279999924E1;-1.752000046E1;-4.931999969E1
1.114206800E2;-2.268000031E1;-1.650000000E1;-5.015999985E1
1.114306800E2;-2.297999954E1;-1.626000023E1;-5.159999847E1
1.114406800E2;-2.255999947E1;-1.475999928E1;-5.303999710E1
1.114506800E2;-2.207999992E1;-1.343999958E1;-5.369999695E1
1.114606801E2;-2.195999908E1;-1.259999943E1;-5.543999863E1
1.114705451E2;-2.100000000E1;-1.043999958E1;-5.586000061E1
1.114805451E2;-2.118000031E1;-9.539999962E0;-5.663999939E1
1.114905451E2;-2.087999916E1;-8.220000267E0;-5.729999924E1
1.115005451E2;-2.118000031E1;-7.139999866E0;-5.687999725E1
1.115101227E2;-2.142000008E1;-6.599999905E0;-5.700000000E1
1.115193215E2;-2.142000008E1;-6.599999905E0;-5.700000000E1
1.115353465E2;-2.189999962E1;-5.579999924E0;-5.675999832E1
1.115453465E2;-2.393999863E1;-6.239999771E0;-5.627999878E1
1.115553505E2;-2.495999908E1;-6.299999714E0;-5.639999771E1
1.115653505E2;-2.639999962E1;-6.239999771E0;-5.634000015E1
1.115753505E2;-2.826000023E1;-7.019999981E0;-5.597999954E1
1.115853505E2;-2.927999878E1;-7.199999809E0;-5.561999893E1
1.115953507E2;-3.126000023E1;-8.340000153E0;-5.519999695E1
1.116053508E2;-3.329999924E1;-1.001999950E1;-5.411999893E1
1.116153508E2;-3.443999863E1;-1.115999985E1;-5.321999741E1
1.116253509E2;-3.521999741E1;-1.205999947E1;-5.303999710E1
1.116353510E2;-3.545999908E1;-1.289999962E1;-5.189999771E1
1.116453525E2;-3.534000015E1;-1.373999977E1;-5.136000061E1
1.116553525E2;-3.486000061E1;-1.488000011E1;-5.123999786E1
1.116653525E2;-3.443999863E1;-1.577999973E1;-5.027999878E1
1.116753525E2;-3.347999954E1;-1.685999870E1;-4.955999756E1
1.116853508E2;-3.318000031E1;-1.787999916E1;-4.931999969E1
1.116953508E2;-3.227999878E1;-1.794000053E1;-4.871999741E1
1.117053508E2;-3.161999893E1;-1.847999954E1;-4.859999847E1
1.117153508E2;-3.204000092E1;-1.973999977E1;-4.691999817E1
1.117249284E2;-3.137999916E1;-2.093999863E1;-4.493999863E1
1.117429544E2;-3.113999939E1;-2.171999931E1;-4.397999954E1
1.117529544E2;-3.155999947E1;-2.310000038E1;-4.187999725E1
1.117629549E2;-3.155999947E1;-2.357999992E1;-4.104000092E1
1.117729552E2;-3.192000008E1;-2.405999947E1;-4.079999924E1
1.117829485E2;-3.275999832E1;-2.579999924E1;-3.936000061E1
1.117929485E2;-3.318000031E1;-2.711999893E1;-3.791999817E1
1.118029485E2;-3.347999954E1;-2.819999886E1;-3.641999817E1
1.118129486E2;-3.407999802E1;-2.945999908E1;-3.311999893E1
1.118229486E2;-3.389999771E1;-3.017999840E1;-3.053999901E1
1.118329486E2;-3.354000092E1;-3.101999855E1;-2.819999886E1
1.118429487E2;-3.257999802E1;-3.143999863E1;-2.609999847E1
1.118529487E2;-3.173999977E1;-3.185999870E1;-2.495999908E1
1.118629487E2;-3.179999924E1;-3.263999939E1;-2.219999886E1
1.118729487E2;-3.126000023E1;-3.281999969E1;-2.027999878E1
1.118829488E2;-3.084000015E1;-3.288000107E1;-1.865999985E1
1.118929488E2;-3.005999947E1;-3.305999756E1;-1.721999931E1
1.119029488E2;-2.939999962E1;-3.329999924E1;-1.679999924E1
1.119129488E2;-2.831999969E1;-3.323999786E1;-1.547999954E1
1.119229486E2;-2.765999985E1;-3.384000015E1;-1.415999985E1
1.119325262E2;-2.753999901E1;-3.402000046E1;-1.289999962E1
1.119417250E2;-2.753999901E1;-3.402000046E1;-1.289999962E1
1.119577500E2;-2.663999939E1;-3.365999985E1;-1.103999996E1
1.119677500E2;-2.669999886E1;-3.413999939E1;-9.719999313E0
1.119777405E2;-2.639999962E1;-3.413999939E1;-7.859999657E0
1.119877408E2;-2.579999924E1;-3.407999802E1;-6.539999962E0
1.119977408E2;-2.531999969E1;-3.407999802E1;-6.000000000E0
1.120077410E2;-2.465999985E1;-3.329999924E1;-5.519999981E0
1.120177411E2;-2.489999962E1;-3.336000061E1;-5.460000038E0
1.120277411E2;-2.513999939E1;-3.341999817E1;-4.920000076E0
1.120377411E2;-2.603999901E1;-3.395999908E1;-4.619999886E0
1.120477411E2;-2.687999916E1;-3.431999969E1;-4.920000076E0
1.120577412E2;-2.759999847E1;-3.438000107E1;-4.679999828E0
1.120677413E2;-2.873999977E1;-3.491999817E1;-4.319999695E0
1.120777413E2;-2.945999908E1;-3.509999847E1;-2.399999857E0
1.120877414E2;-3.095999908E1;-3.534000015E1;-1.139999986E0
1.120977415E2;-3.155999947E1;-3.497999954E1;-7.799999714E-1
1.121077397E2;-3.245999908E1;-3.425999832E1;-1.740000010E0
1.121177397E2;-3.468000031E1;-3.431999969E1;-4.259999752E0
1.121277397E2;-3.629999924E1;-3.425999832E1;-6.179999828E0
1.121377397E2;-3.804000092E1;-3.438000107E1;-8.159999847E0
1.121473174E2;-3.923999786E1;-3.534000015E1;-8.939999580E0
1.121653424E2;-3.911999893E1;-3.527999878E1;-9.359999657E0
1.121753434E2;-3.857999802E1;-3.618000031E1;-9.599999428E0
1.121853439E2;-3.834000015E1;-3.689999771E1;-1.026000023E1
1.121953439E2;-3.773999786E1;-3.684000015E1;-1.103999996E1
1.122053439E2;-3.671999741E1;-3.702000046E1;-1.200000000E1
1.122153439E2;-3.575999832E1;-3.647999954E1;-1.355999947E1
1.122253440E2;-3.486000061E1;-3.600000000E1;-1.392000008E1
1.122353440E2;-3.347999954E1;-3.563999939E1;-1.361999989E1
1.122453440E2;-3.318000031E1;-3.557999802E1;-1.313999939E1
1.122553441E2;-3.234000015E1;-3.534000015E1;-1.134000015E1
1.122653441E2;-3.143999863E1;-3.575999832E1;-9.659999847E0
1.122753441E2;-3.047999954E1;-3.581999969E1;-8.220000267E0
1.122853441E2;-2.885999870E1;-3.545999908E1;-6.059999943E0
1.122953441E2;-2.765999985E1;-3.563999939E1;-3.779999971E0
1.123053442E2;-2.634000015E1;-3.557999802E1;-1.799999952E0
1.123153442E2;-2.423999977E1;-3.455999756E1;0.000000000E0
1.123253442E2;-2.261999893E1;-3.402000046E1;1.439999938E0
1.123353443E2;-2.100000000E1;-3.293999863E1;2.399999857E0
1.123453443E2;-1.919999886E1;-3.192000008E1;3.480000019E0
1.123549219E2;-1.895999908E1;-3.209999847E1;5.400000095E0
1.123729479E2;-1.794000053E1;-3.137999916E1;6.059999943E0
1.123829489E2;-1.734000015E1;-3.137999916E1;6.899999619E0
1.123929494E2;-1.734000015E1;-3.143999863E1;8.159999847E0
1.124029494E2;-1.727999878E1;-3.150000000E1;9.000000000E0
1.124129496E2;-1.769999886E1;-3.215999985E1;1.085999966E1
1.124229498E2;-1.727999878E1;-3.150000000E1;1.151999950E1
1.124329498E2;-1.734000015E1;-3.107999992E1;1.127999973E1
1.124429498E2;-1.679999924E1;-3.035999870E1;1.121999931E1
1.124529498E2;-1.692000008E1;-2.963999939E1;1.085999966E1
1.124629499E2;-1.776000023E1;-2.951999855E1;1.146000004E1
1.124729500E2;-1.787999916E1;-2.837999916E1;1.211999989E1
1.124829500E2;-1.955999947E1;-2.807999992E1;1.211999989E1
1.124929501E2;-2.123999977E1;-2.831999969E1;1.188000011E1
1.125029502E2;-2.334000015E1;-2.868000031E1;1.151999950E1
1.125129502E2;-2.609999847E1;-2.976000023E1;1.038000011E1
1.125229491E2;-2.784000015E1;-3.047999954E1;9.659999847E0
1.125329491E2;-2.915999985E1;-3.095999908E1;9.239999771E0
1.125429488E2;-3.005999947E1;-3.161999893E1;8.399999619E0
1.125529489E2;-3.023999977E1;-3.234000015E1;8.099999428E0
1.125625264E2;-3.042000008E1;-3.329999924E1;7.259999752E0
1.125805524E2;-3.023999977E1;-3.354000092E1;6.659999847E0
1.125905524E2;-3.011999893E1;-3.395999908E1;6.239999771E0
1.126005529E2;-2.939999962E1;-3.354000092E1;5.699999809E0
1.126105529E2;-2.879999924E1;-3.371999741E1;5.639999866E0
1.126205529E2;-2.873999977E1;-3.438000107E1;5.460000038E0
1.126305531E2;-2.742000008E1;-3.395999908E1;5.159999847E0
1.126405531E2;-2.711999893E1;-3.425999832E1;4.920000076E0
1.126505531E2;-2.681999969E1;-3.413999939E1;4.679999828E0
1.126605531E2;-2.657999992E1;-3.413999939E1;3.899999857E0
1.126705533E2;-2.705999947E1;-3.486000061E1;3.539999962E0
1.126805534E2;-2.777999878E1;-3.545999908E1;2.819999933E0
1.126905534E2;-2.759999847E1;-3.563999939E1;1.559999943E0
1.127005534E2;-2.742000008E1;-3.539999771E1;5.999999642E-1
1.127105534E2;-2.807999992E1;-3.575999832E1;-5.399999619E-1
1.127205534E2;-2.819999886E1;-3.575999832E1;-4.799999893E-1
1.127305529E2;-2.843999863E1;-3.563999939E1;-2.399999946E-1
1.127405529E2;-2.885999870E1;-3.557999802E1;0.000000000E0
1.127505530E2;-2.909999847E1;-3.534000015E1;-2.999999821E-1
1.127605530E2;-2.969999886E1;-3.545999908E1;-1.740000010E0
1.127701306E2;-3.107999992E1;-3.527999878E1;-3.419999838E0
1.127881566E2;-3.155999947E1;-3.468000031E1;-4.319999695E0
1.127981566E2;-3.143999863E1;-3.402000046E1;-4.920000076E0
1.128081561E2;-3.113999939E1;-3.341999817E1;-4.440000057E0
1.128181558E2;-3.077999878E1;-3.329999924E1;-3.539999962E0
1.128281556E2;-3.113999939E1;-3.384000015E1;-2.519999981E0
1.128381556E2;-3.161999893E1;-3.438000107E1;-1.139999986E0
1.128481556E2;-3.179999924E1;-3.461999893E1;-4.799999893E-1
1.128581554E2;-3.173999977E1;-3.497999954E1;4.199999869E-1
1.128681554E2;-3.095999908E1;-3.497999954E1;7.799999714E-1
1.128781554E2;-3.077999878E1;-3.491999817E1;7.199999690E-1
1.128881553E2;-3.023999977E1;-3.431999969E1;1.019999981E0
1.128981552E2;-2.963999939E1;-3.377999878E1;1.139999986E0
1.129081551E2;-2.915999985E1;-3.323999786E1;1.919999957E0
1.129181551E2;-2.813999939E1;-3.245999908E1;2.759999990E0
1.129281551E2;-2.777999878E1;-3.270000076E1;4.139999866E0
1.129381550E2;-2.693999863E1;-3.197999954E1;4.920000076E0
1.129481550E2;-2.700000000E1;-3.192000008E1;6.059999943E0
1.129581550E2;-2.681999969E1;-3.150000000E1;7.559999943E0
1.129681549E2;-2.676000023E1;-3.089999962E1;8.519999504E0
1.129777325E2;-2.759999847E1;-3.077999878E1;1.019999981E1
1.129869311E2;-2.759999847E1;-3.077999878E1;1.019999981E1
1.130029571E2;-2.801999855E1;-2.993999863E1;1.067999935E1
1.130129581E2;-2.903999901E1;-2.951999855E1;1.109999943E1
1.130229446E2;-2.945999908E1;-2.879999924E1;1.157999992E1
1.130329446E2;-3.011999893E1;-2.784000015E1;1.211999989E1
1.130429449E2;-3.035999870E1;-2.687999916E1;1.271999931E1
1.130529449E2;-3.179999924E1;-2.621999931E1;1.301999950E1
1.130629449E2;-3.413999939E1;-2.651999855E1;1.517999935E1
1.130729449E2;-3.600000000E1;-2.609999847E1;1.613999939E1
1.130829449E2;-3.834000015E1;-2.609999847E1;1.769999886E1
1.130929450E2;-3.947999954E1;-2.561999893E1;1.907999992E1
1.131029450E2;-4.043999863E1;-2.423999977E1;1.865999985E1
1.131129425E2;-4.187999725E1;-2.357999992E1;1.823999977E1
1.131229426E2;-4.295999908E1;-2.250000000E1;1.692000008E1
1.131329426E2;-4.445999908E1;-2.160000038E1;1.517999935E1
1.131429426E2;-4.697999954E1;-2.135999870E1;1.361999989E1
1.131528075E2;-4.853999710E1;-2.076000023E1;1.181999969E1
1.131621820E2;-4.853999710E1;-2.076000023E1;1.181999969E1
1.131715938E2;-4.997999954E1;-2.039999962E1;1.019999981E1
1.131810383E2;-5.057999802E1;-2.010000038E1;8.939999580E0
1.131905120E2;-5.003999710E1;-1.979999924E1;7.619999886E0
1.131996107E2;-5.027999878E1;-2.081999969E1;7.500000000E0
1.132176377E2;-5.034000015E1;-2.171999931E1;7.199999809E0
1.132276367E2;-5.034000015E1;-2.297999954E1;7.319999695E0
1.132376337E2;-4.986000061E1;-2.321999931E1;7.079999924E0
1.132476334E2;-4.925999832E1;-2.334000015E1;6.480000019E0
1.132576334E2;-4.895999908E1;-2.369999886E1;5.879999638E0
1.132676334E2;-4.853999710E1;-2.321999931E1;5.159999847E0
1.132776332E2;-4.871999741E1;-2.400000000E1;5.099999905E0
1.132876330E2;-4.937999725E1;-2.453999901E1;4.920000076E0
1.132976329E2;-4.925999832E1;-2.477999878E1;5.099999905E0
1.133076329E2;-4.902000046E1;-2.531999969E1;4.619999886E0
1.133176328E2;-4.865999985E1;-2.543999863E1;3.599999905E0
1.133276327E2;-4.818000031E1;-2.537999916E1;3.119999886E0
1.133376327E2;-4.793999863E1;-2.501999855E1;3.000000000E0
1.133476327E2;-4.787999725E1;-2.477999878E1;3.359999895E0
1.133576327E2;-4.715999985E1;-2.310000038E1;2.759999990E0
1.133676308E2;-4.613999939E1;-2.243999863E1;3.419999838E0
1.133776307E2;-4.518000031E1;-2.243999863E1;3.059999943E0
1.133876307E2;-4.523999786E1;-2.273999977E1;3.539999962E0
1.133976307E2;-4.577999878E1;-2.447999954E1;6.299999714E0
1.134072082E2;-4.625999832E1;-2.550000000E1;8.159999847E0
1.134252352E2;-4.613999939E1;-2.561999893E1;1.007999992E1
1.134352342E2;-4.536000061E1;-2.579999924E1;1.169999981E1
1.134452337E2;-4.439999771E1;-2.550000000E1;1.193999958E1
1.134552334E2;-4.289999771E1;-2.471999931E1;1.247999954E1
1.134652334E2;-4.211999893E1;-2.495999908E1;1.325999928E1
1.134752334E2;-4.104000092E1;-2.489999962E1;1.439999962E1
1.134852332E2;-4.068000031E1;-2.615999985E1;1.565999985E1
1.134952330E2;-4.025999832E1;-2.676000023E1;1.565999985E1
1.135052330E2;-3.947999954E1;-2.718000031E1;1.523999977E1
1.135152329E2;-3.929999924E1;-2.784000015E1;1.367999935E1
1.135252328E2;-3.870000076E1;-2.753999901E1;1.265999985E1
1.135352327E2;-3.845999908E1;-2.843999863E1;1.188000011E1
1.135452327E2;-3.870000076E1;-2.915999985E1;1.193999958E1
1.135552327E2;-3.821999741E1;-2.957999992E1;1.271999931E1
1.135652327E2;-3.815999985E1;-3.023999977E1;1.223999977E1
1.135752309E2;-3.743999863E1;-2.976000023E1;1.242000008E1
1.135852309E2;-3.689999771E1;-3.000000000E1;1.205999947E1
1.135952308E2;-3.641999817E1;-2.963999939E1;1.134000015E1
1.136052308E2;-3.557999802E1;-2.969999886E1;1.115999985E1
1.136148083E2;-3.539999771E1;-3.029999924E1;1.151999950E1
1.136240069E2;-3.539999771E1;-3.029999924E1;1.151999950E1
1.136400339E2;-3.425999832E1;-2.987999916E1;1.242000008E1
1.136500339E2;-3.371999741E1;-3.017999840E1;1.307999992E1
1.136600334E2;-3.336000061E1;-3.029999924E1;1.421999931E1
1.136700334E2;-3.239999771E1;-3.011999893E1;1.403999996E1
1.136800334E2;-3.227999878E1;-2.981999969E1;1.296000004E1
1.136900332E2;-3.179999924E1;-2.927999878E1;1.259999943E1
1.137000331E2;-3.167999840E1;-2.892000008E1;1.289999962E1
1.137100345E2;-3.204000092E1;-2.843999863E1;1.296000004E1
1.137200345E2;-3.281999969E1;-2.850000000E1;1.361999989E1
1.137300344E2;-3.365999985E1;-2.819999886E1;1.373999977E1
1.137400343E2;-3.450000000E1;-2.700000000E1;1.361999989E1
1.137500318E2;-3.588000107E1;-2.609999847E1;1.481999969E1
1.137600318E2;-3.809999847E1;-2.627999878E1;1.631999969E1
1.137700318E2;-4.152000046E1;-2.645999908E1;1.757999992E1
1.137800312E2;-4.373999786E1;-2.579999924E1;1.752000046E1
1.137900314E2;-4.620000076E1;-2.526000023E1;1.679999924E1
1.138000314E2;-4.752000046E1;-2.357999992E1;1.583999920E1
1.138100313E2;-4.727999878E1;-2.184000015E1;1.392000008E1
1.138200313E2;-4.818000031E1;-2.093999863E1;1.284000015E1
1.138296088E2;-4.818000031E1;-2.052000046E1;1.151999950E1
1.138388075E2;-4.818000031E1;-2.052000046E1;1.151999950E1
1.138548325E2;-4.841999817E1;-2.063999939E1;9.659999847E0
1.138648325E2;-4.871999741E1;-2.081999969E1;9.179999352E0
1.138748325E2;-4.877999878E1;-2.226000023E1;7.619999886E0
1.138848325E2;-4.955999756E1;-2.381999969E1;5.639999866E0
1.138948327E2;-4.986000061E1;-2.550000000E1;4.199999809E0
1.139048327E2;-5.027999878E1;-2.742000008E1;1.860000014E0
1.139148327E2;-5.045999908E1;-2.903999901E1;1.199999973E-1
1.139248327E2;-4.997999954E1;-2.976000023E1;-9.599999785E-1
1.139348329E2;-4.913999939E1;-3.029999924E1;-3.000000000E0
1.139448330E2;-4.877999878E1;-3.126000023E1;-4.079999924E0
1.139548330E2;-4.818000031E1;-3.119999886E1;-5.039999962E0
1.139648331E2;-4.752000046E1;-3.126000023E1;-6.179999828E0
1.139748332E2;-4.673999786E1;-3.150000000E1;-6.299999714E0
1.139848332E2;-4.589999771E1;-3.126000023E1;-6.179999828E0
1.139948332E2;-4.571999741E1;-3.215999985E1;-5.940000057E0
1.140048332E2;-4.505999756E1;-3.227999878E1;-5.819999695E0
1.140148332E2;-4.434000015E1;-3.192000008E1;-6.000000000E0
1.140248333E2;-4.434000015E1;-3.209999847E1;-6.119999886E0
1.140348332E2;-4.373999786E1;-3.143999863E1;-6.539999962E0
1.140444108E2;-4.350000000E1;-3.143999863E1;-6.659999847E0
1.140536095E2;-4.350000000E1;-3.143999863E1;-6.659999847E0
1.140696365E2;-4.361999893E1;-3.126000023E1;-5.879999638E0
1.140796355E2;-4.295999908E1;-3.084000015E1;-5.519999981E0
1.140896350E2;-4.320000076E1;-3.131999969E1;-4.199999809E0
1.140996347E2;-4.350000000E1;-3.185999870E1;-3.000000000E0
1.141096347E2;-4.373999786E1;-3.281999969E1;-2.039999962E0
1.141196345E2;-4.368000031E1;-3.318000031E1;-5.399999619E-1
1.141296343E2;-4.284000015E1;-3.275999832E1;-5.999999866E-2
1.141396343E2;-4.289999771E1;-3.275999832E1;5.999999642E-1
1.141496343E2;-4.320000076E1;-3.318000031E1;1.319999933E0
1.141596342E2;-4.320000076E1;-3.281999969E1;1.259999990E0
1.141696341E2;-4.337999725E1;-3.305999756E1;1.740000010E0
1.141796340E2;-4.271999741E1;-3.305999756E1;2.700000048E0
