"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.152464232E2;8.903181553E-2;-1.794028282E-2;3.251934052E-2
3.152564232E2;5.370777845E-2;-2.170306444E-2;3.002452850E-2
3.152664232E2;3.358691931E-2;-5.644258857E-2;3.942680359E-2
3.152764233E2;-1.366490126E-2;-7.235646248E-2;7.026767731E-2
3.152864234E2;-9.930968285E-3;-7.259398699E-2;6.998538971E-2
3.152964234E2;-4.451584816E-2;-8.900260925E-2;9.840583801E-2
3.153064234E2;-4.374009371E-2;-6.701457500E-2;1.364431381E-1
3.153164235E2;-4.665279388E-2;-2.157622576E-2;8.123493195E-2
3.153259776E2;-4.660111666E-2;-2.164375782E-2;8.123397827E-2
3.153351342E2;-4.771149158E-2;-2.243959904E-2;8.136177063E-2
3.153511602E2;-7.404774427E-2;-1.286280155E-2;6.220817566E-2
3.153611602E2;-6.853032112E-2;5.052918196E-2;1.930713654E-2
3.153711612E2;-6.344842911E-2;4.446643591E-2;3.843307495E-4
3.153811517E2;-4.797905684E-2;8.392924070E-2;-6.631851196E-3
3.153911427E2;-3.657805920E-2;8.876347542E-2;-6.589889526E-3
3.154011429E2;-4.938125610E-3;7.910710573E-2;1.971054077E-2
3.154111431E2;2.004712820E-2;5.313783884E-2;6.749343872E-2
3.154211431E2;-7.790446281E-3;5.376291275E-2;7.936096191E-2
3.154311431E2;9.659469128E-3;3.002792597E-2;9.366130829E-2
3.154411399E2;-1.648068428E-4;1.143431664E-2;1.295652390E-1
3.154511400E2;-5.844354630E-3;-7.263779640E-3;9.609222412E-2
3.154611400E2;4.897296429E-3;-9.997904301E-3;9.381103516E-2
3.154711400E2;-8.105814457E-3;-2.525472641E-2;5.084323883E-2
3.154811401E2;-3.735244274E-3;-9.008288383E-3;7.807731628E-3
3.154911401E2;-1.307451725E-2;5.797982216E-3;-1.856994629E-2
3.155009953E2;-8.985817432E-3;7.067382336E-3;-1.895618439E-2
3.155103288E2;-6.532490253E-3;8.236229420E-3;-1.920795441E-2
3.155197038E2;-6.532490253E-3;4.414927959E-2;-5.435943604E-5
3.155291156E2;-2.029871941E-2;2.618914843E-2;2.598667145E-2
3.155385601E2;-3.647935390E-2;3.236734867E-2;1.046934128E-1
3.155476114E2;-3.422558308E-2;3.318983316E-2;1.044769287E-1
3.155563101E2;-3.386598825E-2;3.364425898E-2;1.044263840E-1
3.155723351E2;-3.147178888E-2;1.209640503E-2;1.307621002E-1
3.155823361E2;-3.940111399E-2;1.686900854E-2;1.284265518E-1
3.155923351E2;1.358783245E-2;6.977200508E-3;8.311271667E-2
3.156023246E2;1.606124640E-2;-1.781088114E-2;8.333492279E-2
3.156123243E2;1.139611006E-2;-2.785974741E-2;4.283428192E-2
3.156223243E2;1.163053513E-2;-8.925199509E-3;4.706382751E-3
3.156323243E2;3.223258257E-2;-2.107596397E-2;-1.915264130E-2
3.156423241E2;3.488427401E-2;-6.680369377E-3;-1.678085327E-2
3.156523240E2;3.136515617E-2;1.746618748E-2;-1.449489594E-2
3.156623240E2;9.252071381E-3;1.397967339E-3;1.645088196E-2
3.156723229E2;2.822977304E-2;2.377045155E-2;5.933189392E-2
3.156823228E2;-3.561973572E-3;-1.421809196E-3;8.786964417E-2
3.156923227E2;2.305567265E-3;-1.954263449E-2;1.140699387E-1
3.157023227E2;-5.003637075E-2;-1.637554169E-2;1.355514526E-1
3.157123227E2;-6.675094366E-2;5.492269993E-3;1.091957092E-1
3.157223237E2;-6.689274311E-2;4.585921764E-3;1.092538834E-1
3.157323237E2;-7.944381237E-2;2.551513910E-2;5.665779114E-2
3.157423237E2;-7.743138075E-2;7.746541500E-2;2.559947968E-2
3.157523236E2;-8.623182774E-3;4.302364588E-2;-3.894710541E-2
3.157618777E2;-8.955478668E-3;4.230934381E-2;-3.888416290E-2
3.157710342E2;-9.272515774E-3;4.218584299E-2;-3.885364532E-2
3.157870602E2;9.881079197E-3;3.979164362E-2;-2.688312531E-2
3.157970612E2;2.865105867E-2;4.436910152E-3;1.381969452E-2
3.158070612E2;3.778904676E-2;-3.329589963E-2;6.888866425E-2
3.158170607E2;3.474235535E-2;-6.692308187E-2;8.570480347E-2
3.158270607E2;3.825658560E-2;-5.434951186E-2;1.097145081E-1
3.158370607E2;4.619240761E-2;-7.845854759E-2;1.409749985E-1
3.158470605E2;2.766025066E-2;-5.462130904E-2;7.168674469E-2
3.158570583E2;2.632153034E-2;-6.947767735E-2;6.942176819E-2
3.158670582E2;4.149138927E-3;-6.458729506E-2;3.594684601E-2
3.158770582E2;-3.113293648E-2;-4.080429673E-2;1.675224304E-2
3.158870580E2;-4.103064537E-2;-1.432472467E-2;5.489063263E-2
3.158968553E2;-3.532385826E-2;-1.341247559E-2;5.440139771E-2
3.159059438E2;-3.242838383E-2;-1.284581423E-2;5.414867401E-2
3.159151105E2;1.090407372E-3;-1.524001360E-2;6.133174896E-2
3.159243412E2;3.144502640E-3;4.059731960E-3;7.313632965E-2
3.159336269E2;1.758873463E-2;-1.730602980E-2;5.636215210E-2
3.159429583E2;1.558876038E-2;-1.759594679E-2;5.653095245E-2
3.159523333E2;2.622783184E-2;3.906917572E-2;4.728221893E-2
3.159617450E2;3.615623713E-2;1.931363344E-2;1.653289795E-2
3.159711889E2;3.693640232E-2;3.274178505E-2;-9.442329407E-3
3.159802401E2;3.437411785E-2;3.215837479E-2;-9.211540222E-3
3.159889388E2;3.373521566E-2;3.178155422E-2;-9.141921997E-3
3.160049648E2;6.485986710E-2;1.741635799E-2;2.677059174E-2
3.160149658E2;8.245706558E-2;4.156750441E-2;2.908897400E-2
3.160249658E2;7.505106926E-2;1.250404119E-2;7.203197479E-2
3.160349653E2;5.774402618E-2;-6.347477436E-3;8.863162994E-2
3.160449653E2;3.747230768E-2;-1.933991909E-3;9.333992004E-2
3.160549653E2;8.859097958E-3;-2.032101154E-3;8.615398407E-2
3.160649651E2;9.205341339E-4;2.837878466E-2;1.921272278E-2
3.160749634E2;2.130526304E-2;1.999205351E-2;-4.575729370E-3
3.160849633E2;1.578873396E-2;4.566627741E-2;-2.842617035E-2
3.160949633E2;-1.285278797E-2;5.752933025E-2;-3.800487518E-2
3.161049642E2;-1.401340961E-2;3.843814135E-2;-4.585266113E-3
3.161149614E2;-1.157581806E-2;3.908932209E-2;-4.809379578E-3
3.161249614E2;-2.251547575E-2;4.468357563E-2;8.107471466E-2
3.161349614E2;-2.214992046E-2;1.241523027E-2;1.238918304E-1
3.161449613E2;1.207113266E-3;-2.305603027E-2;1.404876709E-1
3.161549617E2;1.144945621E-3;-2.316421270E-2;1.404991150E-1
3.161649617E2;2.308017015E-2;-9.001135826E-3;1.071443558E-1
3.161749617E2;2.042967081E-2;-1.284986734E-2;6.672477722E-2
3.161849617E2;5.763536692E-2;2.903920412E-2;-2.870941162E-2
3.161945157E2;5.522859097E-2;2.801507711E-2;-2.846813202E-2
3.162036722E2;5.405008793E-2;2.713274956E-2;-2.832984924E-2
3.162196992E2;5.405008793E-2;4.389214516E-2;-4.030132294E-2
3.162296992E2;5.445075035E-2;2.936553955E-2;-4.750633240E-2
3.162396882E2;3.777921200E-2;6.609618664E-3;-4.057979584E-2
3.162496877E2;3.033524752E-2;2.215880156E-2;-2.685546875E-3
3.162596873E2;1.129871607E-2;-3.124058247E-2;5.670452118E-2
3.162696873E2;-1.744103432E-2;-6.334117055E-2;9.217739105E-2
3.162796871E2;-4.742562771E-2;-5.790373683E-2;1.589117050E-1
3.162896870E2;-5.027312040E-2;-6.709843874E-2;1.491680145E-1
3.162996870E2;-3.609353304E-2;-5.254265666E-2;1.324129105E-1
3.163096869E2;-2.316969633E-2;-7.630050182E-3;1.086101532E-1
3.163196867E2;-1.545107365E-2;6.331920624E-2;3.453254700E-3
3.163296866E2;-1.669526100E-2;6.246209145E-2;3.591537476E-3
3.163396865E2;7.246673107E-3;6.435614824E-2;-3.468894958E-2
3.163496865E2;3.902614117E-3;4.485243559E-2;-5.154037476E-2
3.163596865E2;-3.652095795E-2;4.532819986E-2;-1.346111298E-2
3.163696864E2;-3.311049938E-2;4.587084055E-2;-1.374721527E-2
3.163796864E2;-3.711718321E-2;8.441388607E-3;4.582309723E-2
3.163896863E2;-3.482115269E-2;1.604497433E-3;9.112167358E-2
3.163996863E2;-5.818945169E-2;-3.182351589E-2;1.557178497E-1
3.164092403E2;-5.928301811E-2;-3.217053413E-2;1.558179855E-1
3.164183968E2;-6.182867289E-2;-3.258442879E-2;1.560316086E-1
3.164344238E2;-5.704027414E-2;-6.248235703E-3;1.536369324E-1
3.164444238E2;-1.475203037E-2;2.999663353E-3;1.275587082E-1
3.164544228E2;-2.522969246E-2;-2.416002750E-2;1.063032150E-1
3.164644088E2;-1.348310709E-2;-3.158354759E-2;3.947734833E-2
3.164744048E2;-2.268606424E-2;-1.720839739E-2;8.506774902E-3
3.164844046E2;1.502805948E-2;-3.973332047E-2;-1.294517517E-2
3.164944044E2;3.472369909E-2;-6.328889728E-2;-4.413127899E-2
3.165044042E2;4.762500525E-2;-6.544819474E-2;-2.027225494E-2
3.165144042E2;5.416619778E-2;-8.693492413E-2;-1.255035400E-3
3.165244042E2;5.594342947E-2;-8.402752876E-2;4.407215118E-2
3.165344041E2;1.882934570E-2;-6.209185719E-2;1.205759048E-1
3.165444040E2;1.926296949E-2;-6.153258681E-2;1.205129623E-1
3.165544034E2;-2.378183603E-2;-5.196723342E-2;1.348752975E-1
3.165644034E2;-3.577524424E-2;-2.350068092E-2;1.253137589E-1
3.165744034E2;-2.830225229E-2;2.862542868E-2;6.067752838E-2
3.165844014E2;-2.672731876E-2;2.663040161E-2;6.066322327E-2
3.165944014E2;-4.495668411E-2;7.800537348E-2;3.193187714E-2
3.166044014E2;-1.269823313E-2;1.265932918E-1;-1.355552673E-2
3.166144013E2;4.945039749E-3;1.684027314E-1;-5.186176300E-2
3.166239554E2;5.157828331E-3;1.670921445E-1;-5.180835724E-2
3.166331118E2;5.031704903E-3;1.663017273E-1;-5.175685883E-2
3.166491378E2;3.376215696E-2;1.447539330E-1;-4.696846008E-2
3.166591388E2;4.739677906E-2;1.271427274E-1;-3.010845184E-2
3.166691378E2;1.744413376E-2;9.542882442E-2;1.311111450E-2
3.166791373E2;3.019827604E-2;1.024962664E-1;2.999782562E-2
3.166891373E2;1.417785883E-2;8.194035292E-2;5.653381348E-2
3.166991371E2;-2.076792717E-2;7.361763716E-2;7.346248627E-2
3.167091369E2;-3.344488144E-2;1.326221228E-2;8.311939240E-2
3.167191367E2;-2.180117369E-2;5.935192108E-3;8.794116974E-2
3.167291366E2;-1.230096817E-2;3.247320652E-3;7.599163055E-2
3.167391366E2;2.517813444E-2;-3.938972950E-3;5.450725555E-2
3.167491365E2;3.366953135E-2;-2.559530735E-2;4.501819611E-2
3.167591364E2;7.519090176E-2;-5.253049731E-2;2.122879028E-2
3.167691364E2;6.389975548E-2;-4.070043564E-2;1.179027557E-2
3.167791363E2;7.670193911E-2;-6.974563003E-2;7.139205933E-3
3.167891362E2;4.719460011E-2;-5.771085620E-2;4.550266266E-2
3.167991361E2;4.654735327E-2;-5.691984296E-2;4.550933838E-2
3.168091361E2;3.287112713E-2;-6.560471654E-2;6.935119629E-2
3.168191361E2;2.584576607E-3;-9.713071585E-2;8.354568481E-2
3.168291361E2;-7.949292660E-3;-1.245678365E-1;1.168851852E-1
3.168386901E2;-5.701720715E-3;-1.233007014E-1;1.166458130E-1
3.168478466E2;-3.845572472E-3;-1.214042604E-1;1.164035797E-1
3.168638736E2;-2.060496807E-2;-1.190100610E-1;1.259803772E-1
3.168738726E2;-2.665996552E-2;-1.088359654E-1;1.282577515E-1
3.168838726E2;2.389216423E-2;-6.494978070E-2;8.749294281E-2
3.168938726E2;4.449504614E-2;-2.859985828E-2;4.923534393E-2
3.169038663E2;5.622071028E-2;-9.782075882E-3;3.748321533E-2
3.169138665E2;8.429676294E-2;4.929202795E-2;-7.732391357E-3
3.169238665E2;5.566418171E-2;6.810426712E-2;-4.345035553E-2
3.169338667E2;6.446582079E-2;9.192979336E-2;-4.338455200E-2
3.169438668E2;3.432220221E-2;7.774007320E-2;-2.671051025E-2
3.169538668E2;8.478522301E-3;4.698210955E-2;2.811527252E-2
3.169638668E2;-6.824225187E-2;-5.036354065E-3;1.234912872E-1
3.169736652E2;-6.028091908E-2;-4.636347294E-3;1.228675842E-1
3.169827537E2;-5.702072382E-2;-4.077255726E-3;1.225929260E-1
3.169919204E2;-6.420332193E-2;-1.683056355E-3;1.441402435E-1
3.170011513E2;-5.366057158E-2;1.217073202E-2;1.464891434E-1
3.170104370E2;1.446050406E-2;1.422303915E-2;7.238578796E-2
3.170197689E2;5.649328232E-3;1.067000628E-2;7.323837280E-2
3.170291440E2;6.742507219E-2;-1.121044159E-3;2.587318420E-2
3.170385557E2;8.852565289E-2;1.591843367E-2;-9.524345398E-3
3.170480002E2;9.370881319E-2;2.141571045E-2;-2.106666565E-2
3.170570514E2;9.079241753E-2;2.087974548E-2;-2.081108093E-2
3.170657501E2;9.079712629E-2;2.067798376E-2;-2.080059052E-2
3.170817771E2;5.727827549E-2;1.828378439E-2;-4.234790802E-2
3.170917761E2;4.720824957E-2;1.386409998E-2;-1.378536224E-2
3.171017761E2;-1.287519932E-2;-3.533995152E-2;2.890014648E-2
3.171117766E2;-1.960432529E-2;-3.397530317E-2;7.870197296E-2
3.171217700E2;-5.428117514E-2;-5.602768064E-2;1.212377548E-1
3.171218700E2;-7.329612970E-2;-3.796190023E-2;1.423435211E-1
3.171318700E2;-9.890377522E-2;-4.698827863E-2;1.420783997E-1
3.171418700E2;-7.177603245E-2;-2.061820030E-2;1.468067169E-1
3.171518701E2;-7.814401388E-2;-1.458019018E-2;1.182556152E-1
3.171618701E2;-5.955827236E-2;1.532649994E-2;2.756404877E-2
3.171718701E2;-1.296335459E-2;7.497632504E-2;-6.073284149E-2
3.171818701E2;-1.252770424E-2;7.165497541E-2;-6.053352356E-2
3.171918702E2;9.313821793E-4;7.125061750E-2;-5.086612701E-2
3.172018703E2;3.578305244E-3;9.466952085E-2;-1.494407654E-2
3.172118703E2;2.579617500E-2;7.786124945E-2;6.401443481E-2
3.172218684E2;2.669095993E-2;7.808327675E-2;6.393527985E-2
3.172318685E2;4.116100073E-2;4.866367579E-2;1.142435074E-1
3.172418685E2;3.283488750E-2;4.179227352E-2;1.406488419E-1
3.172518685E2;-2.393603325E-3;1.030719280E-2;5.939579010E-2
3.172614226E2;-4.890978336E-3;1.021319628E-2;5.959129333E-2
3.172705791E2;-7.063090801E-3;9.861350060E-3;5.977725983E-2
3.172866061E2;1.448470354E-2;2.678751945E-3;3.344154358E-2
3.172966061E2;2.235478163E-2;-4.075109959E-3;-2.391147614E-2
3.173066051E2;5.953311920E-3;-2.541488409E-2;-1.916217804E-2
3.173166051E2;3.193527460E-2;-3.399455547E-2;-3.134346008E-2
3.173266051E2;8.642017841E-3;-3.060698509E-2;-5.044937134E-4
3.173366049E2;1.197093725E-2;-6.323680282E-2;3.989601135E-2
3.173466047E2;-1.169621944E-2;-3.831082582E-2;1.042842865E-1
3.173566045E2;-1.047611237E-2;-3.245496750E-2;1.304702759E-1
3.173666045E2;-2.121186256E-2;-2.329182625E-2;1.545228958E-1
3.173766044E2;-3.372222185E-2;2.843976021E-3;1.284208298E-1
3.173866043E2;2.959883213E-2;3.137385845E-2;5.210018158E-2
3.173966043E2;2.621048689E-2;3.086513281E-2;5.238723755E-2
3.174066043E2;6.026786566E-2;-1.018202305E-2;1.184558868E-2
3.174166042E2;7.131755352E-2;-2.228671312E-2;-1.201820374E-2
3.174266041E2;4.049324989E-2;-3.570961952E-2;2.273559570E-3
3.174366028E2;4.368817806E-2;-3.402805328E-2;1.938819885E-3
3.174466028E2;4.800415039E-2;-3.282350302E-2;3.045845032E-2
3.174566028E2;3.076738119E-2;-4.838576913E-2;7.573890686E-2
3.174666027E2;-4.136860371E-3;-4.272744060E-2;1.139230728E-1
3.174761568E2;-3.672242165E-3;-4.256543517E-2;1.138792038E-1
3.174853133E2;-4.360079765E-3;-4.356750846E-2;1.139841080E-1
3.175013383E2;2.915877104E-2;-1.962548494E-2;9.243583679E-2
3.175113383E2;2.269399166E-2;-3.203350306E-2;8.300971985E-2
3.175213383E2;5.200827122E-2;-5.721449852E-3;1.371860504E-2
3.175313248E2;5.016767979E-2;1.824682951E-2;1.887321472E-3
3.175413211E2;7.768136263E-2;3.350722790E-2;-1.722049713E-2
3.175513211E2;5.909550190E-2;4.605966806E-2;-1.729488373E-2
3.175613211E2;3.269279003E-2;-3.499865532E-3;3.276824951E-2
3.175713213E2;-7.079124451E-3;-1.248139143E-2;4.684829712E-2
3.175813213E2;-7.763683796E-3;-3.378582001E-2;8.004188538E-2
3.175913213E2;-5.000525713E-2;-2.898913622E-2;9.655475616E-2
3.176013213E2;-4.850614071E-2;-1.000386477E-2;6.053829193E-2
3.176113214E2;-5.105125904E-2;-8.589625359E-3;5.102443695E-2
3.176213215E2;-6.284946203E-2;1.612210274E-2;4.170036316E-2
3.176313215E2;-3.652215004E-2;5.051159859E-2;1.323223114E-2
3.176413215E2;-1.835417747E-2;5.388092995E-2;-7.984161377E-3
3.176513196E2;-2.305620909E-2;5.305945873E-2;-7.580757141E-3
3.176613197E2;1.814711094E-2;5.199253559E-3;4.523563385E-2
3.176713198E2;3.884452581E-2;-3.747290373E-2;8.358478546E-2
3.176813198E2;2.919483185E-2;-9.630244970E-2;1.050844193E-1
3.176908739E2;2.973186970E-2;-9.571588039E-2;1.050119400E-1
3.177000304E2;3.048384190E-2;-9.573692083E-2;1.049556732E-1
3.177160574E2;-1.261180639E-2;-1.077079475E-1;7.861900330E-2
3.177260564E2;2.378344536E-3;-9.377133846E-2;6.662368774E-2
3.177360564E2;-2.530246973E-2;-7.077351213E-2;3.067970276E-2
3.177460564E2;-1.246178150E-2;-3.364878893E-2;3.785896301E-2
3.177560567E2;-1.630967855E-2;-8.197724819E-3;1.389217377E-2
3.177660567E2;-8.231461048E-3;2.428728342E-2;3.782081604E-2
3.177760567E2;-1.936018467E-2;4.556387663E-2;4.016494751E-2
3.177860569E2;-1.602309942E-2;5.510878563E-2;4.967212677E-2
3.177960570E2;-2.465897799E-2;5.707621574E-2;5.680561066E-2
3.178060570E2;-2.569139004E-3;6.889921427E-2;4.001235962E-2
3.178160570E2;-2.564609051E-3;6.902796030E-2;5.915927887E-2
3.178260570E2;-3.197491169E-3;6.859868765E-2;5.922985077E-2
3.178360571E2;2.402919531E-2;6.541377306E-2;7.135868073E-2
3.178460571E2;2.680474520E-2;6.946116686E-2;5.239868164E-2
3.178560571E2;4.140329361E-2;1.618301868E-2;-7.258415222E-3
3.178660553E2;3.776729107E-2;1.451379061E-2;-6.890296936E-3
3.178760553E2;4.651689529E-2;4.669249058E-3;-2.117729187E-2
3.178860553E2;6.316435337E-2;-1.903867722E-2;-2.118110657E-2
3.178960553E2;8.567214012E-2;-3.364002705E-2;9.882926941E-3
3.179056094E2;8.687394857E-2;-3.332173824E-2;9.773254395E-3
3.179147659E2;8.819121122E-2;-3.353565931E-2;9.683609009E-3
3.179308109E2;8.340281248E-2;-3.592985868E-2;5.996131897E-2
3.179407919E2;8.733302355E-2;-9.644865990E-3;6.463527679E-2
3.179507919E2;4.490590096E-2;2.271831036E-3;9.092330933E-2
3.179607924E2;3.327310085E-2;6.330847740E-3;8.854198456E-2
3.179707924E2;2.580678463E-2;1.949572563E-2;9.102344513E-2
3.179807924E2;3.731262684E-2;3.937184811E-2;6.002426147E-2
3.179907924E2;6.506705284E-2;5.237597227E-2;4.820251465E-2
3.180007926E2;5.678451061E-2;8.018684387E-2;1.721191406E-2
3.180107927E2;9.982192516E-2;8.616822958E-2;7.704734802E-3
3.180207927E2;1.000334620E-1;5.442988873E-2;-2.340126038E-2
3.180307928E2;9.436273575E-2;-4.397952557E-2;3.156185150E-2
3.180405903E2;9.991908073E-2;-4.336339235E-2;3.110408783E-2
3.180496791E2;1.039601564E-1;-4.263174534E-2;3.075790405E-2
3.180588458E2;8.480650187E-2;-9.051579237E-2;5.469989777E-2
3.180680766E2;7.013005018E-2;-1.588197351E-1;8.303070068E-2
3.180773623E2;-1.872289181E-2;-1.646523476E-1;1.089553833E-1
3.180866939E2;-1.484382153E-2;-1.635244489E-1;1.086044312E-1
3.180960689E2;-6.419140100E-2;-1.031672955E-1;8.438873291E-2
3.181054807E2;-9.384572506E-2;-6.004682183E-2;6.734275818E-2
3.181149252E2;-1.326277852E-1;6.095486879E-2;1.920223236E-2
3.181239764E2;-1.274172068E-1;5.927950144E-2;1.891326904E-2
3.181326751E2;-1.215663552E-1;5.774545670E-2;1.857376099E-2
3.181487021E2;-1.311431527E-1;9.126424789E-2;2.815055847E-2
3.181587011E2;-1.277049184E-1;1.026976705E-1;5.409812927E-2
3.181687011E2;-1.321119666E-1;1.048882008E-1;6.571197510E-2
3.181787016E2;-1.444521546E-1;9.753030539E-2;9.414005280E-2
3.181887016E2;-1.443464756E-1;7.836526632E-2;9.875297546E-2
3.181987016E2;-1.338423491E-1;3.243398666E-2;1.154718399E-1
3.182087016E2;-1.195592284E-1;1.988112926E-2;1.107215881E-1
3.182187016E2;-1.198984385E-1;1.980364323E-3;9.644222260E-2
3.182287018E2;-6.766277552E-2;-1.370966434E-3;8.216094971E-2
3.182387018E2;-7.093244791E-2;-4.279315472E-3;7.985496521E-2
3.182487018E2;-7.100969553E-2;1.873755455E-2;5.357646942E-2
3.182587019E2;-7.130771875E-2;1.824074984E-2;5.362510681E-2
3.182687019E2;-7.820004225E-2;2.074754238E-2;5.599212646E-2
3.182787019E2;-9.199577570E-2;-5.175650120E-3;4.874801636E-2
3.182887019E2;-8.355313540E-2;-5.082494020E-2;3.177642822E-3
3.182987012E2;-8.221358061E-2;-5.153524876E-2;3.122329712E-3
3.183087013E2;-4.947543144E-2;-1.361921728E-1;3.057479858E-3
3.183187013E2;-6.475687027E-2;-2.066406310E-1;1.498222351E-2
3.183287013E2;-1.083367467E-1;-1.851188540E-1;1.417436600E-1
3.183382554E2;-1.059986949E-1;-1.848794222E-1;1.415681839E-1
3.183474119E2;-1.031612158E-1;-1.837012768E-1;1.413068771E-1
3.183634389E2;-1.103438139E-1;-1.645476818E-1;1.604604721E-1
3.183734389E2;-1.341212988E-1;-4.082065821E-2;2.032899857E-1
3.183834379E2;-9.194159508E-2;8.560514450E-2;1.863241196E-1
3.183934379E2;-4.128170013E-2;1.272683144E-1;1.407546997E-1
3.184034379E2;1.028865576E-2;1.564877629E-1;5.700683594E-2
3.184134377E2;2.515923977E-2;1.609441638E-1;9.270668030E-3
3.184234375E2;6.407260895E-2;9.383064508E-2;-7.200431824E-2
3.184334373E2;5.115872622E-2;5.214506388E-2;-1.030111313E-1
3.184434373E2;4.177308083E-2;3.454005718E-2;-7.424736023E-2
3.184534372E2;1.632547379E-2;1.186621189E-2;-3.833293915E-2
3.184634371E2;-1.425898075E-2;8.808994293E-2;8.375453949E-2
3.184734344E2;-1.460045576E-2;8.750122786E-2;8.381175995E-2
3.184834324E2;-2.162945271E-2;1.084967852E-1;7.681465149E-2
3.184934323E2;-6.443381310E-3;1.605326533E-1;7.712459564E-2
3.185034322E2;1.198943257E-1;1.597213745E-1;6.557083130E-2
3.185134302E2;1.075930595E-1;1.569435000E-1;6.659507751E-2
3.185234302E2;1.441983581E-1;1.362558603E-1;3.602218628E-2
3.185334301E2;1.830590367E-1;6.030941010E-2;-1.607418060E-2
3.185434301E2;1.312706470E-1;-7.942929864E-2;-4.908275604E-2
3.185529841E2;1.269247532E-1;-7.969811559E-2;-4.874897003E-2
3.185621407E2;1.253729463E-1;-7.964614034E-2;-4.863643646E-2
3.185781657E2;1.086135507E-1;-8.204033971E-2;-5.581951141E-2
3.185881657E2;4.504185915E-2;-9.407702088E-2;-4.153060913E-2
3.185981657E2;3.701162338E-2;-9.446898103E-2;8.480072021E-3
3.186081522E2;2.554690838E-2;-8.604761958E-2;2.252292633E-2
3.186181438E2;1.427990198E-2;-6.569039822E-2;4.613399506E-2
3.186281438E2;-2.828288078E-2;-9.483575821E-3;7.455158234E-2
3.186381438E2;-1.293916702E-1;5.720841885E-2;1.125745773E-1
3.186481440E2;-1.521192789E-1;5.761963129E-2;1.362371445E-1
3.186581440E2;-1.646150351E-1;6.094878912E-2;1.719636917E-1
3.186681440E2;-1.734717488E-1;7.318902016E-2;1.621856689E-1
3.186781440E2;-1.756606698E-1;-1.086473465E-3;1.428861618E-1
3.186881441E2;-1.759780645E-1;9.223818779E-4;1.427965164E-1
3.186981442E2;-1.214798093E-1;-9.824958444E-2;8.051013947E-2
3.187081442E2;-6.494039297E-2;-1.475302279E-1;5.179023743E-2
3.187181442E2;1.453703642E-2;-1.867126822E-1;2.789974213E-2
3.187281448E2;1.163238287E-2;-1.856120229E-1;2.804660797E-2
3.187381449E2;3.872698545E-2;-1.517150700E-1;3.549671173E-2
3.187481450E2;6.685572863E-2;-6.336838007E-2;9.561538696E-3
3.187581450E2;1.517027617E-1;8.183491230E-2;1.244831085E-2
3.187676991E2;1.449875832E-1;8.058291674E-2;1.301097870E-2
3.187768556E2;1.389963627E-1;7.933568954E-2;1.352310181E-2
3.187928826E2;1.389963627E-1;1.104603410E-1;2.309989929E-2
3.188028816E2;1.795676947E-1;1.521223783E-1;4.988193512E-2
3.188128816E2;1.994378567E-1;1.776874661E-1;4.544258118E-2
3.188228816E2;2.174854875E-1;1.817385554E-1;5.771923065E-2
3.188328819E2;2.447000146E-1;1.335853934E-1;4.127025604E-2
3.188428819E2;2.572725415E-1;1.070788503E-1;-2.304458618E-2
3.188528819E2;2.344502211E-1;1.233726740E-2;-1.040897369E-1
3.188628821E2;2.095651627E-1;-5.848407745E-3;-9.178256989E-2
3.188728822E2;2.287362218E-1;-5.795079470E-2;-7.234191895E-2
3.188828822E2;2.054945827E-1;-8.542457223E-2;-3.204345703E-4
3.188928822E2;1.636940241E-1;-1.012825668E-1;1.075887680E-1
3.189028822E2;1.620409489E-1;-1.020641029E-1;1.077613831E-1
3.189128823E2;1.477020383E-1;-8.755877614E-2;1.869468689E-1
3.189228823E2;1.302164793E-1;-1.272222400E-1;2.398052216E-1
3.189328823E2;8.847004175E-2;-1.874820590E-1;2.232027054E-1
3.189428820E2;8.012890816E-2;-1.936230063E-1;2.089242935E-1
3.189528820E2;7.761913538E-2;-2.265450954E-1;1.467065811E-1
3.189628820E2;7.191467285E-2;-2.451251149E-1;2.929782867E-2
3.189728820E2;8.232820034E-2;-2.876905203E-1;-2.599716187E-2
3.189824361E2;8.433276415E-2;-2.848797441E-1;-2.630996704E-2
3.189915927E2;8.713001013E-2;-2.831898332E-1;-2.662372589E-2
3.190076197E2;6.797641516E-2;-2.448826134E-1;-8.169078827E-2
3.190176187E2;-3.161627054E-2;-1.647199988E-1;-4.850006104E-2
3.190276187E2;-9.938317537E-2;-6.857880950E-2;2.059459686E-2
3.190376192E2;-1.177868247E-1;-5.509257317E-4;5.854701996E-2
3.190476192E2;-1.820542812E-1;4.337257147E-2;1.228771210E-1
3.190576192E2;-2.462922335E-1;1.442247629E-1;1.585073471E-1
3.190676192E2;-2.495096326E-1;2.209998965E-1;1.679048538E-1
3.190776193E2;-2.349814773E-1;2.253397703E-1;1.487150192E-1
3.190876213E2;-2.074207664E-1;2.344003320E-1;1.056890488E-1
3.190976213E2;-1.258937716E-1;2.043356299E-1;3.885078430E-2
3.191076215E2;1.932495832E-2;1.066400409E-1;-9.012889862E-2
3.191174192E2;1.817011833E-2;9.719008207E-2;-8.950042725E-2
3.191265082E2;1.742649078E-2;9.253901243E-2;-8.917427063E-2
