,acc_phone_x,acc_phone_y,acc_phone_z,lin_acc_phone_x,lin_acc_phone_y,lin_acc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelCycling,labelStairs,labelWalking,labelSitting,labelOther
1970-01-01 01:17:58.011252605,0.07661445438999999,0.1149216816,9.538499832000001,0.025299999860000002,0.006699999793999999,-0.0383999981,-20.5625,22.8125,-32.8125,0,0,0,1,0
1970-01-01 01:17:59.011252605,0.07661445438999999,-0.038307227189999994,9.538499832000001,-0.106599994,0.01889999956,-0.03859999776,-20.4375,22.9375,-32.8125,0,0,0,1,0
1970-01-01 01:18:00.011252605,0.07661445438999999,-0.038307227189999994,9.538499832000001,0.056499999020000004,-0.15019999439999998,-0.038499999789999996,-21.0,22.8125,-33.125,0,0,0,1,0
1970-01-01 01:18:01.011252605,0.07661445438999999,0.1149216816,9.701305389,0.03159999847,0.0004999999655,0.1281999946,-20.4375,22.9375,-33.6875,0,0,0,1,0
1970-01-01 01:18:02.011252605,-0.07661445438999999,0.1149216816,9.701305389,-0.1377999932,0.012999999340000002,0.1281999946,-20.8125,23.375,-33.6875,0,0,0,1,0
1970-01-01 01:18:03.011252605,0.07661445438999999,0.1149216816,9.701305389,-0.1252999902,0.01289999951,-0.038499999789999996,-20.6875,23.0625,-33.75,0,0,0,1,0
1970-01-01 01:18:04.011252605,0.07661445438999999,0.1149216816,9.538499832000001,0.024899998680000004,0.018500000239999998,-0.038499999789999996,-20.4375,22.5625,-33.125,0,0,0,1,0
1970-01-01 01:18:05.011252605,-0.07661445438999999,0.1149216816,9.538499832000001,0.01919999905,0.03810000047,0.1278999895,-20.5625,23.1875,-33.0,0,0,0,1,0
1970-01-01 01:18:06.011252605,-0.07661445438999999,0.1149216816,9.701305389,-0.1252999902,0.006699999793999999,0.1281999946,-20.6875,23.0625,-33.0,0,0,0,1,0
1970-01-01 01:18:07.011252605,-0.07661445438999999,0.1149216816,9.701305389,0.05029999837,0.0131000001,0.1279999912,-20.4375,22.8125,-33.5,0,0,0,1,0
1970-01-01 01:18:08.011252605,-0.07661445438999999,-0.038307227189999994,9.538499832000001,-0.1189999953,-0.15019999439999998,-0.038499999789999996,-21.1875,23.375,-32.8125,0,0,0,1,0
1970-01-01 01:18:09.011252605,0.07661445438999999,0.1149216816,9.701305389,0.01899999939,0.019099999219999997,-0.038499999789999996,-20.75,22.8125,-33.4375,0,0,0,1,0
1970-01-01 01:18:10.011252605,0.07661445438999999,0.1149216816,9.701305389,0.01899999939,0.02539999969,0.1279999912,-20.875,23.1875,-32.6875,0,0,0,1,0
1970-01-01 01:18:11.011252605,-0.07661445438999999,0.1149216816,9.701305389,0.02499999851,0.024899998680000004,-0.03859999776,-21.0,22.8125,-33.125,0,0,0,1,0
