"Time (s)"	"Latitude (°)"	"Longitude (°)"	"Height (m)"	"Velocity (m/s)"	"Direction (°)"	"Horizontal Accuracy (m)"	"Vertical Accuracy (m)"
4.455156895E2	5.234246791E1	4.894417627E0	1.642331405E1	4.506866455E0	2.420161896E2	1.447267056E1	0.000000000E0
4.465173708E2	5.234243896E1	4.894360613E0	1.627377307E1	4.537450314E0	2.344720764E2	1.783368492E1	0.000000000E0
4.475241275E2	5.234241724E1	4.894308192E0	1.627791542E1	4.071855068E0	2.352539368E2	1.528134346E1	0.000000000E0
4.485290557E2	5.234239140E1	4.894256409E0	1.622997485E1	4.016257763E0	2.354390106E2	1.667450714E1	0.000000000E0
4.495190520E2	5.234236597E1	4.894204878E0	1.613873863E1	3.998835564E0	2.349861603E2	1.542823029E1	0.000000000E0
4.505151364E2	5.234234319E1	4.894155446E0	1.600702856E1	4.082700729E0	2.360132294E2	1.542220020E1	0.000000000E0
4.515105640E2	5.234230709E1	4.894097228E0	1.590789824E1	4.608355522E0	2.330515137E2	1.552074623E1	0.000000000E0
4.525157380E2	5.234226496E1	4.894042735E0	1.584602715E1	4.702271461E0	2.287247162E2	1.622165489E1	0.000000000E0
4.535133036E2	5.234222482E1	4.893986708E0	1.566660062E1	4.815639496E0	2.279416656E2	1.664469528E1	0.000000000E0
4.545460114E2	5.234218628E1	4.893929217E0	1.559518716E1	4.946587563E0	2.276988373E2	1.725433731E1	0.000000000E0
4.555504848E2	5.234215023E1	4.893862397E0	1.542186254E1	4.944087029E0	2.287684631E2	1.759218979E1	0.000000000E0
4.565463687E2	5.234211206E1	4.893801873E0	1.530851127E1	5.005051613E0	2.279135742E2	1.862035942E1	0.000000000E0
4.575124348E2	5.234207658E1	4.893729545E0	1.513336754E1	5.032495022E0	2.319112091E2	1.887467766E1	0.000000000E0
4.585083499E2	5.234204710E1	4.893645687E0	1.522615683E1	5.266936779E0	2.358766632E2	1.880289268E1	0.000000000E0
4.595418656E2	5.234203211E1	4.893565335E0	1.566974150E1	5.231174946E0	2.474738312E2	1.861432076E1	0.000000000E0
4.605107499E2	5.234201556E1	4.893482787E0	1.583934529E1	5.143580437E0	2.513874817E2	1.918430328E1	0.000000000E0
4.615106359E2	5.234201243E1	4.893398204E0	1.602821429E1	4.845924377E0	2.577198486E2	1.842044449E1	0.000000000E0
4.625400353E2	5.234202104E1	4.893316245E0	1.591274375E1	4.611054897E0	2.615450745E2	1.900592232E1	0.000000000E0
4.635504911E2	5.234203715E1	4.893219399E0	1.547348714E1	4.560064793E0	2.676238403E2	1.788744354E1	0.000000000E0
4.645458270E2	5.234205179E1	4.893139789E0	1.521977396E1	4.310152054E0	2.727398987E2	1.694811821E1	0.000000000E0
4.655408098E2	5.234206602E1	4.893058986E0	1.490915141E1	4.111750603E0	2.761727295E2	1.565471554E1	0.000000000E0
4.665385275E2	5.234207903E1	4.892981590E0	1.475945755E1	3.850880146E0	2.771045837E2	1.528226852E1	0.000000000E0
4.675402015E2	5.234209060E1	4.892903809E0	1.468575732E1	3.688642979E0	2.766672058E2	1.448069668E1	0.000000000E0
4.685115973E2	5.234210165E1	4.892845574E0	1.482118892E1	3.455021381E0	2.783598938E2	1.638577652E1	0.000000000E0
4.695197744E2	5.234211048E1	4.892792061E0	1.508051633E1	3.305472612E0	2.791120300E2	1.606660080E1	0.000000000E0
4.705147338E2	5.234213110E1	4.892747161E0	1.524393559E1	2.931066751E0	2.858708191E2	1.565325069E1	0.000000000E0
4.715184692E2	5.234215219E1	4.892724573E0	1.529592385E1	1.387957811E0	2.999141846E2	1.426767159E1	0.000000000E0
4.725476557E2	5.234217522E1	4.892711841E0	1.522194672E1	0.000000000E0	3.299570923E2	4.900000095E0	0.000000000E0
4.735403859E2	5.234217522E1	4.892711841E0	1.522194672E1	0.000000000E0	3.299570923E2	4.900000095E0	0.000000000E0
4.745464504E2	5.234217522E1	4.892711841E0	1.522194672E1	0.000000000E0	3.299570923E2	4.900000095E0	0.000000000E0
4.755224327E2	5.234217522E1	4.892711841E0	1.522194672E1	0.000000000E0	3.299570923E2	4.900000095E0	0.000000000E0
4.765153281E2	5.234217522E1	4.892711841E0	1.522194672E1	0.000000000E0	3.299570923E2	4.900000095E0	0.000000000E0
4.775110275E2	5.234216325E1	4.892712562E0	1.516255589E1	1.080261230E0	2.579996643E2	1.101597404E1	0.000000000E0
4.785472786E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.795413447E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.805477713E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.815492010E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.825482452E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.835301296E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.845460812E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.855466551E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.865154041E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.875603713E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.885146723E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.895186781E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.905246713E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.915217697E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.925160270E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.935400869E2	5.234215531E1	4.892714733E0	1.506009128E1	0.000000000E0	3.089998169E2	4.900000095E0	0.000000000E0
4.945181405E2	5.234216418E1	4.892701608E0	1.534869890E1	1.587638259E0	3.256402893E2	1.077605343E1	0.000000000E0
4.955157093E2	5.234217557E1	4.892678774E0	1.565972886E1	1.732333183E0	3.256402893E2	1.113982964E1	0.000000000E0
4.965444827E2	5.234217805E1	4.892641335E0	1.582345397E1	1.940743208E0	3.256402893E2	1.181229687E1	0.000000000E0
4.975217546E2	5.234218371E1	4.892605073E0	1.587805907E1	2.247314453E0	2.930584717E2	1.244496918E1	0.000000000E0
4.985110567E2	5.234218701E1	4.892562032E0	1.616881872E1	2.763104677E0	2.687185669E2	1.229858303E1	0.000000000E0
4.995305848E2	5.234218858E1	4.892523409E0	1.620806559E1	2.720018864E0	2.631370850E2	1.284699059E1	0.000000000E0
5.005192926E2	5.234218429E1	4.892485272E0	1.612591112E1	2.708559990E0	2.544911804E2	1.193136597E1	0.000000000E0
5.015133129E2	5.234217923E1	4.892447779E0	1.578113893E1	3.242583513E0	2.663242493E2	1.112643623E1	0.000000000E0
5.025155103E2	5.234217508E1	4.892406804E0	1.554024780E1	3.180707932E0	2.615611877E2	1.064194870E1	0.000000000E0
5.035150843E2	5.234216808E1	4.892356952E0	1.536984010E1	3.746590376E0	2.637160034E2	1.024959755E1	0.000000000E0
5.045494312E2	5.234216530E1	4.892308432E0	1.517530250E1	3.643227100E0	2.626508789E2	9.521245956E0	0.000000000E0
5.055461947E2	5.234216247E1	4.892254691E0	1.492393653E1	3.926943064E0	2.639070435E2	9.569678307E0	0.000000000E0
5.065482208E2	5.234216328E1	4.892204983E0	1.458690576E1	3.623049259E0	2.637230530E2	9.085436821E0	0.000000000E0
5.075149171E2	5.234216475E1	4.892158229E0	1.399481273E1	3.564911127E0	2.642536316E2	7.220356941E0	0.000000000E0
5.085469176E2	5.234216664E1	4.892120965E0	1.268416351E1	2.945285320E0	2.691270447E2	7.834667206E0	0.000000000E0
5.095139562E2	5.234216155E1	4.892081246E0	1.178032021E1	3.323817730E0	2.589208984E2	7.368843555E0	0.000000000E0
5.105112515E2	5.234215119E1	4.892033325E0	1.161076117E1	3.764890909E0	2.422210693E2	7.284082413E0	0.000000000E0
5.115086114E2	5.234213160E1	4.891994162E0	1.102348645E1	3.140503407E0	2.147452545E2	7.692669868E0	0.000000000E0
5.125156379E2	5.234209993E1	4.891973172E0	1.080584278E1	3.549101114E0	1.872678375E2	7.276311398E0	0.000000000E0
5.135103155E2	5.234206348E1	4.891972546E0	1.065809539E1	4.126821518E0	1.787127228E2	7.258782864E0	0.000000000E0
5.145170437E2	5.234202519E1	4.891972033E0	1.059692256E1	4.308769226E0	1.783537445E2	7.561220646E0	0.000000000E0
5.155468421E2	5.234197983E1	4.891969044E0	1.046339812E1	4.460782528E0	1.802208405E2	8.153800011E0	0.000000000E0
5.165116234E2	5.234193299E1	4.891961459E0	1.053584337E1	4.484588146E0	1.832432556E2	7.825216293E0	0.000000000E0
5.175188473E2	5.234188899E1	4.891955811E0	1.037347623E1	4.235993385E0	1.805220184E2	7.703792572E0	0.000000000E0
5.185214280E2	5.234185015E1	4.891951327E0	1.030545924E1	4.257854939E0	1.818545990E2	7.827670574E0	0.000000000E0
5.195241208E2	5.234181215E1	4.891946425E0	1.034375338E1	4.021226883E0	1.807149353E2	8.681853294E0	0.000000000E0
5.205164062E2	5.234177253E1	4.891939255E0	1.014398457E1	4.345626831E0	1.839303131E2	6.284651756E0	0.000000000E0
5.215216109E2	5.234172926E1	4.891931165E0	9.892577636E0	4.820998669E0	1.808380890E2	6.221440315E0	0.000000000E0
5.225151577E2	5.234168585E1	4.891921716E0	9.870647423E0	4.694696426E0	1.880266571E2	6.572869301E0	0.000000000E0
5.235187072E2	5.234164785E1	4.891911560E0	9.860183164E0	4.229587078E0	1.837739105E2	6.994979382E0	0.000000000E0
5.245152681E2	5.234160881E1	4.891907297E0	9.676431915E0	4.203680992E0	1.815165863E2	6.668098450E0	0.000000000E0
5.255124681E2	5.234157062E1	4.891906157E0	9.626923341E0	4.040981293E0	1.787734070E2	6.995703220E0	0.000000000E0
5.265219739E2	5.234152935E1	4.891901919E0	9.280879204E0	4.629450798E0	1.819043121E2	5.883420467E0	0.000000000E0
5.275168416E2	5.234148456E1	4.891896278E0	8.966142050E0	4.502336025E0	1.831721497E2	6.581721783E0	0.000000000E0
5.285169338E2	5.234144300E1	4.891890923E0	8.902226285E0	4.205810070E0	1.824067383E2	7.698694229E0	0.000000000E0
5.295405192E2	5.234140236E1	4.891883919E0	8.935314409E0	4.378971100E0	1.839011688E2	8.080850601E0	0.000000000E0
5.305130942E2	5.234135968E1	4.891876701E0	8.893873895E0	4.693805695E0	1.814034271E2	6.321832180E0	0.000000000E0
5.315449958E2	5.234131332E1	4.891871803E0	8.615365943E0	4.314762592E0	1.813195953E2	7.412796497E0	0.000000000E0
5.325143734E2	5.234127016E1	4.891867075E0	8.472308190E0	4.279842377E0	1.834927521E2	8.168066025E0	0.000000000E0
5.335107739E2	5.234123141E1	4.891865033E0	8.335304402E0	3.987323284E0	1.819722900E2	8.939823151E0	0.000000000E0
5.345532249E2	5.234119041E1	4.891863029E0	7.893242122E0	3.766934156E0	1.798841400E2	7.094707012E0	0.000000000E0
5.355508530E2	5.234114270E1	4.891856950E0	6.957411887E0	3.693814516E0	1.870339203E2	7.349659920E0	0.000000000E0
5.365478619E2	5.234110371E1	4.891839000E0	6.770859141E0	3.435127020E0	1.990193024E2	9.218094826E0	0.000000000E0
5.375241989E2	5.234106271E1	4.891792765E0	7.233855519E0	3.694659948E0	2.222081757E2	1.104385853E1	0.000000000E0
5.385139280E2	5.234103264E1	4.891733652E0	7.427151671E0	3.775986910E0	2.509655914E2	1.164614582E1	0.000000000E0
5.395082624E2	5.234101797E1	4.891664323E0	7.815599043E0	3.918872833E0	2.712013550E2	1.017969799E1	0.000000000E0
5.405108676E2	5.234101187E1	4.891586597E0	8.333076831E0	4.103515625E0	2.864218140E2	7.815736294E0	0.000000000E0
5.415469655E2	5.234101370E1	4.891512949E0	8.514025770E0	4.276914597E0	2.811759949E2	1.030355358E1	0.000000000E0
5.425465869E2	5.234101627E1	4.891449971E0	8.516904820E0	4.061793804E0	2.809187622E2	7.464179516E0	0.000000000E0
5.435453681E2	5.234101966E1	4.891388418E0	8.439669405E0	4.241424561E0	2.768107300E2	6.946865082E0	0.000000000E0
5.445530129E2	5.234102254E1	4.891330101E0	8.414657638E0	4.055920601E0	2.760778198E2	5.310311317E0	0.000000000E0
5.455155478E2	5.234102606E1	4.891275800E0	8.221058223E0	3.420304775E0	2.789451599E2	7.246868610E0	0.000000000E0
5.465291848E2	5.234102996E1	4.891221272E0	8.149786941E0	4.078618050E0	2.718878479E2	7.259618282E0	0.000000000E0
5.475102827E2	5.234103185E1	4.891162699E0	7.992673320E0	4.106785774E0	2.728826599E2	1.061780834E1	0.000000000E0
5.485165484E2	5.234103647E1	4.891102516E0	7.622494155E0	4.219017982E0	2.761304626E2	7.846368790E0	0.000000000E0
5.495169369E2	5.234104252E1	4.891041829E0	7.495165052E0	4.272038460E0	2.762703857E2	6.406612873E0	0.000000000E0
5.505187739E2	5.234104513E1	4.890980332E0	7.426005500E0	4.104291439E0	2.739403381E2	7.140565872E0	0.000000000E0
5.515463504E2	5.234104626E1	4.890919213E0	7.412432439E0	4.010089874E0	2.757967834E2	8.021606445E0	0.000000000E0
5.525288010E2	5.234104810E1	4.890857192E0	7.472807987E0	4.118988991E0	2.750732422E2	8.417819023E0	0.000000000E0
5.535140525E2	5.234104824E1	4.890794284E0	7.609873562E0	4.051446438E0	2.729584351E2	9.345224380E0	0.000000000E0
5.545182426E2	5.234104804E1	4.890744128E0	7.657306095E0	3.087269545E0	2.716821899E2	9.261837006E0	0.000000000E0
5.555211749E2	5.234104060E1	4.890677653E0	7.996351318E0	4.638921261E0	2.526830750E2	9.037923813E0	0.000000000E0
5.565230431E2	5.234103139E1	4.890600345E0	8.317232070E0	4.602191925E0	2.571194153E2	8.096597672E0	0.000000000E0
5.575116786E2	5.234102200E1	4.890529740E0	8.512177870E0	4.786132812E0	2.577878113E2	1.000007153E1	0.000000000E0
5.585207629E2	5.234101598E1	4.890461197E0	8.710203836E0	4.626597404E0	2.595549011E2	1.106080055E1	0.000000000E0
5.595161905E2	5.234101230E1	4.890396919E0	8.948406276E0	4.305023193E0	2.618798218E2	1.033759975E1	0.000000000E0
5.605111734E2	5.234100949E1	4.890338276E0	9.026793779E0	3.776211500E0	2.657491455E2	1.176480770E1	0.000000000E0
5.615188025E2	5.234101041E1	4.890283954E0	9.052252095E0	3.435239553E0	2.733579712E2	1.158448505E1	0.000000000E0
5.625174494E2	5.234101660E1	4.890229332E0	9.209430260E0	3.977978230E0	2.777328796E2	1.051319981E1	0.000000000E0
5.635186161E2	5.234102541E1	4.890169823E0	9.432917408E0	4.048395157E0	2.792529602E2	1.201966381E1	0.000000000E0
5.645162176E2	5.234103294E1	4.890098114E0	9.825194031E0	4.526384830E0	2.780408630E2	1.163820362E1	0.000000000E0
5.655176135E2	5.234104164E1	4.890017147E0	1.089918872E1	4.869043827E0	2.737860413E2	1.297309685E1	0.000000000E0
5.665212140E2	5.234104092E1	4.889943942E0	1.162459482E1	4.947609425E0	2.703544922E2	1.547564793E1	0.000000000E0
5.675499431E2	5.234104224E1	4.889881466E0	1.206929588E1	4.436197758E0	2.718870544E2	1.461047459E1	0.000000000E0
5.685151301E2	5.234105192E1	4.889817981E0	1.239185597E1	4.409434795E0	2.788433533E2	1.478739357E1	0.000000000E0
5.695149494E2	5.234106058E1	4.889737950E0	1.254029242E1	4.498929501E0	2.774069824E2	1.484009171E1	0.000000000E0
5.705255895E2	5.234107996E1	4.889669943E0	1.340085379E1	4.559016228E0	2.820513306E2	1.447415447E1	0.000000000E0
5.715111739E2	5.234109917E1	4.889593031E0	1.419846109E1	4.829452038E0	2.786117554E2	1.187353706E1	0.000000000E0
5.725147640E2	5.234111056E1	4.889511808E0	1.480043848E1	4.906052113E0	2.788625488E2	1.071861839E1	0.000000000E0
5.735136926E2	5.234112029E1	4.889430471E0	1.522094241E1	4.933508873E0	2.774638367E2	1.106511593E1	0.000000000E0
5.745469484E2	5.234112774E1	4.889348937E0	1.557555749E1	4.961430073E0	2.746707458E2	1.054323483E1	0.000000000E0
5.755169213E2	5.234112824E1	4.889266530E0	1.588340250E1	4.989075661E0	2.696356201E2	1.213891697E1	0.000000000E0
5.765412994E2	5.234111589E1	4.889175795E0	1.629771654E1	5.488512516E0	2.566322632E2	1.437977982E1	0.000000000E0
5.775483249E2	5.234109840E1	4.889087072E0	1.672076253E1	5.346446037E0	2.572652283E2	1.068977070E1	0.000000000E0
5.785190062E2	5.234108135E1	4.889000733E0	1.677688326E1	5.134043694E0	2.584431152E2	1.108209038E1	0.000000000E0
5.795468301E2	5.234107186E1	4.888917567E0	1.687345691E1	5.087783813E0	2.632611694E2	1.033630943E1	0.000000000E0
5.805186827E2	5.234106426E1	4.888836356E0	1.664703457E1	4.961982727E0	2.646823730E2	9.352942467E0	0.000000000E0
5.815195608E2	5.234107114E1	4.888765689E0	1.620494618E1	4.410524368E0	2.759180603E2	9.644343376E0	0.000000000E0
5.825528931E2	5.234108871E1	4.888701012E0	1.531726072E1	4.117582321E0	2.826727600E2	9.330920219E0	0.000000000E0
5.835230822E2	5.234109985E1	4.888637456E0	1.476913635E1	4.219445705E0	2.803066711E2	8.589707375E0	0.000000000E0
5.845131577E2	5.234109960E1	4.888571670E0	1.480389915E1	4.464687347E0	2.743498840E2	8.698230743E0	0.000000000E0
5.855167588E2	5.234110263E1	4.888511434E0	1.487545234E1	4.413709164E0	2.727866821E2	8.896521568E0	0.000000000E0
5.865404765E2	5.234110280E1	4.888443620E0	1.514651902E1	4.570232868E0	2.722866821E2	8.036894798E0	0.000000000E0
5.875121780E2	5.234110491E1	4.888378406E0	1.554622210E1	4.529524326E0	2.741429138E2	8.526999474E0	0.000000000E0
5.885148624E2	5.234111194E1	4.888324104E0	1.554719447E1	4.131971359E0	2.782347412E2	8.019569397E0	0.000000000E0
5.895567681E2	5.234112396E1	4.888271003E0	1.600926025E1	4.061248779E0	2.779544678E2	7.974801540E0	0.000000000E0
5.905160176E2	5.234113358E1	4.888217657E0	1.627651472E1	3.816637754E0	2.784145203E2	8.308782578E0	0.000000000E0
5.915098838E2	5.234113788E1	4.888167879E0	1.638254470E1	3.661337614E0	2.665491028E2	9.066755295E0	0.000000000E0
5.925444916E2	5.234114147E1	4.888136537E0	1.627038736E1	1.695819497E0	2.840976562E2	1.034671211E1	0.000000000E0
5.935108041E2	5.234114151E1	4.888123560E0	1.621292785E1	6.226251721E-1	2.429897003E2	1.294892883E1	0.000000000E0
5.945153301E2	5.234114257E1	4.888111594E0	1.637529995E1	1.455895424E0	2.686945801E2	1.225549412E1	0.000000000E0
5.955459546E2	5.234114492E1	4.888099501E0	1.656836214E1	8.160030246E-1	2.956254272E2	1.310083771E1	0.000000000E0
5.965131228E2	5.234115029E1	4.888085185E0	1.675325061E1	1.193925619E0	3.019958496E2	1.200644779E1	0.000000000E0
5.975118483E2	5.234114864E1	4.888043226E0	1.694479660E1	2.783566713E0	2.806505127E2	1.221567059E1	0.000000000E0
5.985144749E2	5.234115472E1	4.887975000E0	1.732854199E1	4.226944447E0	2.650307007E2	1.180685997E1	0.000000000E0
5.995169858E2	5.234115249E1	4.887891402E0	1.774133360E1	4.693885326E0	2.643515930E2	1.333130741E1	0.000000000E0
6.005487452E2	5.234114699E1	4.887809351E0	1.813145235E1	4.562841892E0	2.650860596E2	1.322955418E1	0.000000000E0
6.015472140E2	5.234114079E1	4.887726913E0	1.818978174E1	4.407865524E0	2.683584595E2	1.190252495E1	0.000000000E0
6.025452937E2	5.234113216E1	4.887648012E0	1.838666563E1	4.308914185E0	2.700942688E2	8.758065224E0	0.000000000E0
6.035157879E2	5.234112327E1	4.887562988E0	1.891466746E1	4.599755764E0	2.726051941E2	9.031682014E0	0.000000000E0
6.045466546E2	5.234111978E1	4.887480563E0	1.936442697E1	4.211572170E0	2.821439514E2	9.345300674E0	0.000000000E0
6.055218077E2	5.234111730E1	4.887398722E0	1.987071942E1	4.486096859E0	2.743791504E2	9.669726372E0	0.000000000E0
6.065191520E2	5.234111394E1	4.887310747E0	2.040123678E1	4.456697941E0	2.762631226E2	9.258348465E0	0.000000000E0
6.075256796E2	5.234110601E1	4.887213927E0	2.164243267E1	4.369988441E0	2.749462891E2	8.053022385E0	0.000000000E0
6.085458447E2	5.234110701E1	4.887129799E0	2.194227978E1	4.261758804E0	2.770167847E2	8.955173492E0	0.000000000E0
6.095458562E2	5.234110430E1	4.887053585E0	2.255044009E1	4.058735371E0	2.768833618E2	8.716574669E0	0.000000000E0
6.105185942E2	5.234109910E1	4.886972572E0	2.342717894E1	4.407223225E0	2.792239685E2	7.823622227E0	0.000000000E0
6.115460937E2	5.234109829E1	4.886891259E0	2.402211243E1	4.545905113E0	2.784845581E2	8.010352135E0	0.000000000E0
6.125541603E2	5.234109815E1	4.886817556E0	2.393777943E1	4.721223831E0	2.781091614E2	8.662439346E0	0.000000000E0
6.135258593E2	5.234109893E1	4.886746732E0	2.369632994E1	4.829456806E0	2.747248535E2	1.048019505E1	0.000000000E0
6.145466400E2	5.234110227E1	4.886677842E0	2.392735504E1	4.775665760E0	2.714924622E2	1.191748714E1	0.000000000E0
6.155115504E2	5.234109456E1	4.886614271E0	2.404767177E1	4.496457577E0	2.625964355E2	1.153823662E1	0.000000000E0
6.165470723E2	5.234109426E1	4.886554087E0	2.463529861E1	3.727733135E0	2.733347778E2	1.202377510E1	0.000000000E0
6.175152353E2	5.234109414E1	4.886494618E0	2.504790348E1	3.797748804E0	2.784898376E2	1.018452072E1	0.000000000E0
6.185098426E2	5.234109829E1	4.886426925E0	2.539998938E1	4.397329330E0	2.766743469E2	1.043274403E1	0.000000000E0
6.195456322E2	5.234110105E1	4.886355129E0	2.578861153E1	4.498141289E0	2.715605774E2	1.067023754E1	0.000000000E0
6.205485999E2	5.234110190E1	4.886277994E0	2.592602423E1	4.527950764E0	2.742261658E2	1.058429909E1	0.000000000E0
6.215532749E2	5.234110721E1	4.886200095E0	2.608786261E1	4.596755505E0	2.740332031E2	9.780991554E0	0.000000000E0
6.225491140E2	5.234111725E1	4.886125712E0	2.640978243E1	4.417997360E0	2.782490845E2	1.007754135E1	0.000000000E0
6.235515926E2	5.234112596E1	4.886051019E0	2.652022442E1	4.375756741E0	2.772263794E2	1.037649059E1	0.000000000E0
6.245198978E2	5.234112984E1	4.885981569E0	2.650842011E1	4.128951073E0	2.769548645E2	9.986896515E0	0.000000000E0
6.255167452E2	5.234113402E1	4.885909826E0	2.647750319E1	4.337778568E0	2.759328613E2	9.608714104E0	0.000000000E0
6.265165801E2	5.234113888E1	4.885838759E0	2.639257326E1	4.292765617E0	2.778025818E2	1.033346558E1	0.000000000E0
6.275484525E2	5.234114378E1	4.885772176E0	2.606549263E1	4.031391144E0	2.784614258E2	9.380955696E0	0.000000000E0
6.285485286E2	5.234114824E1	4.885707261E0	2.576373046E1	3.968114614E0	2.789174500E2	9.423454285E0	0.000000000E0
6.295212249E2	5.234115388E1	4.885639913E0	2.565388562E1	4.289773941E0	2.787694092E2	1.265398407E1	0.000000000E0
6.305210697E2	5.234116040E1	4.885568514E0	2.550549718E1	4.477207184E0	2.786792603E2	1.316076565E1	0.000000000E0
6.315130624E2	5.234116068E1	4.885492435E0	2.516008054E1	4.472579002E0	2.726592102E2	1.393966103E1	0.000000000E0
6.325105562E2	5.234116291E1	4.885416757E0	2.500558681E1	4.644836903E0	2.721580811E2	1.393798828E1	0.000000000E0
6.335345447E2	5.234116411E1	4.885343356E0	2.489552369E1	4.481584072E0	2.718030701E2	1.396540546E1	0.000000000E0
6.345168327E2	5.234116489E1	4.885272671E0	2.492624298E1	4.280711174E0	2.706124268E2	1.292635822E1	0.000000000E0
6.355188035E2	5.234116372E1	4.885199013E0	2.486620093E1	4.426495552E0	2.703115845E2	1.327683163E1	0.000000000E0
6.365466072E2	5.234116536E1	4.885121392E0	2.480767872E1	4.754480362E0	2.748609009E2	1.252797699E1	0.000000000E0
6.375254530E2	5.234116598E1	4.885040115E0	2.403277548E1	4.693441868E0	2.756272583E2	1.168894291E1	0.000000000E0
6.385225228E2	5.234117319E1	4.884964114E0	2.377128765E1	4.674199104E0	2.802689209E2	1.269146824E1	0.000000000E0
6.395158582E2	5.234117951E1	4.884890087E0	2.344296912E1	4.357378483E0	2.743080750E2	1.263461590E1	0.000000000E0
6.405124067E2	5.234118208E1	4.884817808E0	2.297656655E1	4.530845165E0	2.699758301E2	1.023983383E1	0.000000000E0
6.415171525E2	5.234118289E1	4.884744761E0	2.229280086E1	4.611342430E0	2.716550293E2	9.606557846E0	0.000000000E0
6.425556582E2	5.234118382E1	4.884674204E0	2.146092695E1	4.313138962E0	2.738168945E2	9.484207153E0	0.000000000E0
6.435144072E2	5.234118314E1	4.884604981E0	2.048800505E1	4.156063080E0	2.721736450E2	1.094938564E1	0.000000000E0
6.445116838E2	5.234118748E1	4.884542050E0	1.988761428E1	4.177809238E0	2.779126892E2	1.262808228E1	0.000000000E0
6.455452468E2	5.234119974E1	4.884482787E0	1.966126361E1	4.119835377E0	2.829873352E2	1.342131615E1	0.000000000E0
6.465163020E2	5.234121220E1	4.884432823E0	1.921285705E1	3.971129179E0	2.887331238E2	1.440426254E1	0.000000000E0
6.475172416E2	5.234123715E1	4.884386286E0	1.886416974E1	4.111120224E0	3.015770874E2	1.412091637E1	0.000000000E0
6.485555181E2	5.234126303E1	4.884335169E0	1.869836223E1	3.924872875E0	3.038260803E2	1.236764240E1	0.000000000E0
6.495421384E2	5.234128680E1	4.884278078E0	1.841749554E1	4.285718441E0	2.992733765E2	1.265354443E1	0.000000000E0
6.505115280E2	5.234130573E1	4.884218390E0	1.775926687E1	4.427842140E0	3.065471497E2	1.343538475E1	0.000000000E0
6.515167223E2	5.234133130E1	4.884163117E0	1.764635211E1	4.445671082E0	3.059552612E2	1.278128147E1	0.000000000E0
6.525217160E2	5.234135206E1	4.884100699E0	1.742918921E1	4.630443573E0	3.026357727E2	1.224592113E1	0.000000000E0
6.535165114E2	5.234137767E1	4.884040578E0	1.718169574E1	4.696115494E0	3.036246338E2	1.302596378E1	0.000000000E0
6.545161015E2	5.234139937E1	4.883976607E0	1.690726340E1	4.595446587E0	3.002074890E2	1.422070217E1	0.000000000E0
6.555176770E2	5.234140643E1	4.883900164E0	1.669429037E1	4.698143482E0	2.898067322E2	1.452932930E1	0.000000000E0
6.565169468E2	5.234140876E1	4.883823251E0	1.637486831E1	4.468036175E0	2.804217529E2	1.504324627E1	0.000000000E0
6.575225155E2	5.234141214E1	4.883748718E0	1.585281017E1	4.466106415E0	2.810439148E2	1.443178844E1	0.000000000E0
6.585121494E2	5.234141848E1	4.883677145E0	1.551919209E1	4.444318771E0	2.813836975E2	1.390011501E1	0.000000000E0
6.595487015E2	5.234143146E1	4.883607165E0	1.505241388E1	4.487226963E0	2.889257812E2	1.311175823E1	0.000000000E0
6.605459275E2	5.234145119E1	4.883541295E0	1.466212495E1	4.556967735E0	3.010339966E2	1.336656761E1	0.000000000E0
6.615157676E2	5.234148148E1	4.883475513E0	1.469996008E1	4.897913456E0	3.065977478E2	1.408989239E1	0.000000000E0
