"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"
5.831026823E1	-2.685999870E-1	5.539999604E-1	-1.888199925E0
5.931026823E1	9.254999757E-1	-1.879399896E0	1.047399998E0
6.031026823E1	-1.076699972E0	5.108999610E-1	-7.520999908E-1
6.131026823E1	1.054499984E0	1.478500009E0	-1.876699924E0
6.231026823E1	6.699999794E-3	4.010999799E-1	-5.045999885E-1
6.331026823E1	-4.904999733E-1	5.252999663E-1	8.049999923E-2
6.431026823E1	7.140000165E-2	4.675999880E-1	-4.323999882E-1
6.531026823E1	-7.700999975E-1	5.444999933E-1	-1.179299951E0
6.631026823E1	3.249000013E-1	-1.272999942E-1	2.454999983E-1
6.731026823E1	-7.299999706E-3	7.099999487E-2	4.679999873E-2
6.831026823E1	-3.273999989E-1	2.949000001E-1	1.112999991E-1
6.931026823E1	-1.180000007E-1	-1.252000034E-1	9.638999701E-1
7.031026823E1	-1.921999902E-1	1.868999898E-1	3.319999948E-2
7.131026823E1	-1.459999979E-1	5.699999630E-3	-2.558999956E-1
7.231026823E1	1.982999891E-1	2.383999974E-1	-1.638000011E-1
7.331026823E1	-2.620000020E-2	-4.639999941E-2	4.059999883E-1
7.431026823E1	1.184000000E-1	1.489999983E-2	1.451999992E-1
7.531026823E1	1.741999984E-1	-1.081999987E-1	1.232999936E-1
7.631026823E1	-3.209999949E-2	7.339999825E-2	7.580000162E-2
7.731026823E1	-4.253999889E-1	5.874999762E-1	1.463999897E-1
7.831026823E1	1.913199902E0	2.275999933E-1	-3.042099953E0
7.931026823E1	-8.222000003E-1	1.010200024E0	3.534999788E-1
8.031026823E1	-7.543999553E-1	1.193000004E-1	9.085999727E-1
8.131026823E1	8.657999635E-1	-2.679999918E-2	-3.696999848E-1
8.231026823E1	2.437999994E-1	-4.652999938E-1	1.527999938E-1
8.331026823E1	-9.309999943E-1	4.730999768E-1	2.541199923E0
8.431026823E1	-1.417999983E0	1.182999983E-1	2.158299923E0
8.531026823E1	-6.639999896E-2	-5.689999834E-2	8.731999993E-1
8.631026823E1	-2.292999923E-1	7.892000079E-1	2.924999893E-1
8.731026823E1	-8.095999956E-1	-5.799999833E-1	5.419999734E-2
8.831026823E1	-3.467999995E-1	-1.406999975E-1	-7.387999892E-1
8.931026823E1	-5.119999647E-1	2.079999894E-1	-7.232999802E-1
9.031026823E1	3.379999846E-2	5.794999599E-1	-2.129199982E0
9.131026823E1	-1.271999955E0	-2.867999971E-1	1.721499920E0
9.231026823E1	-1.612900019E0	-9.809999913E-2	1.817600012E0
9.331026823E1	-1.173999980E-1	-9.380000085E-2	-1.354900002E0
9.431026823E1	8.860999942E-1	9.734999537E-1	-6.017000079E-1
9.531026823E1	-8.693999648E-1	4.479999840E-1	-1.425999999E0
9.631026823E1	1.040799975E0	-7.559999824E-2	1.843999922E-1
9.731026823E1	-6.712999940E-1	6.706999540E-1	4.615999758E-1
9.831026823E1	-1.728999913E-1	2.307000011E-1	6.216999888E-1
9.931026823E1	2.184000015E-1	-5.181999803E-1	-2.926999927E-1
1.003102682E2	2.145999968E-1	-1.064599991E0	2.137099981E0
1.013102682E2	-1.845499992E0	-2.492999882E-1	1.066999957E-1
1.023102682E2	1.195899963E0	3.231000006E-1	-6.358000040E-1
1.033102682E2	-1.756999940E-1	3.889999986E-1	-1.914999932E-1
1.043102682E2	6.737999916E-1	-3.608999848E-1	7.707999945E-1
1.053102682E2	-3.130000085E-2	3.208000064E-1	-1.025200009E0
1.063102682E2	5.799999926E-3	5.378000140E-1	6.729999930E-2
1.073102682E2	-5.461999774E-1	4.490000010E-2	-2.300000051E-3
1.083102682E2	-1.129099965E0	-4.140999913E-1	1.011799932E0
1.093102682E2	9.869999886E-1	1.053999960E-1	1.208999977E-1
1.103102682E2	-3.940999806E-1	1.142999977E-1	5.909999833E-2
1.113102682E2	-4.389999807E-2	6.186999679E-1	-5.004999638E-1
1.123102682E2	1.815000027E-1	4.425999820E-1	1.973999888E-1
1.133102682E2	-1.844499946E0	4.468999803E-1	6.897999644E-1
1.143102682E2	4.729999900E-1	9.932000041E-1	-2.310999930E-1
