Date,Active energy burned(kcal),Apple Watch stand hours(hr),Basal energy burned(kcal),Distance cycling(km),Distance walking / running(km),Exercise time(min),Flights climbed(count),Heart rate(count/min),Resting heart rate(count/min),Stand time(min),Step count(count),Walking heart rate average(count/min)
2023-05-30 08:14:00,,0.017,1.139,,,,,,,0.200,28.650,
2023-05-30 08:15:00,,0.017,1.139,,,,,,,0.800,29.824,
2023-05-30 08:16:00,,0.017,1.221,,,,,,,0.800,31.079,
2023-05-30 08:17:00,,0.017,1.318,,,,,,,0.800,30.082,
2023-05-30 08:18:00,,0.017,1.318,,,,,,,0.800,15.365,
2023-05-30 08:19:00,,0.017,1.318,,,,,,,0.800,5.544,
2023-05-30 08:20:00,,0.017,1.318,,,,,,,0.200,27.980,
2023-05-30 08:21:00,,0.017,1.318,,,,,,,0.200,5.476,
2023-05-30 08:22:00,,0.017,1.318,,,,,,,0.200,6.030,
2023-05-30 08:23:00,,0.017,1.318,,,,,,,0.200,10.970,
2023-05-30 08:24:00,,0.017,1.313,,,,,,,0.200,7.153,
2023-05-30 08:25:00,,0.017,1.380,,,,,,,0.400,34.160,
2023-05-30 08:26:00,,0.017,1.279,,,,,,,0.400,12.688,
2023-05-30 08:27:00,,0.017,1.352,,,,,,,0.400,7.242,
2023-05-30 08:28:00,,0.017,1.337,,,,,,,0.400,15.302,
2023-05-30 08:29:00,,0.017,1.382,,,,,,,0.400,11.456,
2023-05-30 08:30:00,,0.017,1.162,,,,,,,,25.531,
2023-05-30 08:31:00,,0.017,1.145,,,,,,,,12.469,
2023-05-30 08:32:00,,0.017,1.139,,,,,,,,15.000,
2023-05-30 08:33:00,,0.017,1.366,,,,,,,,,
2023-05-30 08:34:00,,0.017,1.365,,,,,,,,,
2023-05-30 08:35:00,,0.017,1.365,,,,,99.000,,,,
2023-05-30 08:36:00,,0.017,1.365,,,,,,,,,
2023-05-30 08:37:00,,0.017,1.365,,,,,,,,,
2023-05-30 08:38:00,,0.017,1.365,,,,,,,,,
2023-05-30 08:39:00,,0.017,1.365,,,,,,,,,
2023-05-30 08:40:00,,0.017,1.365,,,,,95.000,,,,
2023-05-30 08:41:00,,0.017,1.365,,,,,,,,,
2023-05-30 08:42:00,,0.017,1.365,,,,,,,,,
2023-05-30 08:43:00,,0.017,1.365,,,,,,,,,
2023-05-30 08:44:00,,0.017,1.365,,,,,95.000,,,,
2023-05-30 08:45:00,,0.017,1.365,,,,,,,,,
2023-05-30 08:46:00,,0.017,1.365,,,,,,,,,
2023-05-30 08:47:00,,0.017,1.364,,,,,,,,,
2023-05-30 08:48:00,,0.017,1.346,,,,,,,,,
2023-05-30 08:49:00,,0.017,1.346,,,,,87.000,,,,
2023-05-30 08:50:00,,0.017,1.346,,,,,,,,,
2023-05-30 08:51:00,,0.017,1.346,,,,,,,,,
2023-05-30 08:52:00,,0.017,1.346,,,,,,,,,
2023-05-30 08:53:00,,0.017,1.346,,,,,91.000,,,,
2023-05-30 08:54:00,,0.017,1.346,,,,,,,,,
2023-05-30 08:55:00,,0.017,1.346,,,,,,,0.200,,
2023-05-30 08:56:00,,0.017,1.346,,,,,100.000,,0.200,8.000,
2023-05-30 08:57:00,,0.017,1.346,,,,,,,0.200,,
2023-05-30 08:58:00,,0.017,1.346,,,,,,,0.200,39.994,
2023-05-30 08:59:00,,0.017,1.346,,,,,,,0.200,22.027,
2023-05-30 09:00:00,,0.017,1.346,,,,,,,,10.979,
2023-05-30 09:01:00,,0.017,1.346,,,,,,,,9.000,
2023-05-30 09:02:00,,0.017,1.350,,,,,,,,11.129,
2023-05-30 09:03:00,,0.017,1.403,,,,,,,,34.604,
2023-05-30 09:04:00,,0.017,1.403,,,,,,,,19.982,
2023-05-30 09:05:00,,0.017,1.403,,,,,,,0.400,19.982,
2023-05-30 09:06:00,,0.017,1.403,,,,,,,0.400,19.982,
2023-05-30 09:07:00,,0.017,1.273,,,,,109.000,,0.400,19.982,
2023-05-30 09:08:00,,0.017,1.403,,,,,,,0.400,19.982,
2023-05-30 09:09:00,,0.017,1.403,,,,,,,0.400,19.982,
2023-05-30 09:10:00,,0.017,1.403,,,,,,,1.000,19.982,
2023-05-30 09:11:00,,0.017,1.355,,,,,,,1.000,19.982,
2023-05-30 09:12:00,,0.017,1.124,,,1.000,,113.000,,1.000,19.982,
2023-05-30 09:13:00,,0.017,1.259,,,1.000,,,,1.000,47.895,
2023-05-30 09:14:00,,0.017,1.359,,,1.000,,112.047,,1.000,120.741,
2023-05-30 09:15:00,,0.017,1.397,,,1.000,,115.443,,1.000,122.072,
2023-05-30 09:16:00,,0.017,1.397,,,1.000,,113.707,,1.000,124.440,
2023-05-30 09:17:00,,0.017,1.397,,,1.000,,118.710,,1.000,128.284,
2023-05-30 09:18:00,,0.017,1.397,,,1.000,,122.124,,1.000,134.462,
2023-05-30 09:19:00,,0.017,1.397,,,,,121.531,,1.000,60.537,
2023-05-30 09:20:00,,0.017,1.277,,,,,95.475,,,,
2023-05-30 09:21:00,,0.017,1.023,,,,,91.500,,,,
2023-05-30 09:22:00,,0.017,1.021,,,,,,,,,
2023-05-30 09:23:00,,0.017,1.023,,,,,,,,,
2023-05-30 09:24:00,,0.017,1.072,,,,,80.000,,,,
2023-05-30 09:25:00,,0.017,1.362,,,1.000,,,,0.800,58.545,
2023-05-30 09:26:00,,0.017,1.403,,,,,,,0.800,77.618,
2023-05-30 09:27:00,,0.017,1.356,,,,,117.000,,0.800,76.406,
2023-05-30 09:28:00,,0.017,1.297,,,,,,,0.800,76.406,
2023-05-30 09:29:00,,0.017,1.297,,,,,,,0.800,24.025,
2023-05-30 09:30:00,,0.017,1.297,,,,,,,0.200,,
2023-05-30 09:31:00,,0.017,1.297,,,,,,,0.200,,
2023-05-30 09:32:00,,0.017,1.297,,,,,91.000,,0.200,,
2023-05-30 09:33:00,,0.017,1.297,,,,,,,0.200,,
2023-05-30 09:34:00,,0.017,1.297,,,,,,,0.200,,
2023-05-30 09:35:00,,0.017,1.297,,,,,,,,,
2023-05-30 09:36:00,,0.017,1.297,,,,,93.000,,,,
2023-05-30 09:37:00,,0.017,1.297,,,,,,,,,
2023-05-30 09:38:00,,0.017,1.297,,,,,,,,,
2023-05-30 09:39:00,,0.017,1.297,,,,,,,,,
2023-05-30 09:40:00,,0.017,1.297,,,,,,,,,
2023-05-30 09:41:00,,0.017,1.297,,,,,,,,2.855,
2023-05-30 09:42:00,,0.017,1.276,,,,,,,,20.145,
2023-05-30 09:43:00,,0.017,1.254,,,,,,,,1.999,
2023-05-30 09:44:00,,0.017,1.254,,,,,75.000,,,1.999,
2023-05-30 09:45:00,,0.017,1.254,,,,,,,,1.999,
2023-05-30 09:46:00,,0.017,1.254,,,,,71.000,,,1.999,
2023-05-30 09:47:00,,0.017,1.254,,,,,,,,1.999,
2023-05-30 09:48:00,,0.017,1.254,,,,,,,,1.999,
2023-05-30 09:49:00,,0.017,1.254,,,,,,,,1.999,
2023-05-30 09:50:00,,0.017,1.254,,,,,,,0.400,1.999,
2023-05-30 09:51:00,,0.017,1.254,,,,,,,0.400,1.999,
2023-05-30 09:52:00,,0.017,1.254,,,1.000,,75.000,,0.400,32.868,
2023-05-30 09:53:00,,0.017,1.254,,,,,,,0.400,118.430,
2023-05-30 09:54:00,,0.017,1.254,,,,,,,0.400,102.857,
2023-05-30 09:55:00,,0.017,1.254,,,,,,,1.000,75.728,
2023-05-30 09:56:00,,0.017,1.254,,,1.000,,,,1.000,113.774,
2023-05-30 09:57:00,,0.017,1.336,,,1.000,,,,1.000,123.084,
2023-05-30 09:58:00,,0.017,1.403,,,1.000,,,,1.000,124.515,
2023-05-30 09:59:00,,0.017,1.282,,,1.000,,,,1.000,121.926,
2023-05-30 10:00:00,,0.017,1.397,,,1.000,,119.782,,1.000,119.116,
2023-05-30 10:01:00,,0.017,1.397,,,1.000,,120.158,,1.000,99.804,
2023-05-30 10:02:00,,0.017,1.397,,,1.000,,117.147,,1.000,72.167,
2023-05-30 10:03:00,,0.017,1.397,,,1.000,,117.168,,1.000,72.167,
2023-05-30 10:04:00,,0.017,1.397,,,1.000,,121.708,,1.000,72.167,
2023-05-30 10:05:00,,0.017,1.397,,,1.000,,124.378,,0.800,72.167,
2023-05-30 10:06:00,,0.017,1.397,,,1.000,,125.265,,0.800,72.167,
2023-05-30 10:07:00,,0.017,1.397,,,1.000,,,,0.800,72.167,
2023-05-30 10:08:00,,0.017,1.397,,,1.000,,121.438,,0.800,72.167,
2023-05-30 10:09:00,,0.017,1.397,,,,,120.117,,0.800,72.167,
2023-05-30 10:10:00,,0.017,1.397,,,,,91.134,,,72.167,
2023-05-30 10:11:00,,0.017,1.367,,,,,84.584,,,1.399,
2023-05-30 10:12:00,,0.017,1.218,,,,,77.986,,,,
2023-05-30 10:13:00,,0.017,1.218,,,,,,,,,
2023-05-30 10:14:00,,0.017,1.218,,,,,,,,0.291,
2023-05-30 10:15:00,,0.017,1.218,,,,,72.000,,,15.709,
2023-05-30 10:16:00,,0.017,1.218,,,,,,,,,
2023-05-30 10:17:00,,0.017,1.218,,,,,71.000,,,,
2023-05-30 10:18:00,,0.017,1.218,,,,,,,,,
2023-05-30 10:19:00,,0.017,1.218,,,,,,,,,
2023-05-30 10:20:00,,0.017,1.218,,,,,,,,,
2023-05-30 10:21:00,,0.017,1.218,,,,,,,,,
2023-05-30 10:22:00,,0.017,1.218,,,,,,,,,
2023-05-30 10:23:00,,0.017,1.218,,,,,69.000,,,,
2023-05-30 10:24:00,,0.017,1.218,,,,,,,,15.093,
2023-05-30 10:25:00,,0.017,1.218,,,,,,,,6.907,
2023-05-30 10:26:00,,0.017,1.176,,,,,,,,,
2023-05-30 10:27:00,,0.017,1.172,,,,,,,,,
2023-05-30 10:28:00,,0.017,1.172,,,,,71.000,,,,
2023-05-30 10:29:00,,0.017,1.172,,,,,,,,,
2023-05-30 10:30:00,,0.017,1.172,,,,,,,,,
2023-05-30 10:31:00,,0.017,1.172,,,,,,,,,
2023-05-30 10:32:00,,0.017,1.172,,,,,,,,,
2023-05-30 10:33:00,,0.017,1.172,,,,,71.000,,,,
2023-05-30 10:34:00,,0.017,1.172,,,,,,,,,
2023-05-30 10:35:00,,0.017,1.172,,,,,,,,,
2023-05-30 10:36:00,,0.017,1.172,,,,,,,,,
2023-05-30 10:37:00,,0.017,1.172,,,,,71.000,,,,
2023-05-30 10:38:00,,0.017,1.172,,,,,,,,,
2023-05-30 10:39:00,,0.017,1.172,,,,,,,,,
2023-05-30 10:40:00,,0.017,1.165,,,,,,,,,
2023-05-30 10:41:00,,0.017,1.183,,,,,,,,,
2023-05-30 10:42:00,,0.017,1.267,,,,,,,,,
2023-05-30 10:43:00,,0.017,1.267,,,,,,,,,
2023-05-30 10:44:00,,0.017,1.267,,,,,70.000,,,,
2023-05-30 10:45:00,,0.017,1.267,,,,,,,0.600,16.000,
2023-05-30 10:46:00,,0.017,1.267,,,,,,,0.600,44.590,
2023-05-30 10:47:00,,0.017,1.267,,,,,,,0.600,72.848,
2023-05-30 10:48:00,,0.017,1.267,,,,,,,0.600,7.561,
2023-05-30 10:49:00,,0.017,1.267,,,,,76.000,,0.600,45.274,
2023-05-30 10:50:00,,0.017,1.267,,,,,,,0.600,12.000,
2023-05-30 10:51:00,,0.017,1.267,,,,,,,0.600,45.274,
2023-05-30 10:52:00,,0.017,1.267,,,,,,,0.600,64.917,
2023-05-30 10:53:00,,0.017,1.267,,,,,,,0.600,63.083,
2023-05-30 10:54:00,,0.017,1.267,,,,,,,0.600,5.000,
2023-05-30 10:55:00,,0.017,1.267,,,,,63.000,,,,
2023-05-30 10:56:00,,0.017,1.271,,,,,,,,,
2023-05-30 10:57:00,,0.017,1.194,,,,,,,,,
2023-05-30 10:58:00,,0.017,1.192,,,,,,,,,
2023-05-30 10:59:00,,0.017,1.192,,,,,,,,,
2023-05-30 11:00:00,,0.017,1.192,,,,,73.000,,,,
2023-05-30 11:01:00,,0.017,1.192,,,,,,,,,
2023-05-30 11:02:00,,0.017,1.192,,,,,,,,,
2023-05-30 11:03:00,,0.017,1.192,,,,,,,,,
2023-05-30 11:04:00,,0.017,1.192,,,,,68.000,,,,
2023-05-30 11:05:00,,0.017,1.192,,,,,,,,,
2023-05-30 11:06:00,,0.017,1.192,,,,,66.000,,,,
2023-05-30 11:07:00,,0.017,1.192,,,,,,,,,
2023-05-30 11:08:00,,0.017,1.192,,,,,,,,,
2023-05-30 11:09:00,,0.017,1.192,,,,,,,,,
2023-05-30 11:10:00,,0.017,1.192,,,,,,,,,
2023-05-30 11:11:00,,0.017,1.193,,,,,,,,,
2023-05-30 11:12:00,,0.017,1.224,,,,,,,,13.000,
2023-05-30 11:13:00,,0.017,1.224,,,,,67.000,,,,
2023-05-30 11:14:00,,0.017,1.224,,,,,,,,,
2023-05-30 11:15:00,,0.017,1.224,,,,,,,,,
2023-05-30 11:16:00,,0.017,1.224,,,,,,,,,
2023-05-30 11:17:00,,0.017,1.224,,,,,,,,,
2023-05-30 11:18:00,,0.017,1.224,,,,,,,,,
2023-05-30 11:19:00,,0.017,1.224,,,,,66.000,,,,
2023-05-30 11:20:00,,0.017,1.224,,,,,,,0.200,,
2023-05-30 11:21:00,,0.017,1.224,,,,,70.000,,0.200,,
2023-05-30 11:22:00,,0.017,1.224,,,,,,,0.200,12.949,
2023-05-30 11:23:00,,0.017,1.224,,,,,,,0.200,9.051,
2023-05-30 11:24:00,,0.017,1.224,,,,,,,0.200,,
2023-05-30 11:25:00,,0.017,1.224,,,,,,,,,
2023-05-30 11:26:00,,0.017,1.224,,,,,,,,26.000,
2023-05-30 11:27:00,,0.017,1.387,,,,,,,,,
2023-05-30 11:28:00,,0.017,1.368,,,,,,,,,
2023-05-30 11:29:00,,0.017,1.306,,,,,,,,3.791,
2023-05-30 11:30:00,,0.017,1.306,,,,,66.000,,,5.698,
2023-05-30 11:31:00,,0.017,1.306,,,,,,,,5.698,
2023-05-30 11:32:00,,0.017,1.306,,,,,,,,3.813,
2023-05-30 11:33:00,,0.017,1.306,,,,,69.000,,,,
2023-05-30 11:34:00,,0.017,1.306,,,,,,,,,
2023-05-30 11:35:00,,0.017,1.306,,,,,,,,,
2023-05-30 11:36:00,,0.017,1.306,,,,,,,,,
2023-05-30 11:37:00,,0.017,1.306,,,,,,,,,
2023-05-30 11:38:00,,0.017,1.306,,,,,,,,,
2023-05-30 11:39:00,,0.017,1.306,,,,,,,,,
2023-05-30 11:40:00,,0.017,1.306,,,,,69.000,,,,
2023-05-30 11:41:00,,0.017,1.306,,,,,,,,,
2023-05-30 11:42:00,,0.017,1.306,,,,,63.000,,,,
2023-05-30 11:43:00,,0.017,1.293,,,,,,,,,
2023-05-30 11:44:00,,0.017,1.341,,,,,,,,,
2023-05-30 11:45:00,,0.017,1.386,,,,,,,,48.452,
2023-05-30 11:46:00,,0.017,1.403,,,,,79.000,,,61.852,
2023-05-30 11:47:00,,0.017,1.299,,,,,76.000,,,61.852,
2023-05-30 11:48:00,,0.017,1.242,,,,,,,,61.852,
2023-05-30 11:49:00,,0.017,1.403,,,,,,,,61.852,
2023-05-30 11:50:00,,0.017,1.403,,,,,,,1.000,61.852,
2023-05-30 11:51:00,,0.017,1.403,,,,,,,1.000,61.852,
2023-05-30 11:52:00,,0.017,1.403,,,,,,,1.000,61.852,
2023-05-30 11:53:00,,0.017,1.403,,,,,,,1.000,61.852,
2023-05-30 11:54:00,,0.017,1.403,,,1.000,,,,1.000,61.852,
2023-05-30 11:55:00,,0.017,1.403,,,,,,,1.000,99.455,
2023-05-30 11:56:00,,0.017,1.382,,,,,,,1.000,106.181,
2023-05-30 11:57:00,,0.017,1.237,,,,,117.259,,1.000,96.610,
2023-05-30 11:58:00,,0.017,1.402,,,,,116.803,,1.000,96.610,
2023-05-30 11:59:00,,0.017,1.403,,,,,,,1.000,96.610,
2023-05-30 12:00:00,,0.017,1.357,,,,,,,0.800,96.610,
2023-05-30 12:01:00,,0.017,1.382,,,1.000,,116.895,,0.800,96.610,
2023-05-30 12:02:00,,0.017,1.397,,,,,112.000,,0.800,96.610,
2023-05-30 12:03:00,,0.017,1.257,,,,,156.753,,0.800,96.610,
2023-05-30 12:04:00,,0.017,1.185,,,,,,,0.800,35.980,
2023-05-30 12:05:00,,0.017,1.185,,,,,86.000,,,,
2023-05-30 12:06:00,,0.017,1.185,,,,,,,,,
2023-05-30 12:07:00,,0.017,1.185,,,,,,,,,
2023-05-30 12:08:00,,0.017,1.185,,,,,,,,,
2023-05-30 12:09:00,,0.017,1.185,,,,,,,,,
2023-05-30 12:10:00,,0.017,1.185,,,,,,,,,
2023-05-30 12:11:00,,0.017,1.185,,,,,71.000,,,,
2023-05-30 12:12:00,,0.017,1.185,,,,,,,,,
2023-05-30 12:13:00,,0.017,1.185,,,,,72.000,,,,
2023-05-30 12:14:00,,0.017,1.185,,,,,,,,,
2023-05-30 12:15:00,,0.017,1.185,,,,,,,,,
2023-05-30 12:16:00,,0.017,1.185,,,,,,,,,
2023-05-30 12:17:00,,0.017,1.185,,,,,,,,,
2023-05-30 12:18:00,,0.017,1.189,,,,,,,,,
2023-05-30 12:19:00,,0.017,1.190,,,,,72.000,,,,
2023-05-30 12:20:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:21:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:22:00,,0.017,1.145,,,,,67.000,,,,
2023-05-30 12:23:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:24:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:25:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:26:00,,0.017,1.145,,,,,62.000,,,,
2023-05-30 12:27:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:28:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:29:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:30:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:31:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:32:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:33:00,,0.017,1.145,,,,,,,,,
2023-05-30 12:34:00,,0.017,1.167,,,,,90.000,,,,
2023-05-30 12:35:00,,0.017,1.395,,,,,,,1.000,85.634,
2023-05-30 12:36:00,,0.017,1.344,,,1.000,,,,1.000,77.914,
2023-05-30 12:37:00,,0.017,1.403,,,,,,,1.000,113.006,
2023-05-30 12:38:00,,0.017,1.403,,,,,,,1.000,112.711,
2023-05-30 12:39:00,,0.017,1.385,,,,,,,1.000,73.078,
2023-05-30 12:40:00,,0.017,1.232,,,,,,,,19.656,
2023-05-30 12:41:00,,0.017,1.232,,,,,,,,50.077,
2023-05-30 12:42:00,,0.017,1.232,,,,,,,,50.077,
2023-05-30 12:43:00,,0.017,1.232,,,,,,,,1.568,
2023-05-30 12:44:00,,0.017,1.232,,,,,,,,30.432,
2023-05-30 12:45:00,,0.017,1.232,,,,,,,0.200,4.134,
2023-05-30 12:46:00,,0.017,1.232,,,,,,,0.200,4.157,
2023-05-30 12:47:00,,0.017,1.232,,,,,,,0.200,4.157,
2023-05-30 12:48:00,,0.017,1.232,,,,,64.000,,0.200,4.157,
2023-05-30 12:49:00,,0.017,1.232,,,,,,,0.200,3.394,
2023-05-30 12:50:00,,0.017,1.232,,,,,,,,,
2023-05-30 12:51:00,,0.017,1.232,,,,,,,,,
2023-05-30 12:52:00,,0.017,1.232,,,,,,,,,
2023-05-30 12:53:00,,0.017,1.232,,,,,,,,,
2023-05-30 12:54:00,,0.017,1.198,,,,,63.000,,,,
2023-05-30 12:55:00,,0.017,1.268,,,,,,,,,
2023-05-30 12:56:00,,0.017,1.271,,,,,,,,,
2023-05-30 12:57:00,,0.017,1.271,,,,,,,,,
2023-05-30 12:58:00,,0.017,1.271,,,,,65.000,,,,
2023-05-30 12:59:00,,0.017,1.271,,,,,,,,,
2023-05-30 13:00:00,,0.017,1.271,,,,,,,,,
2023-05-30 13:01:00,,0.017,1.271,,,,,,,,15.000,
2023-05-30 13:02:00,,0.017,1.271,,,,,,,,,
2023-05-30 13:03:00,,0.017,1.271,,,,,65.000,,,,
2023-05-30 13:04:00,,0.017,1.271,,,,,,,,,
2023-05-30 13:05:00,,0.017,1.271,,,,,,,,22.000,
2023-05-30 13:06:00,,0.017,1.271,,,,,,,,,
2023-05-30 13:07:00,,0.017,1.271,,,,,,,,,
2023-05-30 13:08:00,,0.017,1.271,,,,,,,,,
2023-05-30 13:09:00,,0.017,1.268,,,,,,,,,
2023-05-30 13:10:00,,0.017,1.184,,,,,67.000,,,,
2023-05-30 13:11:00,,0.017,1.215,,,,,65.000,,,,
2023-05-30 13:12:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:13:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:14:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:15:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:16:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:17:00,,0.017,1.221,,,,,68.000,,,,
2023-05-30 13:18:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:19:00,,0.017,1.221,,,,,,,,5.000,
2023-05-30 13:20:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:21:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:22:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:23:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:24:00,,0.017,1.221,,,,,,,,,
2023-05-30 13:25:00,,0.017,1.225,,,,,,,0.200,,
2023-05-30 13:26:00,,0.017,1.293,,,,,67.000,,0.200,,
2023-05-30 13:27:00,,0.017,1.293,,,,,,,0.200,23.000,
2023-05-30 13:28:00,,0.017,1.293,,,,,,,0.200,,
2023-05-30 13:29:00,,0.017,1.293,,,,,,,0.200,,
2023-05-30 13:30:00,,0.017,1.293,,,,,67.000,,,,
2023-05-30 13:31:00,,0.017,1.293,,,,,69.000,,,,
2023-05-30 13:32:00,,0.017,1.293,,,,,,,,,
2023-05-30 13:33:00,,0.017,1.293,,,,,,,,,
2023-05-30 13:34:00,,0.017,1.293,,,,,,,,,
2023-05-30 13:35:00,,0.017,1.293,,,,,,,,,
2023-05-30 13:36:00,,0.017,1.293,,,,,,,,,
2023-05-30 13:37:00,,0.017,1.293,,,,,68.000,,,,
2023-05-30 13:38:00,,0.017,1.293,,,,,,,,,
2023-05-30 13:39:00,,0.017,1.293,,,,,,,,,
2023-05-30 13:40:00,,0.017,1.290,,,,,,,0.200,,
2023-05-30 13:41:00,,0.017,1.265,,,,,,,0.200,,
2023-05-30 13:42:00,,0.017,1.265,,,,,66.000,,0.200,,
2023-05-30 13:43:00,,0.017,1.265,,,,,,,0.200,,
2023-05-30 13:44:00,,0.017,1.265,,,,,,,0.200,,
2023-05-30 13:45:00,,0.017,1.265,,,,,,,,,
2023-05-30 13:46:00,,0.017,1.265,,,,,,,,,
2023-05-30 13:47:00,,0.017,1.265,,,,,65.000,,,,
2023-05-30 13:48:00,,0.017,1.265,,,,,,,,,
2023-05-30 13:49:00,,0.017,1.265,,,,,,,,,
2023-05-30 13:50:00,,0.017,1.265,,,,,,,,18.000,
2023-05-30 13:51:00,,0.017,1.265,,,,,,,,,
2023-05-30 13:52:00,,0.017,1.265,,,,,,,,,
2023-05-30 13:53:00,,0.017,1.265,,,,,,,,,
2023-05-30 13:54:00,,0.017,1.265,,,,,74.000,,,,
2023-05-30 13:55:00,,0.017,1.253,,,,,,,,,
2023-05-30 13:56:00,,0.017,1.230,,,,,,,,,
2023-05-30 13:57:00,,0.017,1.230,,,,,,,,,
2023-05-30 13:58:00,,0.017,1.230,,,,,,,,,
2023-05-30 13:59:00,,0.017,1.230,,,,,,,,,
2023-05-30 14:00:00,,0.017,1.230,,,,,71.000,,,,
2023-05-30 14:01:00,,0.017,1.230,,,,,,,,,
2023-05-30 14:02:00,,0.017,1.230,,,,,,,,,
2023-05-30 14:03:00,,0.017,1.230,,,,,,,,,
2023-05-30 14:04:00,,0.017,1.230,,,,,71.000,,,,
2023-05-30 14:05:00,,0.017,1.230,,,,,,,0.400,,
2023-05-30 14:06:00,,0.017,1.230,,,,,73.000,,0.400,,
2023-05-30 14:07:00,,0.017,1.230,,,,,,,0.400,9.771,
2023-05-30 14:08:00,,0.017,1.230,,,,,,,0.400,4.229,
2023-05-30 14:09:00,,0.017,1.230,,,,,,,0.400,1.000,
2023-05-30 14:10:00,,0.017,1.231,,,,,,,0.400,43.912,
2023-05-30 14:11:00,,0.017,1.232,,,,,,,0.400,49.160,
2023-05-30 14:12:00,,0.017,1.232,,,,,,,0.400,49.160,
2023-05-30 14:13:00,,0.017,1.232,,,1.000,,,,0.400,103.353,
2023-05-30 14:14:00,,0.017,1.232,,,1.000,,,,0.400,116.314,
2023-05-30 14:15:00,,0.017,1.232,,,1.000,,,,0.600,115.478,
2023-05-30 14:16:00,,0.017,1.232,,,,,,,0.600,63.855,
2023-05-30 14:17:00,,0.017,1.232,,,,,,,0.600,49.160,
2023-05-30 14:18:00,,0.017,1.232,,,,,,,0.600,32.000,
2023-05-30 14:19:00,,0.017,1.232,,,,,,,0.600,,
2023-05-30 14:20:00,,0.017,1.232,,,,,80.000,,0.200,,
2023-05-30 14:21:00,,0.017,1.232,,,,,,,0.200,,
2023-05-30 14:22:00,,0.017,1.232,,,,,,,0.200,,
2023-05-30 14:23:00,,0.017,1.232,,,1.000,,,,0.200,40.601,
2023-05-30 14:24:00,,0.017,1.232,,,,,,,0.200,97.725,
2023-05-30 14:25:00,,0.017,1.337,,,,,,,1.000,97.725,
2023-05-30 14:26:00,,0.017,1.403,,,,,,,1.000,97.725,
2023-05-30 14:27:00,,0.017,1.403,,,,,,,1.000,97.725,
2023-05-30 14:28:00,,0.017,1.403,,,,,,,1.000,97.725,
2023-05-30 14:29:00,,0.017,1.403,,,,,,,1.000,97.725,
2023-05-30 14:30:00,,0.017,1.403,,,,,,,1.000,97.725,
2023-05-30 14:31:00,,0.017,1.403,,,,,,,1.000,97.725,
2023-05-30 14:32:00,,0.017,1.401,,,,,,,1.000,97.725,
2023-05-30 14:33:00,,0.017,1.399,,,1.000,,118.491,,1.000,44.882,
2023-05-30 14:34:00,,0.017,1.403,,,,,,,1.000,123.510,
2023-05-30 14:35:00,,0.017,1.403,,,,,,,1.000,111.296,
2023-05-30 14:36:00,,0.017,1.340,,,1.000,,117.149,,1.000,105.325,
2023-05-30 14:37:00,,0.017,1.397,,,1.000,,117.151,,1.000,105.325,
2023-05-30 14:38:00,,0.017,1.397,,,1.000,,111.237,,1.000,105.325,
2023-05-30 14:39:00,,0.017,1.397,,,1.000,,113.315,,1.000,105.325,
2023-05-30 14:40:00,,0.017,1.397,,,1.000,,,,1.000,105.325,
2023-05-30 14:41:00,,0.017,1.397,,,1.000,,,,1.000,105.325,
2023-05-30 14:42:00,,0.017,1.397,,,1.000,,,,1.000,105.325,
2023-05-30 14:43:00,,0.017,1.397,,,1.000,,112.500,,1.000,105.325,
2023-05-30 14:44:00,,0.017,1.397,,,1.000,,112.888,,1.000,105.325,
2023-05-30 14:45:00,,0.017,1.397,,,1.000,,107.728,,1.000,105.752,
2023-05-30 14:46:00,,0.017,1.397,,,1.000,,110.080,,1.000,113.919,
2023-05-30 14:47:00,,0.017,1.397,,,1.000,,108.611,,1.000,111.765,
2023-05-30 14:48:00,,0.017,1.397,,,1.000,,107.525,,1.000,107.227,
2023-05-30 14:49:00,,0.017,1.397,,,1.000,,109.758,,1.000,107.227,
2023-05-30 14:50:00,,0.017,1.397,,,1.000,,107.724,,1.000,107.227,
2023-05-30 14:51:00,,0.017,1.397,,,1.000,,108.955,,1.000,107.227,
2023-05-30 14:52:00,,0.017,1.397,,,1.000,,109.035,,1.000,107.227,
