"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
1,576315274E3;2,562500000E1;6,812500000E0;-3,700000000E1
1,577315274E3;2,575000000E1;6,187500000E0;-3,706250000E1
1,578315274E3;2,562500000E1;6,125000000E0;-3,700000000E1
1,579315274E3;2,562500000E1;6,187500000E0;-3,793750000E1
1,580315274E3;2,568750000E1;6,250000000E0;-3,768750000E1
1,581315274E3;2,581250000E1;6,562500000E0;-3,737500000E1
1,582315274E3;2,581250000E1;6,625000000E0;-3,762500000E1
1,583315274E3;2,606250000E1;6,125000000E0;-3,731250000E1
1,584315274E3;2,531250000E1;6,500000000E0;-3,693750000E1
1,585315274E3;2,537500000E1;6,312500000E0;-3,737500000E1
1,586315274E3;2,593750000E1;6,937500000E0;-3,718750000E1
1,587315274E3;2,568750000E1;6,750000000E0;-3,675000000E1
1,588315274E3;2,537500000E1;6,750000000E0;-3,731250000E1
1,589315274E3;2,606250000E1;6,437500000E0;-3,700000000E1
1,590315274E3;2,606250000E1;6,562500000E0;-3,718750000E1
1,591315274E3;2,593750000E1;6,312500000E0;-3,662500000E1
1,592315274E3;2,562500000E1;6,250000000E0;-3,731250000E1
1,593315274E3;2,612500000E1;6,500000000E0;-3,693750000E1
1,594315274E3;2,537500000E1;6,812500000E0;-3,756250000E1
1,595315274E3;2,575000000E1;6,875000000E0;-3,718750000E1
1,596315274E3;2,537500000E1;6,812500000E0;-3,687500000E1
1,597315274E3;2,543750000E1;6,812500000E0;-3,700000000E1
1,598315274E3;2,581250000E1;6,812500000E0;-3,756250000E1
1,599315274E3;2,568750000E1;7,062500000E0;-3,750000000E1
1,600315274E3;2,575000000E1;6,125000000E0;-3,731250000E1
1,601315274E3;2,575000000E1;6,875000000E0;-3,737500000E1
1,602315274E3;2,687500000E1;6,187500000E0;-3,737500000E1
1,603315274E3;2,756250000E1;5,062500000E0;-3,862500000E1
1,604315274E3;2,893750000E1;1,562500000E0;-3,887500000E1
1,605315274E3;2,825000000E1;2,250000000E0;-3,893750000E1
1,606315274E3;2,825000000E1;2,187500000E0;-3,925000000E1
1,607315274E3;2,925000000E1;1,750000000E0;-3,875000000E1
1,608315274E3;2,831250000E1;1,875000000E0;-3,943750000E1
1,609315274E3;2,825000000E1;2,187500000E0;-3,925000000E1
1,610315274E3;2,862500000E1;2,125000000E0;-3,843750000E1
1,611315274E3;2,850000000E1;1,937500000E0;-3,937500000E1
1,612315274E3;2,862500000E1;1,562500000E0;-3,937500000E1
1,613315274E3;2,856250000E1;1,875000000E0;-3,893750000E1
1,614315274E3;2,856250000E1;2,250000000E0;-3,925000000E1
1,615315274E3;2,856250000E1;2,375000000E0;-3,912500000E1
1,616315274E3;2,800000000E1;1,937500000E0;-3,968750000E1
1,617315274E3;2,881250000E1;1,562500000E0;-3,975000000E1
1,618315274E3;2,875000000E1;1,937500000E0;-3,968750000E1
1,619315274E3;2,887500000E1;2,187500000E0;-3,925000000E1
1,620315274E3;2,825000000E1;1,875000000E0;-3,875000000E1
1,621315274E3;2,831250000E1;2,375000000E0;-3,893750000E1
1,622315274E3;2,843750000E1;2,125000000E0;-3,956250000E1
1,623315274E3;2,831250000E1;1,625000000E0;-3,925000000E1
1,624315274E3;2,862500000E1;2,125000000E0;-3,875000000E1
1,625315274E3;2,818750000E1;1,312500000E0;-3,975000000E1
1,626315274E3;2,875000000E1;1,937500000E0;-3,937500000E1
1,627315274E3;2,893750000E1;2,062500000E0;-3,975000000E1
1,628315274E3;2,843750000E1;1,500000000E0;-3,893750000E1
1,629315274E3;2,843750000E1;2,187500000E0;-3,975000000E1
1,630315274E3;2,862500000E1;2,375000000E0;-3,937500000E1
1,631315274E3;2,850000000E1;2,125000000E0;-3,943750000E1
1,632315274E3;2,862500000E1;1,437500000E0;-3,912500000E1
1,633315274E3;2,812500000E1;1,937500000E0;-3,887500000E1
1,634315274E3;2,800000000E1;2,125000000E0;-3,887500000E1
1,635315274E3;2,881250000E1;1,437500000E0;-3,925000000E1
1,636315274E3;2,875000000E1;1,562500000E0;-3,918750000E1
1,637315274E3;2,862500000E1;1,812500000E0;-3,987500000E1
1,638315274E3;2,875000000E1;2,062500000E0;-3,968750000E1
1,639315274E3;2,862500000E1;1,937500000E0;-3,875000000E1
1,640315274E3;2,906250000E1;1,812500000E0;-3,912500000E1
1,641315274E3;2,787500000E1;2,062500000E0;-3,968750000E1
1,642315274E3;2,825000000E1;1,125000000E0;-3,912500000E1
1,643315274E3;2,818750000E1;1,875000000E0;-3,937500000E1
1,644315274E3;2,850000000E1;1,125000000E0;-3,968750000E1
1,645315274E3;2,856250000E1;1,500000000E0;-3,887500000E1
1,646315274E3;2,881250000E1;1,312500000E0;-3,881250000E1
1,647315274E3;2,831250000E1;1,812500000E0;-3,918750000E1
1,648315274E3;2,862500000E1;1,750000000E0;-3,881250000E1
1,649315274E3;2,875000000E1;1,625000000E0;-3,881250000E1
1,650315274E3;2,812500000E1;1,250000000E0;-3,906250000E1
1,651315274E3;2,818750000E1;2,125000000E0;-3,912500000E1
1,652315274E3;2,906250000E1;2,062500000E0;-3,887500000E1
1,653315274E3;2,875000000E1;1,875000000E0;-3,968750000E1
1,654315274E3;2,881250000E1;1,875000000E0;-3,981250000E1
1,655315274E3;2,881250000E1;1,937500000E0;-3,943750000E1
1,656315274E3;2,912500000E1;1,250000000E0;-3,925000000E1
1,657315274E3;2,906250000E1;1,875000000E0;-3,943750000E1
1,658315274E3;2,887500000E1;1,812500000E0;-3,968750000E1
1,659315274E3;2,856250000E1;1,187500000E0;-3,893750000E1
1,660315274E3;2,850000000E1;1,750000000E0;-3,918750000E1
1,661315274E3;2,843750000E1;1,875000000E0;-3,968750000E1
1,662315274E3;2,825000000E1;1,125000000E0;-3,906250000E1
1,663315274E3;2,856250000E1;1,875000000E0;-3,918750000E1
1,664315274E3;2,887500000E1;1,562500000E0;-3,943750000E1
1,665315274E3;2,843750000E1;1,875000000E0;-3,975000000E1
1,666315274E3;2,831250000E1;1,500000000E0;-3,887500000E1
1,667315274E3;2,887500000E1;1,625000000E0;-3,831250000E1
1,668315274E3;2,887500000E1;2,125000000E0;-3,912500000E1
1,669315274E3;2,906250000E1;1,437500000E0;-3,850000000E1
1,670315274E3;2,831250000E1;1,812500000E0;-3,918750000E1
1,671315274E3;2,862500000E1;1,312500000E0;-3,943750000E1
1,672315274E3;2,875000000E1;1,625000000E0;-3,925000000E1
1,673315274E3;2,831250000E1;1,875000000E0;-3,937500000E1
1,674315274E3;2,906250000E1;1,875000000E0;-3,956250000E1
1,675315274E3;2,875000000E1;1,250000000E0;-3,975000000E1
1,676315274E3;2,918750000E1;1,562500000E0;-3,912500000E1
1,677315274E3;2,850000000E1;1,625000000E0;-3,912500000E1
1,678315274E3;2,881250000E1;1,812500000E0;-3,956250000E1
1,679315274E3;2,856250000E1;1,812500000E0;-3,943750000E1
1,680315274E3;2,925000000E1;1,875000000E0;-3,918750000E1
1,681315274E3;2,893750000E1;1,625000000E0;-3,906250000E1
1,682315274E3;2,856250000E1;1,562500000E0;-3,925000000E1
1,683315274E3;2,875000000E1;1,937500000E0;-3,906250000E1
1,684315274E3;2,912500000E1;1,562500000E0;-3,893750000E1
1,685315274E3;2,893750000E1;1,812500000E0;-3,918750000E1
1,686315274E3;2,856250000E1;1,750000000E0;-3,912500000E1
1,687315274E3;2,862500000E1;1,437500000E0;-3,918750000E1
1,688315274E3;2,825000000E1;1,625000000E0;-3,906250000E1
1,689315274E3;2,850000000E1;1,562500000E0;-3,956250000E1
1,690315274E3;2,875000000E1;1,937500000E0;-3,968750000E1
1,691315274E3;2,862500000E1;1,750000000E0;-3,975000000E1
1,692315274E3;2,862500000E1;1,562500000E0;-3,937500000E1
1,693315274E3;2,862500000E1;1,625000000E0;-3,937500000E1
1,694315274E3;2,887500000E1;1,250000000E0;-3,950000000E1
1,695315274E3;2,875000000E1;2,062500000E0;-3,956250000E1
1,696315274E3;2,843750000E1;1,812500000E0;-3,943750000E1
1,697315274E3;2,893750000E1;1,250000000E0;-3,875000000E1
1,698315274E3;2,843750000E1;1,312500000E0;-3,893750000E1
1,699315274E3;2,881250000E1;1,562500000E0;-3,950000000E1
1,700315274E3;2,843750000E1;1,562500000E0;-3,918750000E1
1,701315274E3;2,887500000E1;1,250000000E0;-3,912500000E1
1,702315274E3;2,862500000E1;1,562500000E0;-3,925000000E1
1,703315274E3;2,881250000E1;1,500000000E0;-3,937500000E1
1,704315274E3;2,843750000E1;1,625000000E0;-3,925000000E1
1,705315274E3;2,856250000E1;2,062500000E0;-3,906250000E1
1,706315274E3;2,856250000E1;1,312500000E0;-3,950000000E1
1,707315274E3;2,781250000E1;1,437500000E0;-3,925000000E1
1,708315274E3;2,818750000E1;1,500000000E0;-3,937500000E1
1,709315274E3;2,818750000E1;1,187500000E0;-3,906250000E1
1,710315274E3;2,850000000E1;1,875000000E0;-4,000000000E1
1,711315274E3;2,825000000E1;1,500000000E0;-3,881250000E1
1,712315274E3;2,843750000E1;1,562500000E0;-3,968750000E1
1,713315274E3;2,881250000E1;8,125000000E-1;-3,875000000E1
1,714315274E3;2,875000000E1;2,125000000E0;-3,968750000E1
1,715315274E3;2,875000000E1;1,562500000E0;-3,950000000E1
1,716315274E3;2,787500000E1;2,250000000E0;-3,937500000E1
1,717315274E3;2,850000000E1;1,625000000E0;-4,018750000E1
1,718315274E3;2,831250000E1;1,250000000E0;-3,925000000E1
1,719315274E3;2,843750000E1;1,625000000E0;-3,881250000E1
1,720315274E3;2,831250000E1;1,500000000E0;-3,843750000E1
1,721315274E3;2,912500000E1;2,125000000E0;-3,918750000E1
1,722315274E3;2,875000000E1;1,937500000E0;-3,918750000E1
1,723315274E3;2,881250000E1;1,500000000E0;-3,906250000E1
1,724315274E3;2,862500000E1;1,750000000E0;-3,975000000E1
1,725315274E3;2,856250000E1;1,312500000E0;-3,943750000E1
1,726315274E3;2,887500000E1;1,937500000E0;-3,937500000E1
1,727315274E3;2,793750000E1;1,937500000E0;-3,943750000E1
1,728315274E3;2,875000000E1;1,875000000E0;-3,981250000E1
1,729315274E3;2,862500000E1;2,125000000E0;-3,906250000E1
1,730315274E3;2,850000000E1;1,500000000E0;-3,937500000E1
1,731315274E3;2,850000000E1;1,187500000E0;-3,950000000E1
1,732315274E3;2,812500000E1;1,250000000E0;-3,943750000E1
1,733315274E3;2,800000000E1;1,812500000E0;-3,906250000E1
1,734315274E3;2,862500000E1;1,625000000E0;-3,918750000E1
1,735315274E3;2,875000000E1;1,250000000E0;-3,906250000E1
1,736315274E3;2,850000000E1;6,875000000E-1;-3,987500000E1
1,737315274E3;2,856250000E1;9,375000000E-1;-3,937500000E1
1,738315274E3;2,893750000E1;1,312500000E0;-4,018750000E1
1,739315274E3;2,793750000E1;2,062500000E0;-3,918750000E1
1,740315274E3;2,825000000E1;1,625000000E0;-3,918750000E1
1,741315274E3;2,850000000E1;1,437500000E0;-3,968750000E1
1,742315274E3;2,843750000E1;1,750000000E0;-3,925000000E1
1,743315274E3;2,843750000E1;1,937500000E0;-3,943750000E1
1,744315274E3;2,781250000E1;1,187500000E0;-3,912500000E1
1,745315274E3;2,850000000E1;1,812500000E0;-3,925000000E1
1,746315274E3;2,843750000E1;9,375000000E-1;-3,950000000E1
1,747315274E3;2,850000000E1;1,625000000E0;-3,987500000E1
1,748315274E3;2,843750000E1;1,250000000E0;-3,937500000E1
1,749315274E3;2,843750000E1;1,250000000E0;-3,968750000E1
1,750315274E3;2,850000000E1;1,625000000E0;-3,906250000E1
1,751315274E3;2,893750000E1;1,500000000E0;-3,937500000E1
1,752315274E3;2,800000000E1;1,312500000E0;-3,943750000E1
1,753315274E3;2,825000000E1;2,125000000E0;-3,956250000E1
1,754315274E3;2,862500000E1;1,625000000E0;-3,950000000E1
1,755315274E3;2,881250000E1;1,250000000E0;-3,912500000E1
1,756315274E3;2,862500000E1;2,437500000E0;-3,956250000E1
1,757315274E3;2,918750000E1;2,250000000E0;-3,912500000E1
1,758315274E3;2,881250000E1;2,125000000E0;-3,950000000E1
1,759315274E3;2,893750000E1;2,062500000E0;-3,875000000E1
1,760315274E3;2,831250000E1;1,625000000E0;-3,918750000E1
1,761315274E3;2,818750000E1;1,937500000E0;-3,950000000E1
1,762315274E3;2,875000000E1;1,125000000E0;-3,918750000E1
1,763315274E3;2,812500000E1;6,875000000E-1;-3,943750000E1
1,764315274E3;2,825000000E1;1,812500000E0;-3,893750000E1
1,765315274E3;2,850000000E1;1,312500000E0;-3,925000000E1
1,766315274E3;2,850000000E1;1,312500000E0;-3,887500000E1
1,767315274E3;2,843750000E1;1,750000000E0;-3,850000000E1
1,768315274E3;2,800000000E1;2,437500000E0;-3,906250000E1
1,769315274E3;2,912500000E1;1,437500000E0;-3,943750000E1
1,770315274E3;2,850000000E1;1,312500000E0;-3,906250000E1
1,771315274E3;2,831250000E1;1,500000000E0;-3,943750000E1
1,772315274E3;2,862500000E1;9,375000000E-1;-3,937500000E1
1,773315274E3;2,825000000E1;1,812500000E0;-3,937500000E1
1,774315274E3;2,875000000E1;1,312500000E0;-3,981250000E1
1,775315274E3;2,875000000E1;1,750000000E0;-3,950000000E1
1,776315274E3;2,875000000E1;2,125000000E0;-3,956250000E1
1,777315274E3;2,856250000E1;1,625000000E0;-3,906250000E1
1,778315274E3;2,893750000E1;1,250000000E0;-3,906250000E1
1,779315274E3;2,856250000E1;1,750000000E0;-3,918750000E1
1,780315274E3;2,856250000E1;1,125000000E0;-3,937500000E1
1,781315274E3;2,843750000E1;1,500000000E0;-3,925000000E1
1,782315274E3;2,843750000E1;1,125000000E0;-3,950000000E1
1,783315274E3;2,856250000E1;2,062500000E0;-3,950000000E1
1,784315274E3;2,887500000E1;1,937500000E0;-3,943750000E1
1,785315274E3;2,881250000E1;1,875000000E0;-3,912500000E1
1,786315274E3;2,893750000E1;2,062500000E0;-3,937500000E1
1,787315274E3;2,887500000E1;1,750000000E0;-3,937500000E1
1,788315274E3;2,887500000E1;1,500000000E0;-3,925000000E1
1,789315274E3;2,906250000E1;1,750000000E0;-3,925000000E1
1,790315274E3;2,812500000E1;1,562500000E0;-3,906250000E1
1,791315274E3;2,925000000E1;1,125000000E0;-3,912500000E1
1,792315274E3;2,875000000E1;1,437500000E0;-3,887500000E1
1,793315274E3;2,831250000E1;1,562500000E0;-3,956250000E1
1,794315274E3;2,881250000E1;1,875000000E0;-3,912500000E1
1,795315274E3;2,850000000E1;1,562500000E0;-3,906250000E1
1,796315274E3;2,893750000E1;1,562500000E0;-3,975000000E1
1,797315274E3;2,906250000E1;1,875000000E0;-3,956250000E1
1,798315274E3;2,887500000E1;1,312500000E0;-3,893750000E1
1,799315274E3;2,856250000E1;1,500000000E0;-3,918750000E1
1,800315274E3;2,843750000E1;2,125000000E0;-3,918750000E1
1,801315274E3;2,875000000E1;1,812500000E0;-3,925000000E1
1,802315274E3;2,875000000E1;1,562500000E0;-3,918750000E1
1,803315274E3;2,856250000E1;1,250000000E0;-3,956250000E1
1,804315274E3;2,887500000E1;1,437500000E0;-3,956250000E1
1,805315274E3;2,881250000E1;1,000000000E0;-3,950000000E1
1,806315274E3;2,850000000E1;1,437500000E0;-3,975000000E1
1,807315274E3;2,881250000E1;1,437500000E0;-3,943750000E1
1,808315274E3;2,862500000E1;1,750000000E0;-3,950000000E1
1,809315274E3;2,856250000E1;1,937500000E0;-3,925000000E1
1,810315274E3;2,850000000E1;1,250000000E0;-3,918750000E1
1,811315274E3;2,850000000E1;1,937500000E0;-3,937500000E1
1,812315274E3;2,887500000E1;1,000000000E0;-3,906250000E1
1,813315274E3;2,850000000E1;1,250000000E0;-3,925000000E1
1,814315274E3;2,887500000E1;1,437500000E0;-3,912500000E1
1,815315274E3;2,843750000E1;1,875000000E0;-3,918750000E1
1,816315274E3;2,887500000E1;1,625000000E0;-3,956250000E1
1,817315274E3;2,831250000E1;1,562500000E0;-3,950000000E1
1,818315274E3;2,831250000E1;1,437500000E0;-3,912500000E1
1,819315274E3;2,881250000E1;1,187500000E0;-3,943750000E1
1,820315274E3;2,875000000E1;1,875000000E0;-3,937500000E1
1,821315274E3;2,843750000E1;1,437500000E0;-3,943750000E1
1,822315274E3;2,856250000E1;1,437500000E0;-3,925000000E1
1,823315274E3;2,906250000E1;8,750000000E-1;-3,881250000E1
1,824315274E3;2,912500000E1;1,000000000E0;-3,875000000E1
1,825315274E3;2,843750000E1;1,562500000E0;-3,943750000E1
1,826315274E3;2,862500000E1;1,125000000E0;-3,918750000E1
1,827315274E3;2,893750000E1;1,625000000E0;-3,906250000E1
1,828315274E3;2,906250000E1;1,500000000E0;-3,937500000E1
1,829315274E3;2,862500000E1;1,500000000E0;-3,968750000E1
1,830315274E3;2,800000000E1;1,625000000E0;-3,956250000E1
1,831315274E3;2,843750000E1;9,375000000E-1;-3,950000000E1
1,832315274E3;2,812500000E1;1,625000000E0;-3,950000000E1
1,833315274E3;2,893750000E1;1,562500000E0;-3,981250000E1
1,834315274E3;2,943750000E1;1,625000000E0;-3,925000000E1
1,835315274E3;2,912500000E1;1,437500000E0;-3,943750000E1
1,836315274E3;2,843750000E1;1,250000000E0;-3,968750000E1
1,837315274E3;2,906250000E1;1,125000000E0;-3,950000000E1
1,838315274E3;2,881250000E1;1,250000000E0;-3,937500000E1
1,839315274E3;2,906250000E1;1,250000000E0;-3,943750000E1
1,840315274E3;2,881250000E1;1,125000000E0;-3,893750000E1
1,841315274E3;2,831250000E1;1,625000000E0;-3,912500000E1
1,842315274E3;2,881250000E1;1,312500000E0;-3,956250000E1
1,843315274E3;2,825000000E1;1,437500000E0;-3,943750000E1
1,844315274E3;2,893750000E1;1,250000000E0;-3,943750000E1
1,845315274E3;2,862500000E1;1,500000000E0;-3,968750000E1
1,846315274E3;2,843750000E1;1,312500000E0;-4,000000000E1
1,847315274E3;2,881250000E1;1,562500000E0;-4,012500000E1
1,848315274E3;2,893750000E1;1,500000000E0;-3,968750000E1
1,849315274E3;2,881250000E1;1,125000000E0;-3,975000000E1
1,850315274E3;2,881250000E1;1,312500000E0;-3,918750000E1
1,851315274E3;2,881250000E1;1,562500000E0;-3,943750000E1
1,852315274E3;2,862500000E1;9,375000000E-1;-3,975000000E1
1,853315274E3;2,862500000E1;6,875000000E-1;-3,943750000E1
1,854315274E3;2,912500000E1;1,625000000E0;-3,881250000E1
1,855315274E3;2,862500000E1;1,562500000E0;-3,956250000E1
1,856315274E3;2,831250000E1;1,250000000E0;-3,912500000E1
1,857315274E3;2,887500000E1;8,125000000E-1;-3,912500000E1
1,858315274E3;2,875000000E1;1,312500000E0;-3,956250000E1
1,859315274E3;2,831250000E1;5,625000000E-1;-3,906250000E1
1,860315274E3;2,893750000E1;1,312500000E0;-3,918750000E1
1,861315274E3;2,856250000E1;1,812500000E0;-3,975000000E1
1,862315274E3;2,856250000E1;1,187500000E0;-3,956250000E1
1,863315274E3;2,875000000E1;8,750000000E-1;-3,912500000E1
1,864315274E3;2,881250000E1;1,187500000E0;-3,937500000E1
1,865315274E3;2,850000000E1;1,250000000E0;-3,918750000E1
1,866315274E3;2,856250000E1;1,750000000E0;-3,968750000E1
1,867315274E3;2,856250000E1;6,250000000E-1;-3,881250000E1
1,868315274E3;2,887500000E1;1,187500000E0;-3,968750000E1
1,869315274E3;2,906250000E1;1,875000000E0;-3,918750000E1
1,870315274E3;2,856250000E1;1,437500000E0;-3,981250000E1
1,871315274E3;2,843750000E1;2,062500000E0;-3,906250000E1
1,872315274E3;2,825000000E1;1,000000000E0;-3,956250000E1
1,873315274E3;2,831250000E1;1,187500000E0;-3,943750000E1
1,874315274E3;2,875000000E1;1,250000000E0;-3,875000000E1
1,875315274E3;2,893750000E1;3,125000000E-1;-3,987500000E1
1,876315274E3;2,906250000E1;1,500000000E0;-3,893750000E1
1,877315274E3;2,850000000E1;1,625000000E0;-3,975000000E1
1,878315274E3;2,843750000E1;8,125000000E-1;-3,968750000E1
1,879315274E3;2,843750000E1;1,125000000E0;-3,937500000E1
1,880315274E3;2,906250000E1;8,125000000E-1;-3,975000000E1
1,881315274E3;2,850000000E1;9,375000000E-1;-3,912500000E1
1,882315274E3;2,862500000E1;1,312500000E0;-3,937500000E1
1,883315274E3;2,875000000E1;1,000000000E0;-3,987500000E1
1,884315274E3;2,856250000E1;1,187500000E0;-3,987500000E1
1,885315274E3;2,875000000E1;1,312500000E0;-3,943750000E1
1,886315274E3;2,843750000E1;1,125000000E0;-3,943750000E1
1,887315274E3;2,893750000E1;9,375000000E-1;-3,912500000E1
1,888315274E3;2,906250000E1;1,500000000E0;-3,943750000E1
1,889315274E3;2,825000000E1;1,312500000E0;-3,925000000E1
1,890315274E3;2,825000000E1;1,250000000E0;-3,950000000E1
1,891315274E3;2,850000000E1;1,312500000E0;-3,950000000E1
1,892315274E3;2,862500000E1;8,125000000E-1;-3,950000000E1
1,893315274E3;2,912500000E1;1,000000000E0;-3,950000000E1
1,894315274E3;2,825000000E1;1,250000000E0;-3,893750000E1
1,895315274E3;2,893750000E1;1,000000000E0;-3,912500000E1
1,896315274E3;2,906250000E1;1,187500000E0;-3,875000000E1
1,897315274E3;2,818750000E1;1,250000000E0;-3,925000000E1
1,898315274E3;2,862500000E1;1,625000000E0;-3,912500000E1
1,899315274E3;2,881250000E1;1,250000000E0;-3,918750000E1
1,900315274E3;2,925000000E1;1,125000000E0;-3,918750000E1
1,901315274E3;2,843750000E1;1,562500000E0;-3,968750000E1
1,903309858E3;1,906250000E1;-8,062500000E0;-2,768750000E1
1,904309858E3;1,443750000E1;1,225000000E1;-2,125000000E1
1,905309858E3;9,875000000E0;1,006250000E1;-2,518750000E1
1,906309858E3;3,000000000E0;7,750000000E0;-2,750000000E1
1,907309858E3;3,312500000E0;3,125000000E0;-3,112500000E1
1,908309858E3;2,875000000E0;-1,150000000E1;-3,393750000E1
1,909309858E3;3,312500000E0;-1,681250000E1;-3,268750000E1
1,910309858E3;1,262500000E1;-2,437500000E0;-4,031250000E1
1,911309858E3;2,231250000E1;-1,093750000E1;-3,550000000E1
1,912309858E3;2,037500000E1;-5,125000000E0;-3,518750000E1
1,913309858E3;1,700000000E1;-9,187500000E0;-3,350000000E1
1,914309858E3;1,293750000E1;-2,168750000E1;-2,912500000E1
1,915309858E3;1,268750000E1;-3,087500000E1;-1,843750000E1
1,916309858E3;3,125000000E0;-3,250000000E1;-2,356250000E1
1,917309858E3;5,750000000E0;-3,356250000E1;-1,800000000E1
1,918309858E3;-2,437500000E0;-3,606250000E1;-2,043750000E1
1,919309858E3;5,125000000E0;-3,900000000E1;-2,600000000E1
1,920309858E3;2,325000000E1;-3,400000000E1;-2,781250000E1
1,921309858E3;2,918750000E1;-5,312500000E0;-4,106250000E1
1,922309858E3;1,300000000E1;1,537500000E1;-4,393750000E1
1,923309858E3;2,187500000E0;1,381250000E1;-3,550000000E1
1,924309858E3;2,187500000E0;1,193750000E1;-3,137500000E1
1,925309858E3;8,125000000E-1;1,025000000E1;-3,143750000E1
1,926309858E3;3,125000000E-1;6,562500000E0;-3,225000000E1
1,927309858E3;4,375000000E0;5,687500000E0;-2,800000000E1
1,928309858E3;3,125000000E0;-1,500000000E0;-2,612500000E1
1,929309858E3;-3,125000000E-1;7,562500000E0;-2,725000000E1
1,930309858E3;1,937500000E0;8,750000000E0;-3,068750000E1
1,931309858E3;1,250000000E0;6,937500000E0;-3,593750000E1
1,932309858E3;-5,000000000E-1;-1,062500000E0;-3,687500000E1
1,933309858E3;-2,937500000E0;2,125000000E0;-3,887500000E1
1,934309858E3;7,625000000E0;4,062500000E0;-4,325000000E1
1,935309858E3;1,075000000E1;1,500000000E1;-3,987500000E1
1,936309858E3;1,568750000E1;1,087500000E1;-3,893750000E1
1,937309858E3;1,487500000E1;1,600000000E1;-3,918750000E1
1,938309858E3;-1,762500000E1;1,581250000E1;-3,625000000E1
1,939309858E3;-1,268750000E1;9,375000000E0;-3,875000000E1
1,940309858E3;8,625000000E0;1,837500000E1;-4,037500000E1
1,941309858E3;2,600000000E1;2,562500000E0;-4,343750000E1
1,942309858E3;2,668750000E1;-7,000000000E0;-3,818750000E1
1,943309858E3;2,100000000E1;-1,543750000E1;-3,693750000E1
1,944309858E3;1,675000000E1;-7,500000000E0;-4,075000000E1
1,945309858E3;2,318750000E1;6,250000000E-1;-3,756250000E1
1,946309858E3;1,950000000E1;3,937500000E0;-3,668750000E1
1,947309858E3;1,468750000E1;-4,812500000E0;-3,518750000E1
1,948309858E3;5,125000000E0;1,456250000E1;-3,831250000E1
1,949309858E3;-2,125000000E0;1,150000000E1;-4,112500000E1
1,950309858E3;-4,687500000E0;8,812500000E0;-4,031250000E1
1,951309858E3;-6,750000000E0;9,875000000E0;-3,256250000E1
1,952309858E3;-9,937500000E0;7,125000000E0;-3,125000000E1
1,953309858E3;-9,312500000E0;7,062500000E0;-3,443750000E1
1,954309858E3;-6,250000000E0;1,393750000E1;-3,800000000E1
1,955309858E3;-4,500000000E0;1,568750000E1;-4,487500000E1
1,956309858E3;6,062500000E0;1,537500000E1;-4,193750000E1
1,957309858E3;1,562500000E1;4,000000000E0;-3,612500000E1
1,958309858E3;2,193750000E1;4,875000000E0;-3,068750000E1
1,959309858E3;1,825000000E1;-6,250000000E-2;-3,331250000E1
1,960309858E3;1,875000000E1;-2,875000000E0;-3,312500000E1
1,961309858E3;1,818750000E1;-5,687500000E0;-3,450000000E1
1,962309858E3;1,825000000E1;-5,437500000E0;-3,750000000E1
1,963309858E3;1,856250000E1;4,250000000E0;-3,606250000E1
1,964309858E3;1,756250000E1;5,875000000E0;-3,637500000E1
1,965309858E3;1,693750000E1;6,625000000E0;-3,518750000E1
1,966309858E3;2,468750000E1;9,312500000E0;-2,487500000E1
1,967309858E3;2,131250000E1;-7,625000000E0;-3,075000000E1
1,968309858E3;1,593750000E1;-1,093750000E1;-3,606250000E1
1,969309858E3;1,225000000E1;-3,375000000E0;-3,631250000E1
1,970309858E3;2,812500000E0;6,937500000E0;-3,412500000E1
1,971309858E3;7,000000000E0;1,525000000E1;-3,318750000E1
1,972309858E3;1,137500000E1;1,306250000E1;-3,487500000E1
1,973309858E3;1,312500000E1;6,500000000E0;-3,506250000E1
1,974309858E3;1,518750000E1;1,187500000E1;-3,662500000E1
1,975309858E3;1,893750000E1;4,062500000E0;-4,075000000E1
1,976309858E3;2,606250000E1;1,187500000E0;-4,256250000E1
1,977309858E3;3,912500000E1;1,443750000E1;-4,106250000E1
1,978309858E3;2,937500000E1;2,381250000E1;-3,937500000E1
1,979309858E3;2,625000000E1;7,875000000E0;-4,162500000E1
1,980309858E3;2,162500000E1;-2,875000000E0;-4,300000000E1
1,981309858E3;2,081250000E1;-5,312500000E0;-4,068750000E1
1,982309858E3;1,162500000E1;6,312500000E0;-3,975000000E1
1,983309858E3;2,062500000E0;5,500000000E0;-4,356250000E1
1,984309858E3;1,018750000E1;5,000000000E0;-4,437500000E1
1,985309858E3;1,318750000E1;6,312500000E0;-4,537500000E1
1,986309858E3;1,818750000E1;-1,075000000E1;-4,287500000E1
1,987309858E3;7,375000000E0;-1,806250000E1;-4,187500000E1
1,988309858E3;-4,562500000E0;-1,462500000E1;-4,137500000E1
1,989309858E3;-9,062500000E0;-2,493750000E1;-3,206250000E1
1,990309858E3;-1,437500000E0;-1,950000000E1;-3,412500000E1
1,991309858E3;6,250000000E-2;-1,618750000E1;-3,375000000E1
1,992309858E3;9,062500000E0;-1,075000000E1;-3,631250000E1
1,993309858E3;1,206250000E1;-5,750000000E0;-4,031250000E1
1,994309858E3;1,362500000E1;-9,062500000E0;-4,256250000E1
1,995309858E3;7,875000000E0;-1,462500000E1;-4,350000000E1
1,996309858E3;1,006250000E1;-1,031250000E1;-4,468750000E1
