"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
5,295764276E3;5,234088583E1;4,886852485E0;-9,303493696E-1;4,158264160E0;8,659906006E1;1,022504520E1;0,000000000E0
5,296760165E3;5,234088787E1;4,886916152E0;-9,704385138E-1;3,924342394E0;9,198609924E1;8,298922539E0;0,000000000E0
5,297759804E3;5,234089243E1;4,886976232E0;-1,071191419E0;4,048759937E0;8,807432556E1;8,311398506E0;0,000000000E0
5,298763437E3;5,234090395E1;4,887035671E0;-3,668202399E-1;3,508697987E0;8,696089172E1;8,346645355E0;0,000000000E0
5,299754331E3;5,234091073E1;4,887087578E0;2,586702747E-1;3,009831190E0;9,550749969E1;7,872791767E0;0,000000000E0
5,300762751E3;5,234090586E1;4,887139050E0;4,287249520E-1;3,306176186E0;1,021055984E2;7,684984684E0;0,000000000E0
5,301763577E3;5,234089679E1;4,887196966E0;2,200481882E-1;3,735409260E0;9,859988403E1;8,305830002E0;0,000000000E0
5,302759834E3;5,234088276E1;4,887256800E0;-2,758346981E-2;3,422651291E0;1,007712936E2;7,115937233E0;0,000000000E0
5,303764085E3;5,234088120E1;4,887314672E0;2,244966332E-1;3,381878376E0;9,100811768E1;7,320629597E0;0,000000000E0
5,304775549E3;5,234088218E1;4,887376798E0;4,964469038E-1;3,564765453E0;9,257413483E1;7,174235821E0;0,000000000E0
5,305768110E3;5,234087642E1;4,887443556E0;1,649725713E-1;3,805634737E0;9,242438507E1;8,455823898E0;0,000000000E0
5,306764031E3;5,234087192E1;4,887511084E0;-1,324665225E-1;4,036703110E0;9,321583557E1;8,107521057E0;0,000000000E0
5,307760230E3;5,234087159E1;4,887586396E0;-4,698884348E-1;4,356404305E0;8,547088623E1;7,722685337E0;0,000000000E0
5,308763891E3;5,234087696E1;4,887658634E0;-3,283113642E-1;4,307963371E0;8,183535767E1;8,409786224E0;0,000000000E0
5,309757496E3;5,234088555E1;4,887733024E0;1,008303999E-1;4,423531055E0;7,986566162E1;8,431756973E0;0,000000000E0
5,310757247E3;5,234089040E1;4,887814135E0;2,925170070E-1;4,603657722E0;7,709641266E1;8,209785461E0;0,000000000E0
5,311762530E3;5,234090200E1;4,887890878E0;6,667442672E-1;4,501486778E0;6,540459442E1;9,052557945E0;0,000000000E0
5,312753531E3;5,234092385E1;4,887942247E0;1,478834161E0;3,265859842E0;4,259198761E1;8,798480034E0;0,000000000E0
5,313761114E3;5,234094213E1;4,887983925E0;2,097771253E0;3,167794704E0;5,753271484E1;1,070719242E1;0,000000000E0
5,314761047E3;5,234095363E1;4,888014632E0;2,243704047E0;2,661583424E0;5,912658310E1;1,089671993E1;0,000000000E0
5,315763226E3;5,234096357E1;4,888041723E0;2,575525013E0;2,372929811E0;6,165122986E1;1,243515301E1;0,000000000E0
5,316763397E3;5,234097200E1;4,888076811E0;2,913855180E0;2,176719189E0;7,213735962E1;1,339409161E1;0,000000000E0
5,317762037E3;5,234097929E1;4,888111127E0;3,380440602E0;2,067549706E0;7,485021210E1;1,329395199E1;0,000000000E0
5,318767610E3;5,234098743E1;4,888159136E0;3,819037851E0;2,461677074E0;7,896526337E1;1,417446232E1;0,000000000E0
5,319761809E3;5,234099045E1;4,888234409E0;4,351437797E0;3,201643467E0;8,479531860E1;1,208545208E1;0,000000000E0
5,320760903E3;5,234098635E1;4,888311145E0;5,069851157E0;3,673956633E0;9,046479034E1;1,104325867E1;0,000000000E0
5,321761289E3;5,234098378E1;4,888386586E0;5,887467874E0;3,908793926E0;9,561746216E1;1,110484314E1;0,000000000E0
5,322792923E3;5,234098209E1;4,888457568E0;6,624769657E0;4,082170963E0;9,471958160E1;1,068350220E1;0,000000000E0
5,323769074E3;5,234098456E1;4,888521232E0;7,606640760E0;4,074110985E0;9,516945648E1;1,373689842E1;0,000000000E0
5,324747292E3;5,234099238E1;4,888598122E0;9,014802438E0;4,037794590E0;8,643506622E1;1,311549282E1;0,000000000E0
5,325760406E3;5,234099708E1;4,888671033E0;9,868521419E0;4,132590771E0;8,872583771E1;1,313736153E1;0,000000000E0
5,326763683E3;5,234100260E1;4,888748069E0;1,077946393E1;4,287974358E0;8,625152588E1;1,270682430E1;0,000000000E0
5,327795268E3;5,234101097E1;4,888822013E0;1,113372284E1;4,252771378E0;7,929983521E1;1,269357014E1;0,000000000E0
5,328760666E3;5,234101850E1;4,888894724E0;1,150186774E1;4,440295219E0;8,407952118E1;1,314419937E1;0,000000000E0
5,329763119E3;5,234102819E1;4,888969433E0;1,145983069E1;4,601039410E0;7,171022797E1;1,255805016E1;0,000000000E0
5,330758278E3;5,234103457E1;4,889049193E0;1,110108067E1;4,782002926E0;8,113669586E1;8,658262253E0;0,000000000E0
5,331753534E3;5,234103383E1;4,889128375E0;1,098552505E1;4,539037228E0;8,963056946E1;7,497529030E0;0,000000000E0
5,332758036E3;5,234103072E1;4,889207298E0;1,071410010E1;4,711593151E0;9,196632385E1;7,413131714E0;0,000000000E0
5,333754157E3;5,234103042E1;4,889285403E0;1,052861950E1;4,953266621E0;8,654991913E1;7,725733280E0;0,000000000E0
5,334777113E3;5,234103472E1;4,889361445E0;1,013185410E1;4,546161652E0;8,419270325E1;8,073325157E0;0,000000000E0
5,335761404E3;5,234103889E1;4,889436349E0;1,004925472E1;4,746729374E0;8,782022095E1;6,977607250E0;0,000000000E0
5,336761992E3;5,234104460E1;4,889511294E0;1,031932718E1;4,587103844E0;8,706621552E1;7,861507893E0;0,000000000E0
5,337764917E3;5,234104369E1;4,889579339E0;1,094837597E1;4,202231407E0;9,387840271E1;8,577640533E0;0,000000000E0
5,338759654E3;5,234104343E1;4,889643587E0;1,172797094E1;4,208591461E0;8,989160919E1;8,419090271E0;0,000000000E0
5,339767119E3;5,234104412E1;4,889702203E0;1,210970100E1;3,983235598E0;8,751853180E1;7,809973717E0;0,000000000E0
5,340763265E3;5,234105131E1;4,889764056E0;1,294546206E1;3,766475677E0;8,478450775E1;8,161399841E0;0,000000000E0
5,341759580E3;5,234105319E1;4,889829628E0;1,318240480E1;4,419337273E0;9,145129395E1;8,198329926E0;0,000000000E0
5,342789396E3;5,234105580E1;4,889906614E0;1,341611550E1;5,038170815E0;8,751904297E1;8,010902405E0;0,000000000E0
5,343755586E3;5,234105803E1;4,889979065E0;1,340301899E1;4,152307034E0;8,496745300E1;9,249724388E0;0,000000000E0
5,344745462E3;5,234106497E1;4,890045943E0;1,402766265E1;4,057551384E0;8,829595947E1;8,710279465E0;0,000000000E0
5,345757216E3;5,234106419E1;4,890110142E0;1,451914967E1;4,293657303E0;9,148697662E1;8,278797150E0;0,000000000E0
5,346764712E3;5,234106525E1;4,890174920E0;1,495922338E1;3,999714136E0;9,315274811E1;8,635728836E0;0,000000000E0
5,347764523E3;5,234106869E1;4,890238773E0;1,517576988E1;3,947107553E0;9,023168945E1;8,434825897E0;0,000000000E0
5,348768179E3;5,234106410E1;4,890296562E0;1,526891107E1;3,555042028E0;9,900966644E1;9,122619629E0;0,000000000E0
5,349748502E3;5,234105420E1;4,890356033E0;1,517168132E1;4,068316460E0;1,080252609E2;7,503252029E0;0,000000000E0
5,350762392E3;5,234104048E1;4,890417149E0;1,538496355E1;3,977504730E0;1,089228516E2;8,416234970E0;0,000000000E0
5,351786756E3;5,234102225E1;4,890476800E0;1,514044845E1;3,853482962E0;1,124697495E2;6,526647568E0;0,000000000E0
5,352752255E3;5,234099641E1;4,890527557E0;1,489410410E1;3,507730246E0;1,302009888E2;7,342175007E0;0,000000000E0
5,353789482E3;5,234095858E1;4,890574046E0;1,408592852E1;4,190675259E0;1,366940765E2;6,443010807E0;0,000000000E0
5,354764556E3;5,234091601E1;4,890623608E0;1,312627770E1;4,446065426E0;1,375200806E2;6,001835823E0;0,000000000E0
5,355756159E3;5,234087396E1;4,890668648E0;1,246565874E1;4,513246059E0;1,360662537E2;7,044827938E0;0,000000000E0
5,356789560E3;5,234082826E1;4,890723248E0;1,137717063E1;4,450344563E0;1,279266434E2;5,534088135E0;0,000000000E0
5,357744923E3;5,234079520E1;4,890785762E0;1,078088247E1;4,575856686E0;1,154028320E2;5,829307079E0;0,000000000E0
5,358767472E3;5,234077479E1;4,890847812E0;1,035546273E1;4,139729023E0;9,981349945E1;6,140405655E0;0,000000000E0
5,359761960E3;5,234075959E1;4,890913527E0;1,006254996E1;4,781442642E0;9,755882263E1;6,718128681E0;0,000000000E0
5,360773974E3;5,234075047E1;4,890984325E0;1,012772457E1;4,051271439E0;9,143846130E1;8,751411438E0;0,000000000E0
5,361763280E3;5,234074466E1;4,891050368E0;1,001095608E1;4,553243637E0;9,276067352E1;7,096682549E0;0,000000000E0
5,362747902E3;5,234073557E1;4,891124355E0;9,929630332E0;4,662030697E0;9,473934174E1;6,299836636E0;0,000000000E0
5,363759969E3;5,234072811E1;4,891193962E0;9,994153746E0;4,361212254E0;1,022333527E2;7,547359467E0;0,000000000E0
5,364744900E3;5,234071233E1;4,891256498E0;9,722295242E0;4,014253616E0;1,120278625E2;7,359061718E0;0,000000000E0
5,365755734E3;5,234069472E1;4,891312327E0;9,867222347E0;4,010977268E0;1,183560486E2;6,904089928E0;0,000000000E0
5,366755389E3;5,234068051E1;4,891367878E0;9,758176844E0;4,128336430E0;1,086283569E2;6,859313011E0;0,000000000E0
5,367782447E3;5,234067366E1;4,891430080E0;9,488585659E0;4,116453171E0;9,769175720E1;6,088200569E0;0,000000000E0
5,368755564E3;5,234066997E1;4,891489778E0;9,274468502E0;4,181941986E0;9,524404907E1;7,484503746E0;0,000000000E0
5,369750217E3;5,234066482E1;4,891549440E0;9,222133291E0;3,910668135E0;9,857535553E1;7,051776409E0;0,000000000E0
5,370762958E3;5,234066201E1;4,891609021E0;8,560515676E0;4,593278408E0;9,003121948E1;7,336642742E0;0,000000000E0
5,371763162E3;5,234066200E1;4,891673374E0;8,021362678E0;4,367477417E0;9,222566223E1;6,600852013E0;0,000000000E0
5,372758214E3;5,234065830E1;4,891736597E0;7,870448769E0;4,239156723E0;1,055680237E2;7,289799690E0;0,000000000E0
5,373758145E3;5,234063824E1;4,891790331E0;7,959683711E0;4,390450001E0;1,347837219E2;6,624790668E0;0,000000000E0
5,374792267E3;5,234060439E1;4,891832813E0;7,792870650E0;4,816064835E0;1,451727905E2;7,867265701E0;0,000000000E0
5,375760910E3;5,234056833E1;4,891874854E0;7,540806737E0;4,966097355E0;1,376676331E2;6,667099953E0;0,000000000E0
5,376756270E3;5,234054208E1;4,891930973E0;7,586963848E0;4,925640583E0;1,211679382E2;6,210104942E0;0,000000000E0
5,377787787E3;5,234052560E1;4,892003563E0;7,208114111E0;5,487399578E0;9,988574219E1;5,104436874E0;0,000000000E0
5,378768040E3;5,234052681E1;4,892095013E0;6,598961057E0;5,815730095E0;9,335357666E1;4,699999809E0;0,000000000E0
5,379757580E3;5,234052668E1;4,892183886E0;6,091098992E0;5,831211567E0;9,034960175E1;4,699999809E0;0,000000000E0
5,380764121E3;5,234052745E1;4,892275059E0;5,679103867E0;5,972336769E0;9,119377136E1;6,193828583E0;0,000000000E0
5,381764871E3;5,234052789E1;4,892362663E0;5,189655423E0;5,771916389E0;8,769896698E1;5,030893803E0;0,000000000E0
5,382753660E3;5,234052873E1;4,892445240E0;4,700673954E0;5,310262680E0;9,130458832E1;6,087686062E0;0,000000000E0
5,383766287E3;5,234052937E1;4,892522215E0;4,155289033E0;4,982988358E0;9,039782715E1;5,318633080E0;0,000000000E0
5,384747758E3;5,234052978E1;4,892594329E0;3,690376623E0;4,772322655E0;8,630209351E1;4,699999809E0;0,000000000E0
5,385751533E3;5,234053139E1;4,892666777E0;3,188810005E0;5,060856342E0;8,919751740E1;5,949321270E0;0,000000000E0
5,386758025E3;5,234053612E1;4,892744384E0;2,960171216E0;5,374943733E0;8,403162384E1;6,325534821E0;0,000000000E0
5,387748562E3;5,234054808E1;4,892812914E0;2,938540096E0;4,042038441E0;7,200815582E1;6,349837780E0;0,000000000E0
5,388779894E3;5,234056182E1;4,892872502E0;2,793062421E0;4,532349586E0;7,992440796E1;5,064895153E0;0,000000000E0
5,389769558E3;5,234057019E1;4,892940084E0;2,572861223E0;4,446091652E0;8,298036957E1;9,249935150E0;0,000000000E0
5,390765073E3;5,234057716E1;4,893009038E0;2,463270751E0;4,429181576E0;8,714727020E1;8,798436165E0;0,000000000E0
5,391757621E3;5,234057836E1;4,893071167E0;2,330195246E0;3,929756880E0;9,554196167E1;1,400526237E1;0,000000000E0
5,392762353E3;5,234057815E1;4,893136378E0;2,174311648E0;4,249588966E0;9,473151398E1;1,059679604E1;0,000000000E0
5,393756626E3;5,234057425E1;4,893197565E0;2,116963904E0;4,074362755E0;1,027831650E2;1,008975601E1;0,000000000E0
5,394777155E3;5,234057363E1;4,893262365E0;2,135594653E0;4,230228901E0;9,733801270E1;1,161494923E1;0,000000000E0
5,395762636E3;5,234057393E1;4,893329284E0;2,197753860E0;4,312114239E0;9,763325500E1;1,021713638E1;0,000000000E0
5,396759973E3;5,234057753E1;4,893393304E0;2,498544266E0;3,663961411E0;8,235025024E1;1,098584938E1;0,000000000E0
5,397790063E3;5,234058255E1;4,893450438E0;2,668721292E0;3,569330931E0;8,618774414E1;1,047241592E1;0,000000000E0
5,398765498E3;5,234059338E1;4,893507050E0;2,946804179E0;3,737021208E0;8,242160797E1;1,051638412E1;0,000000000E0
5,399783810E3;5,234060427E1;4,893567038E0;3,126661536E0;4,157309055E0;8,532901001E1;1,084816837E1;0,000000000E0
5,400761878E3;5,234060703E1;4,893634027E0;3,180286624E0;4,476088047E0;9,562971497E1;1,021428299E1;0,000000000E0
5,401761523E3;5,234061313E1;4,893703895E0;3,264857416E0;4,291158199E0;7,994751740E1;1,106008816E1;0,000000000E0
5,402763184E3;5,234061872E1;4,893772464E0;3,393164718E0;4,529099464E0;8,718793488E1;9,825573921E0;0,000000000E0
5,403761884E3;5,234061691E1;4,893848598E0;3,775580161E0;4,834302902E0;9,802666473E1;9,479465485E0;0,000000000E0
5,404770058E3;5,234061596E1;4,893926791E0;4,036968890E0;4,619943142E0;9,220367432E1;1,109731197E1;0,000000000E0
5,405791667E3;5,234061236E1;4,894006527E0;4,215974199E0;5,018899441E0;9,716072845E1;1,116746712E1;0,000000000E0
5,406795645E3;5,234060805E1;4,894089749E0;4,383474946E0;4,888041019E0;9,578015900E1;1,033072853E1;0,000000000E0
5,407785857E3;5,234060122E1;4,894172979E0;4,616428752E0;4,803979874E0;9,848662567E1;7,770413399E0;0,000000000E0
5,408765813E3;5,234059039E1;4,894250541E0;4,770597945E0;4,680714607E0;1,029922714E2;6,705833435E0;0,000000000E0
5,409757875E3;5,234059127E1;4,894331312E0;5,144641652E0;4,607201099E0;8,402094269E1;7,193207741E0;0,000000000E0
5,410758215E3;5,234059745E1;4,894414545E0;5,314174753E0;4,984467030E0;8,936653137E1;7,198166370E0;0,000000000E0
5,411758923E3;5,234059558E1;4,894496891E0;5,379858205E0;5,072760582E0;8,781694031E1;8,948907852E0;0,000000000E0
5,412793265E3;5,234059237E1;4,894576009E0;5,444333364E0;4,706715107E0;9,092631531E1;8,971308708E0;0,000000000E0
5,413791739E3;5,234059020E1;4,894656327E0;5,620083499E0;5,100141525E0;8,946542358E1;9,033411026E0;0,000000000E0
5,414763766E3;5,234059144E1;4,894734943E0;5,832178454E0;4,980389595E0;8,742304993E1;1,022758198E1;0,000000000E0
5,415761546E3;5,234058918E1;4,894807710E0;5,819566566E0;4,402929306E0;8,950040436E1;9,963588715E0;0,000000000E0
5,416762493E3;5,234058652E1;4,894879098E0;5,947089181E0;4,524264336E0;9,205525208E1;1,047776699E1;0,000000000E0
5,417763351E3;5,234058057E1;4,894952068E0;6,046162099E0;4,421653271E0;9,624902344E1;9,515894890E0;0,000000000E0
5,418768338E3;5,234057182E1;4,895026895E0;5,961176172E0;4,395483017E0;9,516754913E1;9,941710472E0;0,000000000E0
5,419760696E3;5,234056626E1;4,895100068E0;6,123118274E0;4,553117275E0;9,475901794E1;9,295963287E0;0,000000000E0
5,420760416E3;5,234056270E1;4,895181271E0;6,161380163E0;4,944929600E0;9,258313751E1;8,975356102E0;0,000000000E0
5,421765560E3;5,234055498E1;4,895261002E0;6,014768808E0;4,922964096E0;9,669254303E1;8,526102066E0;0,000000000E0
5,422759129E3;5,234054856E1;4,895345590E0;5,867571271E0;4,982614040E0;9,468433380E1;8,577397346E0;0,000000000E0
5,423759770E3;5,234054080E1;4,895429721E0;5,876248933E0;4,865482807E0;9,457892609E1;7,489879131E0;0,000000000E0
5,424757729E3;5,234053348E1;4,895510792E0;6,022470840E0;4,866847038E0;9,597015381E1;8,632603645E0;0,000000000E0
5,425756675E3;5,234052920E1;4,895592275E0;6,166854655E0;4,750759125E0;9,372586823E1;8,492614746E0;0,000000000E0
5,426759516E3;5,234052301E1;4,895672443E0;6,209762870E0;4,848650455E0;9,286820984E1;8,715318680E0;0,000000000E0
5,427757381E3;5,234051819E1;4,895751236E0;6,398051034E0;4,600669861E0;9,229883575E1;9,315808296E0;0,000000000E0
5,428803404E3;5,234051198E1;4,895827740E0;6,434667064E0;4,656668663E0;9,664253235E1;8,647926331E0;0,000000000E0
5,429793196E3;5,234050543E1;4,895902861E0;6,700260839E0;4,908179283E0;9,588162994E1;8,686401367E0;0,000000000E0
5,430786621E3;5,234050077E1;4,895984306E0;6,961373777E0;4,915387154E0;9,677535248E1;8,882010460E0;0,000000000E0
5,431750322E3;5,234049426E1;4,896065595E0;7,140208669E0;4,767120361E0;9,601016998E1;8,719867706E0;0,000000000E0
5,432761422E3;5,234049115E1;4,896142574E0;7,156742005E0;4,725341320E0;9,059910583E1;8,595585823E0;0,000000000E0
5,433763228E3;5,234049046E1;4,896223282E0;7,350243204E0;4,899166107E0;9,149909973E1;8,610095024E0;0,000000000E0
5,434756600E3;5,234048829E1;4,896303022E0;7,473719658E0;4,610095501E0;9,329547882E1;8,609766960E0;0,000000000E0
5,435761296E3;5,234048198E1;4,896386887E0;7,396081030E0;4,902555466E0;9,475408936E1;8,669988632E0;0,000000000E0
5,436758000E3;5,234048066E1;4,896469298E0;7,672252348E0;4,483090878E0;9,002377319E1;7,958082676E0;0,000000000E0
5,437760910E3;5,234047880E1;4,896542360E0;7,922823005E0;4,275228024E0;9,386723328E1;9,270728111E0;0,000000000E0
5,438755243E3;5,234047713E1;4,896615501E0;7,633789646E0;3,903855562E0;8,785399628E1;9,650795937E0;0,000000000E0
5,439762799E3;5,234048093E1;4,896680317E0;7,559017445E0;3,657143116E0;8,029077148E1;9,191421509E0;0,000000000E0
5,440759952E3;5,234048307E1;4,896748394E0;7,069980261E0;3,689364672E0;8,784556580E1;8,896255493E0;0,000000000E0
5,441759538E3;5,234048135E1;4,896815044E0;6,771218218E0;3,556324244E0;9,300213623E1;1,036216068E1;0,000000000E0
5,442788359E3;5,234047834E1;4,896882622E0;6,703255006E0;3,562010765E0;9,629607391E1;8,536125183E0;0,000000000E0
5,443759510E3;5,234047434E1;4,896950525E0;6,593675253E0;3,311398983E0;9,328936005E1;8,279016495E0;0,000000000E0
5,444761423E3;5,234047215E1;4,897015034E0;6,233841144E0;3,203022957E0;9,257237244E1;6,943146229E0;0,000000000E0
5,445759712E3;5,234047359E1;4,897071791E0;6,275148218E0;2,959940910E0;9,233853912E1;6,975326538E0;0,000000000E0
5,446755689E3;5,234047987E1;4,897127688E0;7,199369580E0;2,794226646E0;9,353151703E1;6,753803730E0;0,000000000E0
5,447754400E3;5,234047958E1;4,897178497E0;7,702676203E0;2,465550900E0;9,587209320E1;5,888837337E0;0,000000000E0
5,448762966E3;5,234047479E1;4,897226213E0;7,745580643E0;2,370125294E0;1,016546478E2;5,715425014E0;0,000000000E0
5,449795309E3;5,234046733E1;4,897267504E0;7,568715238E0;2,056402683E0;9,836697388E1;6,434784889E0;0,000000000E0
5,450761492E3;5,234046004E1;4,897303165E0;7,235103772E0;1,179570913E0;1,035292664E2;5,285118103E0;0,000000000E0
5,451747158E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,900000095E0;0,000000000E0
5,452763236E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,900000095E0;0,000000000E0
5,453760691E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,900000095E0;0,000000000E0
5,454767678E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,699999809E0;0,000000000E0
5,455759608E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,699999809E0;0,000000000E0
5,456762870E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,699999809E0;0,000000000E0
5,457796194E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,699999809E0;0,000000000E0
5,458763806E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,699999809E0;0,000000000E0
5,459763224E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,699999809E0;0,000000000E0
5,460763501E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,699999809E0;0,000000000E0
5,461794498E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,699999809E0;0,000000000E0
5,462763050E3;5,234045509E1;4,897322194E0;6,639881941E0;0,000000000E0;5,176463318E1;4,699999809E0;0,000000000E0
5,463762993E3;5,234045039E1;4,897325520E0;6,727300814E0;7,250536680E-1;7,995066071E1;4,699999809E0;0,000000000E0
5,464761435E3;5,234044284E1;4,897336427E0;6,541555100E0;1,206585288E0;7,995066071E1;4,699999809E0;0,000000000E0
5,465755210E3;5,234043738E1;4,897357734E0;6,761070515E0;1,288788080E0;7,995066071E1;4,699999809E0;0,000000000E0
5,466754784E3;5,234043595E1;4,897380759E0;6,895233451E0;1,675585389E0;9,217928314E1;5,784894943E0;0,000000000E0
5,467764894E3;5,234043756E1;4,897410486E0;7,049997526E0;1,827786684E0;7,492942047E1;5,634186268E0;0,000000000E0
5,468762929E3;5,234044240E1;4,897441748E0;7,057805299E0;1,941708326E0;7,661356354E1;4,699999809E0;0,000000000E0
5,469762169E3;5,234044487E1;4,897475159E0;7,143049156E0;2,055138111E0;8,463291168E1;4,699999809E0;0,000000000E0
5,470763592E3;5,234044651E1;4,897515098E0;7,375669574E0;2,944951296E0;8,660357666E1;6,241228104E0;0,000000000E0
5,471762376E3;5,234044680E1;4,897563639E0;7,356373662E0;3,242560625E0;8,963775635E1;5,932801723E0;0,000000000E0
5,472761989E3;5,234045370E1;4,897612191E0;7,287028772E0;3,258654833E0;6,440679932E1;6,150818825E0;0,000000000E0
5,473796875E3;5,234047235E1;4,897645984E0;7,230944127E0;3,119770527E0;2,328661728E1;6,179244518E0;0,000000000E0
5,474757971E3;5,234050141E1;4,897657687E0;7,094523949E0;3,252203465E0;3,588922729E2;5,480473995E0;0,000000000E0
5,475759756E3;5,234053231E1;4,897664850E0;6,923326582E0;3,208338737E0;3,579119263E2;5,966142654E0;0,000000000E0
5,476761031E3;5,234056240E1;4,897667711E0;6,544389860E0;3,078976631E0;3,580559998E2;6,564596176E0;0,000000000E0
5,477765543E3;5,234059514E1;4,897672223E0;6,173205897E0;3,406742573E0;3,586157532E2;4,699999809E0;0,000000000E0
5,478765957E3;5,234063189E1;4,897674017E0;6,235537595E0;3,881765127E0;3,820855379E0;4,699999809E0;0,000000000E0
5,479764805E3;5,234067318E1;4,897678218E0;6,298495681E0;4,116653919E0;1,444884181E0;4,699999809E0;0,000000000E0
5,480764845E3;5,234071575E1;4,897681171E0;6,421394886E0;4,352841854E0;1,017508432E-1;4,699999809E0;0,000000000E0
5,481763722E3;5,234075990E1;4,897680245E0;6,404039202E0;4,420919895E0;3,566475830E2;4,699999809E0;0,000000000E0
5,482761765E3;5,234080295E1;4,897676231E0;6,139615013E0;4,316625595E0;3,528290710E2;4,699999809E0;0,000000000E0
5,483767730E3;5,234084244E1;4,897667583E0;5,787475634E0;3,984766483E0;3,506589355E2;4,699999809E0;0,000000000E0
5,484765291E3;5,234087960E1;4,897652934E0;5,453481497E0;3,776964664E0;3,472130127E2;4,699999809E0;0,000000000E0
5,485760010E3;5,234091721E1;4,897638851E0;5,098666884E0;4,145230293E0;3,504622803E2;5,404492855E0;0,000000000E0
5,486756956E3;5,234095959E1;4,897622526E0;4,498169996E0;4,437201977E0;3,485722961E2;6,457410812E0;0,000000000E0
5,487762172E3;5,234100450E1;4,897606974E0;4,680520747E0;4,658148289E0;3,480045776E2;6,062029839E0;0,000000000E0
5,488762265E3;5,234104917E1;4,897592935E0;4,318619290E0;4,550880909E0;3,521867065E2;6,110259533E0;0,000000000E0
5,489763059E3;5,234109551E1;4,897580922E0;3,858291848E0;5,180346012E0;3,499694824E2;6,965873718E0;0,000000000E0
5,490762935E3;5,234113735E1;4,897567891E0;3,654162318E0;3,803721189E0;3,486702576E2;6,011166096E0;0,000000000E0
5,491764747E3;5,234117510E1;4,897554155E0;3,255669803E0;4,498075962E0;3,523317566E2;7,519704342E0;0,000000000E0
5,492763632E3;5,234121227E1;4,897553855E0;3,073362678E0;4,204138279E0;3,191298485E0;7,095672607E0;0,000000000E0
5,493760955E3;5,234124659E1;4,897553507E0;3,128510092E0;3,602355480E0;5,650491714E0;8,840322495E0;0,000000000E0
5,494793370E3;5,234128510E1;4,897560979E0;3,201476796E0;4,312425137E0;8,980959892E0;1,027758598E1;0,000000000E0
5,495760135E3;5,234132209E1;4,897564426E0;3,181175651E0;3,884650946E0;5,617140770E0;9,696352005E0;0,000000000E0
5,496765942E3;5,234135980E1;4,897571843E0;3,074791337E0;4,379607677E0;9,179358482E0;1,009384155E1;0,000000000E0
5,497763019E3;5,234139674E1;4,897579989E0;3,016715467E0;4,400507927E0;1,081239700E1;9,769213676E0;0,000000000E0
5,498798018E3;5,234143989E1;4,897588732E0;3,146820084E0;4,819859028E0;7,233257771E0;1,008331871E1;0,000000000E0
5,499762535E3;5,234148799E1;4,897595766E0;3,378588371E0;5,068531990E0;3,693518162E0;1,005539227E1;0,000000000E0
5,500778266E3;5,234153527E1;4,897600581E0;3,492093048E0;4,881285667E0;5,206665516E0;1,007348347E1;0,000000000E0
5,501795882E3;5,234158197E1;4,897608149E0;3,601258358E0;4,735167980E0;6,549888134E0;1,038117599E1;0,000000000E0
5,502770979E3;5,234162538E1;4,897614740E0;3,695111278E0;4,566071033E0;6,585400581E0;9,989521027E0;0,000000000E0
5,503755274E3;5,234166859E1;4,897618565E0;3,942370848E0;4,627546787E0;4,846413612E0;8,027539253E0;0,000000000E0
5,504758544E3;5,234171468E1;4,897626661E0;4,125827384E0;4,867527008E0;6,657709599E0;7,651219845E0;0,000000000E0
5,505764723E3;5,234176305E1;4,897629118E0;4,152322732E0;5,114335060E0;3,155039072E0;7,991433620E0;0,000000000E0
5,506765325E3;5,234181388E1;4,897629358E0;4,015144013E0;5,125265121E0;5,128382683E0;8,650405884E0;0,000000000E0
5,507763318E3;5,234186326E1;4,897627594E0;3,712892459E0;4,925966263E0;3,581268311E2;8,079263687E0;0,000000000E0
5,508793460E3;5,234190892E1;4,897611398E0;3,431941361E0;4,636625290E0;3,490808105E2;9,109713554E0;0,000000000E0
5,509763631E3;5,234195349E1;4,897583467E0;3,247326813E0;4,684885025E0;3,338418579E2;8,749123573E0;0,000000000E0
5,510763291E3;5,234199927E1;4,897541319E0;3,009492126E0;4,921541691E0;3,307032166E2;8,487757683E0;0,000000000E0
5,511760351E3;5,234204218E1;4,897499952E0;2,607249626E0;5,193291187E0;3,273577271E2;8,839817047E0;0,000000000E0
