"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
1,997304853E3;-3,595999777E-1;7,558999658E-1;-2,182999849E0
1,998304853E3;3,781999946E-1;3,998000026E-1;3,510999978E-1
1,999304853E3;-1,532000005E-1;2,160999924E-1;1,737899899E0
2,000304853E3;-9,041999578E-1;-6,197999716E-1;-1,771899939E0
2,001304853E3;-7,833999991E-1;-5,719000101E-1;1,513999939E0
2,002304853E3;1,083299994E0;1,222999990E-1;-7,899999619E-3
2,003304853E3;-7,328999639E-1;-2,741000056E-1;-1,156299949E0
2,004304853E3;1,109099984E0;-2,335999906E-1;1,497499943E0
2,005304853E3;2,005999982E-1;1,317799926E0;-3,209800005E0
2,006304853E3;-8,008999825E-1;-1,084499955E0;1,388999939E0
2,007304853E3;3,622999787E-1;7,610999942E-1;-1,023999974E-1
2,008304853E3;4,156999886E-1;4,008999765E-1;-7,148999572E-1
2,009304853E3;7,252999544E-1;-4,849999845E-1;-1,158800006E0
2,010304853E3;9,939999580E-1;5,931000113E-1;2,040799856E0
2,011304853E3;-9,559999704E-1;3,120999932E-1;1,145999953E-1
2,012304853E3;2,845000029E-1;1,802999973E-1;-1,917299986E0
2,013304853E3;1,405999959E-1;-7,200999856E-1;1,416700006E0
2,014304853E3;2,035899878E0;-1,009400010E0;2,807799816E0
2,015304853E3;9,300000034E-3;-8,066999912E-1;-2,473500013E0
2,016304853E3;2,110999972E-1;-1,449999958E-1;-6,177999973E-1
2,017304853E3;1,108799934E0;-7,849999517E-2;-7,945999503E-1
2,018304853E3;2,641899824E0;-4,941999912E-1;-1,116699934E0
2,019304853E3;-3,416999876E-1;9,653999805E-1;-2,148000002E0
2,020304853E3;-5,748999715E-1;-8,465999961E-1;2,671200037E0
2,021304853E3;-3,856999874E-1;4,703999758E-1;-1,426699996E0
2,022304853E3;1,152999997E-1;5,554999709E-1;7,633000016E-1
2,023304853E3;-5,739999935E-2;-3,638999760E-1;-4,158999920E-1
2,024304853E3;-1,457899928E0;1,302699924E0;3,198099852E0
2,025304853E3;2,685999870E-1;6,369999647E-1;1,618999958E0
2,026304853E3;-3,159999847E-2;5,496999621E-1;-4,963999987E-1
2,027304853E3;-1,147899985E0;-7,199999690E-2;-5,309999734E-2
2,028304853E3;1,341599941E0;1,150999963E-1;2,749999985E-2
2,029304853E3;3,720000014E-2;-1,131699920E0;3,367999792E-1
2,030304853E3;-1,669999957E-2;-5,029999837E-2;-1,945599914E0
2,031304853E3;2,267999947E-1;1,401000023E-1;-4,492999911E-1
2,032304853E3;5,855000019E-1;-2,021999955E-1;-6,799999624E-2
2,033304853E3;-2,965999842E-1;5,509999767E-2;2,913100004E0
2,034304853E3;3,951999843E-1;-5,303999782E-1;-2,575999796E-1
2,035304853E3;-2,400000021E-2;7,924000025E-1;1,059999987E-1
2,036304853E3;9,569000006E-1;2,590999901E-1;-1,921399951E0
2,037304853E3;-1,045999974E-1;-4,793999791E-1;-2,226300001E0
2,038304853E3;-3,720999956E-1;6,678999662E-1;4,726999998E-1
2,039304853E3;1,773999929E-1;8,003000021E-1;-3,264499903E0
2,040304853E3;-5,588999987E-1;-1,108999997E-1;1,004799962E0
2,041304853E3;6,787999868E-1;-2,439999953E-2;1,096099973E0
2,042304853E3;5,910999775E-1;5,435999632E-1;-2,035099983E0
2,043304853E3;-7,290999889E-1;-7,059999555E-2;-2,087800026E0
2,044304853E3;2,231999934E-1;7,561999559E-1;2,477599859E0
2,045304853E3;-9,591999650E-1;1,520999968E-1;-4,859999940E-2
2,046304853E3;8,442999721E-1;-4,765999913E-1;-1,167299986E0
2,047304853E3;-5,888999701E-1;-1,189800024E0;1,606499910E0
2,048304853E3;7,278999686E-1;8,802999854E-1;1,235999987E-1
2,049304853E3;-1,968999952E-1;-1,028200030E0;2,337999940E-1
2,050304853E3;4,659999907E-1;-1,956999898E0;6,545300007E0
2,051304853E3;-1,336499929E0;2,742999792E-1;1,189999953E-1
2,052304853E3;-1,929000020E-1;-9,042999744E-1;-2,483999878E-1
2,053304853E3;-1,069299936E0;-1,309999973E-1;1,323099971E0
2,054304853E3;1,163200021E0;1,449999958E-1;-2,412999868E-1
2,055304853E3;1,630000025E-2;-2,405999899E-1;-1,544999957E0
2,056304853E3;7,779999822E-2;4,176999927E-1;1,788899899E0
2,057304853E3;-4,175999761E-1;2,793999910E-1;-1,177099943E0
2,058304853E3;-5,869999900E-2;-1,340999901E-1;3,669999838E-1
2,059304853E3;-1,031999961E-1;8,172999620E-1;2,158999890E-1
2,060304853E3;1,063699961E0;2,803999782E-1;-3,034699917E0
2,061304853E3;-2,321999967E-1;3,571999967E-1;-1,874399900E0
2,062304853E3;-5,292999744E-1;2,318999916E-1;7,268999815E-1
2,063304853E3;1,446999907E-1;-3,805999756E-1;-9,034999609E-1
2,064304853E3;-2,527000010E-1;2,249999903E-2;4,479999840E-2
2,065304853E3;1,035899997E0;-5,493999720E-1;4,365999997E-1
2,066304853E3;-2,404999882E-1;-1,514899969E0;3,245199919E0
2,067304853E3;-2,782999873E-1;1,136699915E0;8,280000091E-2
2,068304853E3;2,784000039E-1;2,906999886E-1;-2,743399858E0
2,069304853E3;-1,086099982E0;-4,493999779E-1;3,033699989E0
2,070304853E3;3,429999948E-1;6,409999728E-2;-5,004000068E-1
2,071304853E3;-3,614999950E-1;-7,098000050E-1;1,180999950E-1
2,072304853E3;-2,250999957E-1;-2,148000002E-1;1,161000013E0
2,073304853E3;3,276000023E-1;7,149999738E-1;-6,538000107E-1
2,074304853E3;7,744999528E-1;-2,170099974E0;2,571799994E0
2,075304853E3;-5,098000169E-1;2,081899881E0;1,433999985E-1
2,076304853E3;-4,745000005E-1;4,156000018E-1;1,039999947E-1
2,077304853E3;-1,325399995E0;2,459999919E-2;-1,159199953E0
2,078304853E3;-5,137000084E-1;3,659999743E-2;2,845999897E-1
2,079304853E3;1,250100017E0;-9,889999777E-2;9,118999839E-1
2,080304853E3;-3,267000020E-1;-9,339999408E-2;-1,122599959E0
2,081304853E3;3,817999959E-1;2,742999792E-1;4,359000027E-1
2,082304853E3;-1,149199963E0;-6,816999912E-1;2,370199919E0
2,083304853E3;6,184999943E-1;2,021999955E-1;-1,655000001E-1
2,084304853E3;8,240000159E-2;-2,525999844E-1;-2,381299973E0
2,085304853E3;-2,751999795E-1;5,638999939E-1;1,128700018E0
2,086304853E3;3,366999924E-1;3,132999837E-1;-1,090499997E0
2,087304853E3;-1,133800030E0;4,532999992E-1;-1,158900023E0
2,088304853E3;4,990999997E-1;1,076999977E-1;-3,576999903E-1
2,089304853E3;-5,559999868E-2;8,700000048E-1;-2,246799946E0
2,090304853E3;3,030000031E-1;4,204999804E-1;2,470099926E0
2,091304853E3;-2,723000050E-1;1,903999895E-1;-1,957399964E0
2,092304853E3;-2,118999958E-1;-2,588000000E-1;2,261999995E-1
2,093304853E3;-1,850000024E-2;5,956000090E-1;-1,158499956E0
2,094304853E3;1,495100021E0;6,480000019E-1;-1,382599950E0
2,095304853E3;1,691000015E-1;2,800999880E-1;-2,688799858E0
2,096304853E3;3,315999806E-1;9,572999477E-1;3,244999945E-1
2,097304853E3;-6,269999743E-1;3,506000042E-1;-8,901999593E-1
2,098304853E3;3,204999864E-1;-2,665999830E-1;-3,656999767E-1
2,099304853E3;-7,601000071E-1;-6,480000168E-2;4,588999748E-1
2,100304853E3;3,359999955E-1;-1,455500007E0;4,554399967E0
2,101304853E3;3,754999936E-1;-2,249999940E-1;1,924999952E-1
2,102304853E3;1,061800003E0;-1,499999966E-2;-2,874999940E-1
2,103304853E3;4,695999920E-1;-2,361999899E-1;-1,908999920E0
2,104304853E3;7,910999656E-1;-6,225999594E-1;1,755599976E0
2,105304853E3;-1,189999934E-2;-1,174999952E0;2,443300009E0
2,106304853E3;-5,817999840E-1;1,430999935E-1;1,658199906E0
2,107304853E3;2,819999866E-2;1,014299989E0;-8,339999914E-1
2,108304853E3;6,949999928E-2;-4,930000007E-1;2,045699835E0
2,109304853E3;1,965999901E-1;4,189999774E-2;-1,150999963E-1
2,110304853E3;1,239499927E0;-3,791999817E-1;3,095299959E0
2,111304853E3;-9,029999971E-1;2,123999894E-1;2,479999885E-2
2,112304853E3;-9,960999489E-1;4,450999796E-1;-6,116999984E-1
2,113304853E3;3,328999877E-1;1,090999991E-1;-1,650999933E-1
2,114304853E3;7,914999723E-1;4,649999738E-2;4,341000021E-1
2,115304853E3;-4,708999991E-1;2,061999887E-1;1,769699931E0
2,116304853E3;4,968999922E-1;2,749999985E-2;-1,629099965E0
2,117304853E3;4,948000014E-1;-6,620000005E-1;-1,446200013E0
2,118304853E3;-3,201999962E-1;-6,603999734E-1;-8,648999929E-1
2,119304853E3;-8,357999921E-1;5,956999660E-1;1,315899968E0
2,120304853E3;-9,106000066E-1;-3,695999980E-1;-2,578999996E-1
2,121304853E3;4,074999988E-1;8,894000053E-1;-1,880499959E0
2,122304853E3;-1,724200010E0;-7,121999860E-1;8,739999533E-1
2,123304853E3;4,826999903E-1;6,818000078E-1;-1,453000009E-1
2,124304853E3;7,168999910E-1;-1,212899923E0;2,104199886E0
2,125304853E3;2,719999850E-2;1,205600023E0;-9,488999844E-1
2,126304853E3;1,730000041E-2;-3,439999819E-1;-2,578199863E0
2,127304853E3;-9,839999676E-2;4,639999941E-2;1,698499918E0
2,128304853E3;6,729999930E-2;4,650999904E-1;-2,799199820E0
2,129304853E3;1,800599933E0;5,396999717E-1;1,022799969E0
2,130304853E3;3,499999940E-1;2,189999968E-1;-1,608899951E0
2,131304853E3;-3,218999803E-1;3,635999858E-1;-9,108999968E-1
2,132304853E3;-6,319999695E-1;-5,040000007E-2;1,503499985E0
2,133304853E3;6,030000001E-2;-2,375999987E-1;1,732999980E-1
2,134304853E3;-2,403999865E-1;3,542999923E-1;-7,915999889E-1
2,135304853E3;-1,315999925E-1;-5,213999748E-1;1,084200025E0
2,136304853E3;-5,123000145E-1;4,729999900E-1;1,941999942E-1
2,137304853E3;6,310999990E-1;1,958999932E-1;-1,217100024E0
2,138304853E3;-5,916999578E-1;-5,268999934E-1;-2,730999947E0
2,139304853E3;-3,750999868E-1;-1,300999969E-1;-3,843899965E0
2,140304853E3;-7,267999649E-1;-4,490000010E-2;-1,204599977E0
2,141304853E3;5,981999636E-1;-8,772999644E-1;9,312500000E0
2,142304853E3;-6,610999703E-1;7,483999729E-1;-5,749999881E-1
2,143304853E3;4,743999839E-1;4,521999955E-1;-2,760999918E0
2,144304853E3;9,479999542E-1;3,658999801E-1;-7,558000088E-1
2,145304853E3;-6,886999607E-1;4,499999806E-2;1,175999999E0
2,146304853E3;1,014299989E0;5,724999905E-1;-2,927399874E0
2,147304853E3;-1,704999924E0;3,030999899E-1;-6,146999598E-1
2,148304853E3;-1,799299955E0;-8,599999547E-2;-2,378700018E0
2,149304853E3;-1,536000013E0;-3,237999976E-1;-1,980499983E0
2,150304853E3;-2,191099882E0;-7,612999678E-1;-1,471899986E0
2,151304853E3;3,421999812E-1;-1,746799946E0;9,855799675E0
2,152304853E3;3,445000052E-1;-6,873999834E-1;5,784899712E0
2,153304853E3;-1,428399920E0;1,025499940E0;7,436999679E-1
2,154304853E3;-9,007999897E-1;1,393999904E-1;2,333000004E-1
2,155304853E3;3,366000056E-1;4,760999978E-1;-2,489399910E0
2,156304853E3;4,151999950E-1;-8,827999830E-1;-7,404999733E-1
2,157304853E3;-4,469999969E-1;2,425999939E-1;1,331799984E0
2,158304853E3;5,611999631E-1;1,579499960E0;-1,166599989E0
2,159304853E3;4,897999763E-1;-1,567000002E-1;9,028999805E-1
2,160304853E3;1,519999932E-2;-5,460000038E-1;-1,849999905E0
2,161304853E3;1,105199933E0;-1,081399918E0;8,662999868E-1
2,162304853E3;5,138999820E-1;8,169999719E-1;-1,082800031E0
2,163304853E3;2,560999990E-1;-5,169999599E-1;9,467999935E-1
2,164304853E3;-9,054999948E-1;5,399999619E-1;-3,513099909E0
2,165304853E3;1,677999943E-1;1,549999975E-2;1,620499969E0
2,166304853E3;8,373999596E-1;5,159999803E-2;5,964999795E-1
2,167304853E3;-6,735000014E-1;-3,041000068E-1;-1,091099977E0
2,168304853E3;-4,827999771E-1;5,922999978E-1;-5,709999800E-1
2,169304853E3;-9,277999997E-1;6,115999818E-1;-1,846899986E0
2,170304853E3;-2,176399946E0;9,143999815E-1;-5,007299900E0
2,171304853E3;2,128999949E0;1,393999904E-1;3,587800026E0
2,172304853E3;1,378700018E0;1,070000008E-1;-2,079999894E-1
2,173304853E3;4,459999874E-2;9,668999910E-1;1,382499933E0
2,174304853E3;5,270000100E-1;1,112999991E-1;5,289999768E-2
2,175304853E3;9,583999515E-1;-7,016999722E-1;-1,578400016E0
2,176304853E3;6,777999997E-1;-1,920199990E0;-1,219900012E0
2,177304853E3;-9,149000049E-1;4,519999772E-2;-9,952999949E-1
2,178304853E3;-1,819199920E0;-1,699999906E-3;-3,493299961E0
2,179304853E3;-4,196999967E-1;-6,083999872E-1;-4,315999746E-1
2,180304853E3;1,024600029E0;-1,718999982E0;4,118999958E0
2,181304853E3;1,591300011E0;-3,633999825E-1;3,523999929E0
2,182304853E3;-4,481999874E-1;-1,002399921E0;3,813599825E0
2,183304853E3;-6,030000001E-2;9,431999922E-1;1,865999937E0
2,184304853E3;-1,568599939E0;1,011600018E0;2,038999945E-1
2,185304853E3;5,832999945E-1;-1,056900024E0;-2,478299856E0
2,186304853E3;1,237999946E-1;3,298999965E-1;-5,449000001E-1
2,187304853E3;5,982999802E-1;5,281999707E-1;2,697799921E0
2,188304853E3;1,574199915E0;1,515000015E-1;2,586199999E0
2,189304853E3;5,268999934E-1;2,069000006E-1;-1,920899987E0
2,190304853E3;5,771999955E-1;-7,066000104E-1;-8,212999701E-1
2,191304853E3;-7,884999514E-1;-2,027799845E0;6,363299847E0
2,192304853E3;-6,190999746E-1;9,639999866E-1;7,499999832E-3
2,193304853E3;-5,482999682E-1;-6,876999736E-1;2,759999931E-1
2,194304853E3;-1,163999915E0;-2,824999988E-1;2,473099947E0
2,195304853E3;4,101999998E-1;4,143999815E-1;-4,875999987E-1
2,196304853E3;6,699000001E-1;-5,179999769E-2;-2,575500011E0
2,197304853E3;-1,097499967E0;-1,117100000E0;2,085199833E0
2,198304853E3;-1,202799916E0;-3,030000031E-1;-4,969999790E-1
2,199304853E3;-2,947999835E-1;-1,733599901E0;3,361699820E0
2,200304853E3;3,106999993E-1;3,299999833E-1;-5,805000067E-1
2,201304853E3;1,308899999E0;-1,435599923E0;3,507099867E0
2,202304853E3;2,236999869E-1;-8,810000122E-2;-1,218699932E0
2,203304853E3;-8,359999657E-1;-9,308999777E-1;4,969500065E0
2,204304853E3;9,389999509E-2;3,488999903E-1;2,097999901E-1
2,205304853E3;2,608000040E-1;-4,942999780E-1;2,131000012E-1
2,206304853E3;3,172999918E-1;9,242999554E-1;9,374799728E0
2,207304853E3;3,499999940E-1;3,948999941E-1;-5,622999668E-1
2,208304853E3;1,989199996E0;-3,528399944E0;-3,419999778E-1
2,209304853E3;4,589999840E-2;1,653999984E-1;1,292699933E0
2,210304853E3;2,842999995E-1;2,329999954E-2;5,604000092E-1
2,211304853E3;-1,124999970E-1;1,815999895E-1;3,880999982E-1
2,212304853E3;-1,428000033E-1;-9,439999610E-2;6,876999736E-1
2,213304853E3;5,737999678E-1;-1,791700006E0;4,259999841E-2
2,214304853E3;1,239999942E-2;1,869999990E-2;-1,853999943E-1
2,215304853E3;3,170000017E-2;2,529999986E-2;-2,939999849E-2
2,216304853E3;1,169999968E-2;-6,799999624E-3;-1,846999973E-1
2,217304853E3;1,899999939E-2;-1,229999959E-2;-2,789999917E-2
2,218304853E3;3,179999813E-2;-1,840000041E-2;1,384000033E-1
2,219304853E3;-1,247999966E-1;1,919999905E-2;1,374000013E-1
2,220304853E3;3,219999745E-2;-1,561999917E-1;-2,869999968E-2
2,221304853E3;3,150000051E-2;-1,239999942E-2;1,383000016E-1
2,222304853E3;3,170000017E-2;6,499999668E-3;-2,889999934E-2
2,223304853E3;2,569999918E-2;4,999999655E-4;-2,850000001E-2
2,224304853E3;9,999999311E-4;-1,560999900E-1;-2,749999985E-2
2,225304853E3;-1,310999990E-1;1,919999905E-2;-2,899999917E-2
2,226304853E3;-1,442999989E-1;-1,249999925E-2;-2,759999968E-2
2,227304853E3;1,269999985E-2;9,999999747E-5;-2,799999900E-2
2,228304853E3;1,289999951E-2;1,279999968E-2;-2,829999849E-2
2,229304853E3;1,950000040E-2;6,699999794E-3;-2,840000018E-2
2,230304853E3;-1,560999900E-1;-1,500999928E-1;1,388999969E-1
2,231304853E3;-1,370999962E-1;1,512999982E-1;-2,809999883E-2
2,232304853E3;-1,312000006E-1;2,999999851E-4;-5,090000033E-1
2,233304853E3;-1,375999898E-1;-5,899999756E-3;-2,809999883E-2
2,234304853E3;-1,194999963E-1;6,000000052E-3;-2,909999900E-2
2,235304853E3;3,179999813E-2;2,999999851E-4;-2,869999968E-2
2,236304853E3;-1,425999999E-1;7,499999832E-3;-2,819999866E-2
2,237304853E3;3,830000013E-2;-5,699999630E-3;1,377999932E-1
2,238304853E3;2,549999952E-2;6,499999668E-3;-2,869999968E-2
2,239304853E3;-6,199999712E-3;-6,199999712E-3;-2,699999884E-2
2,240304853E3;2,630000003E-2;-1,779999956E-2;1,385999918E-1
2,241304853E3;-1,370999962E-1;3,189999983E-2;-2,909999900E-2
2,242304853E3;1,970000006E-2;1,319999993E-2;1,379999965E-1
2,243304853E3;1,399999950E-2;7,299999706E-3;-2,819999866E-2
2,244304853E3;1,999999955E-2;1,764999926E-1;-2,879999951E-2
2,245304853E3;1,269999985E-2;-1,229999959E-2;1,389999986E-1
2,246304853E3;2,520000003E-2;6,399999838E-3;-2,859999985E-2
2,247304853E3;1,919999905E-2;1,384000033E-1;-2,769999951E-2
2,248304853E3;2,740000002E-2;2,049999870E-2;-2,909999900E-2
2,249304853E3;3,799999878E-2;2,529999986E-2;-2,960000001E-2
2,250304853E3;2,569999918E-2;4,999999655E-4;-2,850000001E-2
2,251304853E3;-1,187999994E-1;2,999999851E-4;-2,889999934E-2
2,252304853E3;-1,313000023E-1;-1,376999915E-1;-2,899999917E-2
2,253304853E3;2,569999918E-2;3,179999813E-2;-2,929999866E-2
2,254304853E3;2,620000020E-2;7,100000046E-3;-2,869999968E-2
2,255304853E3;-1,307999939E-1;6,899999920E-3;-2,869999968E-2
2,256304853E3;-1,432999969E-1;-1,169999968E-2;-2,769999951E-2
2,257304853E3;2,569999918E-2;1,919999905E-2;1,375999898E-1
2,258304853E3;2,599999867E-2;-1,179999951E-2;-2,819999866E-2
2,259304853E3;1,970000006E-2;6,999999750E-4;-2,829999849E-2
2,260304853E3;6,699999794E-3;-1,314999908E-1;-2,840000018E-2
2,261304853E3;-1,200000010E-2;2,999999851E-4;-2,699999884E-2
2,262304853E3;6,999999750E-3;1,072999984E-1;-2,620000020E-2
2,263304853E3;3,199999779E-2;-3,700000048E-2;-2,759999968E-2
2,264304853E3;-1,250000000E-1;-3,089999966E-2;-2,779999934E-2
2,265304853E3;-3,999999899E-4;-5,059999973E-2;-2,589999884E-2
2,266304853E3;3,849999979E-2;-3,049999848E-2;1,385999918E-1
2,267304853E3;7,499999832E-3;-1,159999985E-2;-2,740000002E-2
2,268304853E3;2,630000003E-2;-1,779999956E-2;-2,799999900E-2
2,269304853E3;2,649999969E-2;1,328999996E-1;-2,779999934E-2
2,270304853E3;-1,379999965E-1;-3,759999946E-2;-2,709999867E-2
2,271304853E3;2,529999986E-2;-1,860000007E-2;1,386999935E-1
2,272304853E3;3,130000085E-2;-3,759999946E-2;-2,759999968E-2
2,273304853E3;-1,001999974E-1;-4,989999905E-2;-2,809999883E-2
2,274304853E3;3,779999912E-2;-6,099999882E-3;-2,869999968E-2
2,275304853E3;1,950000040E-2;-4,949999973E-2;1,398999989E-1
2,276304853E3;1,950000040E-2;-2,449999936E-2;1,391000003E-1
2,277304853E3;1,950000040E-2;1,322999895E-1;-2,749999985E-2
2,278304853E3;1,950000040E-2;-1,819999889E-2;-2,769999951E-2
2,279304853E3;1,762000024E-1;-4,349999875E-2;-2,689999901E-2
2,280304853E3;1,950000040E-2;1,447999924E-1;-2,789999917E-2
2,281304853E3;-5,699999630E-3;-4,339999706E-2;-2,589999884E-2
2,282304853E3;1,850000024E-2;-2,529999986E-2;-2,749999985E-2
2,283304853E3;3,219999745E-2;-2,429999970E-2;-2,799999900E-2
2,284304853E3;3,849999979E-2;1,387999952E-1;-2,840000018E-2
2,285304853E3;3,830000013E-2;-3,070000000E-2;-2,799999900E-2
2,286304853E3;3,079999983E-2;-4,429999739E-2;-2,730000019E-2
2,287304853E3;4,349999875E-2;1,502999961E-1;-2,889999934E-2
2,288304853E3;1,850000024E-2;-1,899999939E-2;-2,769999951E-2
2,289304853E3;-1,379999965E-1;-3,139999881E-2;-2,730000019E-2
2,290304853E3;2,080000006E-2;-2,349999920E-2;-2,759999968E-2
2,291304853E3;5,079999939E-2;-3,070000000E-2;1,380999982E-1
2,292304853E3;2,599999867E-2;-2,429999970E-2;-2,779999934E-2
2,293304853E3;3,109999932E-2;-3,790000081E-2;-2,749999985E-2
2,294304853E3;1,899999939E-2;-1,229999959E-2;-2,789999917E-2
2,295304853E3;3,779999912E-2;1,256999969E-1;-2,799999900E-2
2,296304853E3;3,199999779E-2;-5,699999630E-3;1,380999982E-1
2,297304853E3;1,349999942E-2;6,899999920E-3;-2,819999866E-2
2,298304853E3;-1,127000004E-1;-1,239999942E-2;-2,879999951E-2
2,299304853E3;2,529999986E-2;-1,239999942E-2;-2,809999883E-2
2,300304853E3;-1,313000023E-1;-3,089999966E-2;-2,759999968E-2
2,301304853E3;1,249999925E-2;-2,510000020E-2;-2,719999850E-2
2,302304853E3;-1,050999984E-1;-3,619999811E-2;-2,829999849E-2
2,303304853E3;3,799999878E-2;2,999999851E-4;1,376999915E-1
2,304304853E3;1,929999888E-2;-4,349999875E-2;1,396999955E-1
2,305304853E3;-4,299999680E-3;-2,359999903E-2;-2,659999952E-2
2,306304853E3;2,599999867E-2;-1,799999923E-2;1,385999918E-1
2,307304853E3;1,970000006E-2;-1,179999951E-2;1,386999935E-1
2,308592335E3;-2,678000033E-1;3,909999877E-2;2,840000018E-2
2,309592335E3;-2,789999917E-2;-6,000000052E-3;1,367999911E-1
2,310746237E3;-2,070999891E-1;8,434999585E-1;-3,542000055E-1
2,311746237E3;-8,373999596E-1;-1,709000021E-1;-8,557999730E-1
2,312746237E3;-8,403999805E-1;1,602199912E0;-9,479999542E-2
2,313746237E3;-3,305999935E-1;1,188999936E-1;4,617999792E-1
2,314746237E3;-1,460799932E0;-2,651000023E-1;3,159600019E0
2,315746237E3;4,948999882E-1;2,651999891E-1;2,163899899E0
2,316746237E3;3,818999827E-1;3,380999863E-1;-1,036800027E0
2,317746237E3;1,065999940E-1;4,029999971E-1;-6,606999636E-1
2,318746237E3;4,293999970E-1;1,669999957E-1;-8,283999562E-1
2,319746237E3;5,752999783E-1;1,829999983E-1;1,152999997E-1
2,320746237E3;7,009999454E-2;3,181000054E-1;1,591599941E0
2,321746237E3;-6,333000064E-1;-3,373999894E-1;-7,630999684E-1
2,322746237E3;1,757999957E-1;6,600999832E-1;-1,272300005E0
2,323746237E3;-1,444000006E-1;-4,479999840E-2;-5,575000048E-1
2,324746237E3;2,066999972E-1;-5,669999868E-2;8,935999870E-1
2,325746237E3;2,141999900E-1;4,545999765E-1;-1,061999947E-1
2,326746237E3;-7,258999944E-1;-6,659999490E-2;2,201000005E-1
2,327746237E3;-1,622999907E0;8,335999846E-1;1,947600007E0
2,328746237E3;8,290999532E-1;-1,703999937E-1;3,210999966E0
2,329746237E3;-1,666999906E-1;2,209999971E-2;-1,071599960E0
2,330746237E3;-2,469399929E0;-4,235999882E-1;4,416999817E-1
2,331746237E3;-1,184599996E0;-1,314800024E0;4,781999886E-1
2,332746237E3;5,946999788E-1;6,721999645E-1;6,687999964E-1
2,333746237E3;2,883999944E-1;-2,405999899E-1;5,048999786E-1
2,334746237E3;1,804600000E0;-1,429999992E-2;6,577999592E-1
2,335746237E3;-1,638000011E-1;-2,960999906E-1;-1,048200011E0
2,336746237E3;-3,358500004E0;6,499999762E-2;7,128999829E-1
2,337746237E3;1,110899925E0;2,269999981E-1;1,352100015E0
2,338746237E3;-1,109999940E-1;4,545999765E-1;-1,439099908E0
2,339746237E3;1,968999952E-1;4,380999804E-1;-5,072000027E-1
2,340746237E3;1,313399911E0;1,428699970E0;1,758999974E-1
2,341746237E3;1,534999907E-1;5,368999839E-1;-9,481999874E-1
2,342746237E3;-7,530000061E-2;9,468999505E-1;3,262599945E0
2,343746237E3;-2,917000055E-1;8,195999861E-1;-2,768299818E0
2,344746237E3;2,431999892E-1;-1,498499990E0;2,957399845E0
2,345746237E3;-1,480000000E-2;-8,418999910E-1;1,558699965E0
2,346746237E3;-4,219999909E-2;4,239999875E-2;-5,859999731E-2
2,347746237E3;2,695400000E0;2,161999941E0;-6,879000068E-1
2,348746237E3;-3,130800009E0;-1,395499945E0;7,508999705E-1
2,349746237E3;2,592000067E-1;-2,289000005E-1;-1,931699991E0
2,350746237E3;7,803999782E-1;1,166499972E0;-7,759999484E-2
2,351746237E3;3,404999971E-1;2,549999952E-2;1,518999934E0
2,352746237E3;-1,407799959E0;-1,113499999E0;-5,109999701E-2
2,353746237E3;-1,076200008E0;-2,958999872E-1;-2,522000074E-1
2,354746237E3;-7,029999793E-2;2,532999814E-1;3,999999911E-2
2,355746237E3;2,703000009E-1;-6,545999646E-1;9,781999588E-1
2,356746237E3;-3,942999840E-1;1,691000015E-1;-9,309999943E-1
2,357746237E3;1,942999959E-1;1,058099985E0;2,270999998E-1
2,358746237E3;-1,101099968E0;-5,141999722E-1;-1,489399910E0
2,359746237E3;-5,444999933E-1;4,068999887E-1;6,729999781E-1
2,360746237E3;-2,169999927E-1;6,944999695E-1;-2,135999918E0
2,361746237E3;-7,347999811E-1;-1,226499915E0;4,084399700E0
2,362746237E3;1,761000007E-1;7,343999743E-1;-1,118600011E0
2,363746237E3;-2,502999902E-1;-2,511999905E-1;-1,783399940E0
2,365721994E3;-4,569000006E-1;4,287000000E-1;1,420799971E0
2,366721994E3;9,554999471E-1;-6,699000001E-1;-4,189999998E-1
2,367721994E3;9,710999727E-1;9,918999672E-1;1,609300017E0
2,368721994E3;-7,699999958E-3;-4,086999893E-1;-1,338000000E-1
2,369721994E3;1,453999996E0;-3,842999935E-1;-1,730199933E0
2,370721994E3;5,972999930E-1;1,001500010E0;3,295300007E0
2,371721994E3;-1,207999945E0;1,127900004E0;4,122999907E-1
2,372721994E3;-9,579999745E-2;-5,339999869E-2;-3,082999945E0
2,373721994E3;-9,699999355E-3;-1,105499983E0;3,847000003E-1
2,374721994E3;-2,762999833E-1;8,349999785E-2;1,314800024E0
2,375721994E3;2,199999988E-2;3,529999778E-2;5,997999907E-1
2,376721994E3;3,568999767E-1;4,299999774E-1;-1,530699968E0
2,377721994E3;9,369999915E-2;7,369999886E-1;-2,467599869E0
2,378721994E3;1,007699966E0;-1,373099923E0;-4,431999922E-1
2,379721994E3;1,938799977E0;6,199999899E-2;3,416499853E0
2,380721994E3;-1,741099954E0;1,580099940E0;6,610999703E-1
2,381721994E3;-8,538999557E-1;1,061000004E-1;-2,968899965E0
2,382721994E3;6,289999932E-2;-1,074000001E-1;-1,345199943E0
2,383721994E3;1,663999915E0;-9,019999951E-2;4,814999998E-1
2,384721994E3;6,347999573E-1;3,497000039E-1;-2,046999931E-1
2,385721994E3;2,127999961E-1;1,938999891E-1;-1,473099947E0
2,386721994E3;6,891999841E-1;-2,649999969E-2;-4,672599792E0
