Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
3701,"1,681250000E1","-1,862500000E1","-2,687500000E1"
3702,"5,125000000E0","-1,768750000E1","-2,425000000E1"
3703,"1,518750000E1","-2,100000000E1","-2,468750000E1"
3704,"2,150000000E1","-1,775000000E1","-2,937500000E1"
3705,"2,193750000E1","-1,693750000E1","-3,125000000E1"
3706,"2,943750000E1","-1,112500000E1","-3,218750000E1"
3707,"3,143750000E1","-1,012500000E1","-3,568750000E1"
3708,"2,800000000E1","-1,762500000E1","-3,606250000E1"
3709,"2,787500000E1","-1,950000000E1","-3,443750000E1"
3710,"2,543750000E1","-1,756250000E1","-3,093750000E1"
3711,"2,431250000E1","-1,162500000E1","-2,750000000E1"
3712,"1,956250000E1","-5,625000000E-1","-3,156250000E1"
3713,"1,675000000E1","5,187500000E0","-3,231250000E1"
3714,"1,712500000E1","-3,187500000E0","-3,112500000E1"
3715,"1,743750000E1","4,375000000E-1","-3,018750000E1"
3716,"2,068750000E1","-1,131250000E1","-2,875000000E1"
3717,"1,981250000E1","-1,512500000E1","-2,843750000E1"
3718,"2,525000000E1","-1,493750000E1","-3,200000000E1"
3719,"2,487500000E1","-1,731250000E1","-3,325000000E1"
3720,"1,975000000E1","-1,175000000E1","-3,468750000E1"
3721,"1,806250000E1","-2,800000000E1","-3,112500000E1"
3722,"1,825000000E1","-3,075000000E1","-3,200000000E1"
3723,"1,006250000E1","-3,387500000E1","-2,812500000E1"
3724,"8,812500000E0","-2,787500000E1","-1,581250000E1"
3725,"1,193750000E1","-1,681250000E1","-1,625000000E1"
3726,"1,600000000E1","-8,250000000E0","-1,581250000E1"
3727,"1,462500000E1","-5,437500000E0","-1,543750000E1"
3728,"1,731250000E1","-2,037500000E1","-1,562500000E1"
3729,"1,293750000E1","-1,825000000E1","-1,637500000E1"
3730,"1,681250000E1","-2,150000000E1","-1,668750000E1"
3731,"7,562500000E0","-2,106250000E1","-1,675000000E1"
3732,"8,562500000E0","-2,237500000E1","-1,862500000E1"
3733,"-2,375000000E0","-2,943750000E1","-1,200000000E1"
3734,"-5,375000000E0","-2,950000000E1","-1,018750000E1"
3735,"1,500000000E0","-2,337500000E1","-1,193750000E1"
3736,"6,062500000E0","-1,637500000E1","-1,443750000E1"
3737,"3,875000000E0","-1,175000000E1","-1,468750000E1"
3738,"7,875000000E0","-2,687500000E0","-2,050000000E1"
3739,"6,437500000E0","-8,375000000E0","-2,537500000E1"
3740,"7,687500000E0","-8,375000000E0","-2,981250000E1"
3741,"1,168750000E1","-1,693750000E1","-3,387500000E1"
3742,"1,981250000E1","-2,025000000E1","-3,875000000E1"
3743,"1,743750000E1","-3,187500000E0","-4,956250000E1"
3744,"6,000000000E0","-3,750000000E-1","-4,718750000E1"
3745,"2,500000000E-1","-1,125000000E0","-4,725000000E1"
3746,"3,750000000E-1","-1,375000000E0","-4,687500000E1"
3747,"-2,062500000E0","-7,500000000E-1","-4,625000000E1"
3748,"8,750000000E-1","-6,062500000E0","-4,300000000E1"
3749,"3,375000000E0","-4,500000000E0","-3,950000000E1"
3750,"1,437500000E0","-2,625000000E0","-3,506250000E1"
3751,"4,375000000E-1","-1,687500000E0","-3,256250000E1"
3752,"3,062500000E0","5,375000000E0","-3,068750000E1"
3753,"4,312500000E0","8,875000000E0","-3,093750000E1"
3754,"5,375000000E0","1,400000000E1","-3,062500000E1"
3755,"3,312500000E0","1,612500000E1","-2,956250000E1"
3756,"-3,687500000E0","1,737500000E1","-3,425000000E1"
3757,"1,118750000E1","1,137500000E1","-4,137500000E1"
3758,"1,675000000E1","6,437500000E0","-4,137500000E1"
3759,"1,362500000E1","2,375000000E0","-4,562500000E1"
3760,"1,731250000E1","-1,937500000E0","-3,593750000E1"
3761,"1,587500000E1","-3,937500000E0","-4,031250000E1"
3762,"1,450000000E1","1,187500000E0","-3,793750000E1"
3763,"7,750000000E0","2,750000000E0","-3,512500000E1"
3764,"2,500000000E-1","2,500000000E-1","-3,187500000E1"
3765,"-2,250000000E0","-4,375000000E-1","-4,050000000E1"
3766,"-1,106250000E1","-2,000000000E0","-4,300000000E1"
3767,"-5,437500000E0","1,875000000E-1","-4,312500000E1"
3768,"-7,312500000E0","-1,000000000E0","-3,975000000E1"
3769,"-9,562500000E0","1,750000000E0","-4,062500000E1"
3770,"-3,250000000E0","6,250000000E-2","-3,800000000E1"
3771,"7,500000000E-1","-4,937500000E0","-3,443750000E1"
3772,"3,187500000E0","-1,131250000E1","-3,100000000E1"
3773,"-1,875000000E-1","-1,400000000E1","-3,050000000E1"
3774,"-4,562500000E0","-1,293750000E1","-3,450000000E1"
3775,"-6,000000000E0","-1,275000000E1","-3,468750000E1"
3776,"-1,087500000E1","-1,293750000E1","-3,393750000E1"
3777,"-1,775000000E1","-1,400000000E1","-3,050000000E1"
3778,"-1,818750000E1","-1,831250000E1","-2,943750000E1"
3779,"-1,081250000E1","-7,062500000E0","-3,387500000E1"
3780,"-1,700000000E1","-1,100000000E1","-3,637500000E1"
3781,"-1,850000000E1","-2,006250000E1","-3,706250000E1"
3782,"-1,825000000E1","-2,237500000E1","-4,018750000E1"
3783,"-1,643750000E1","-2,506250000E1","-4,300000000E1"
3784,"-1,225000000E1","-3,287500000E1","-4,231250000E1"
3785,"-1,256250000E1","-3,337500000E1","-3,950000000E1"
3786,"-1,943750000E1","-1,775000000E1","-4,225000000E1"
3787,"-1,943750000E1","-1,268750000E1","-3,843750000E1"
3788,"-1,356250000E1","5,000000000E-1","-3,850000000E1"
3789,"-1,362500000E1","-5,437500000E0","-3,575000000E1"
3790,"-1,987500000E1","-9,500000000E0","-2,918750000E1"
3791,"-2,050000000E1","-8,625000000E0","-2,625000000E1"
3792,"-1,756250000E1","-2,250000000E0","-2,606250000E1"
3793,"-1,993750000E1","-1,937500000E0","-2,543750000E1"
3794,"-1,581250000E1","2,937500000E0","-2,918750000E1"
3795,"-1,493750000E1","-2,312500000E0","-3,206250000E1"
3796,"-2,212500000E1","-9,875000000E0","-2,800000000E1"
3797,"-2,737500000E1","-1,300000000E1","-2,625000000E1"
3798,"-3,075000000E1","-8,187500000E0","-2,037500000E1"
3799,"-2,568750000E1","1,106250000E1","-1,843750000E1"
3800,"-2,268750000E1","9,750000000E0","-4,125000000E0"
3801,"-1,350000000E1","1,068750000E1","-1,637500000E1"
3802,"1,062500000E0","6,000000000E0","-3,012500000E1"
3803,"1,500000000E0","5,125000000E0","-3,268750000E1"
3804,"-8,750000000E-1","4,812500000E0","-3,631250000E1"
3805,"1,112500000E1","6,437500000E0","-4,062500000E1"
3806,"2,175000000E1","3,000000000E0","-4,106250000E1"
3807,"2,450000000E1","-1,737500000E1","-2,856250000E1"
3808,"1,881250000E1","-2,006250000E1","-2,443750000E1"
3809,"1,987500000E1","-2,456250000E1","-1,625000000E1"
3810,"2,137500000E1","-1,887500000E1","-1,706250000E1"
3811,"2,025000000E1","-1,762500000E1","-1,800000000E1"
3812,"2,175000000E1","-1,543750000E1","-2,125000000E1"
3813,"2,318750000E1","-1,131250000E1","-2,550000000E1"
3814,"2,675000000E1","-1,518750000E1","-2,706250000E1"
3815,"2,787500000E1","-1,618750000E1","-2,800000000E1"
3816,"2,668750000E1","-1,918750000E1","-2,293750000E1"
3817,"3,006250000E1","-1,487500000E1","-2,643750000E1"
3818,"3,618750000E1","-9,250000000E0","-2,268750000E1"
3819,"2,162500000E1","-1,687500000E0","-2,718750000E1"
3820,"-6,875000000E-1","4,125000000E0","-2,750000000E1"
3821,"-1,293750000E1","1,937500000E0","-3,156250000E1"
3822,"-1,543750000E1","-1,943750000E1","-1,787500000E1"
3823,"-1,275000000E1","-1,700000000E1","-1,875000000E1"
3824,"-6,812500000E0","1,937500000E0","-2,706250000E1"
3825,"-1,262500000E1","-6,687500000E0","-2,237500000E1"
3826,"-1,706250000E1","-5,750000000E0","-2,475000000E1"
3827,"-1,393750000E1","6,500000000E0","-2,950000000E1"
3828,"3,812500000E0","8,250000000E0","-2,968750000E1"
3829,"1,181250000E1","7,562500000E0","-2,800000000E1"
3830,"1,056250000E1","5,625000000E-1","-3,193750000E1"
3831,"-3,625000000E0","6,687500000E0","-3,768750000E1"
3832,"8,875000000E0","1,887500000E1","-3,893750000E1"
3833,"8,625000000E0","1,893750000E1","-3,950000000E1"
3834,"9,000000000E0","1,931250000E1","-3,881250000E1"
3835,"9,125000000E0","1,962500000E1","-3,918750000E1"
3836,"9,125000000E0","1,868750000E1","-3,825000000E1"
3837,"8,687500000E0","1,893750000E1","-3,893750000E1"
3838,"9,125000000E0","1,912500000E1","-3,906250000E1"
3839,"1,337500000E1","1,618750000E1","-3,918750000E1"
3840,"1,306250000E1","1,637500000E1","-3,906250000E1"
3841,"1,331250000E1","1,643750000E1","-3,937500000E1"
3842,"1,318750000E1","1,668750000E1","-3,912500000E1"
3843,"1,306250000E1","1,637500000E1","-3,937500000E1"
3844,"1,387500000E1","1,675000000E1","-3,906250000E1"
3845,"1,350000000E1","1,706250000E1","-3,968750000E1"
3846,"1,275000000E1","1,600000000E1","-3,975000000E1"
3847,"1,350000000E1","1,600000000E1","-3,925000000E1"
3848,"1,325000000E1","1,675000000E1","-3,862500000E1"
3849,"1,287500000E1","1,631250000E1","-3,893750000E1"
3850,"1,325000000E1","1,618750000E1","-3,906250000E1"
3851,"1,337500000E1","1,706250000E1","-3,875000000E1"
3852,"1,325000000E1","1,662500000E1","-3,937500000E1"
3853,"1,318750000E1","1,612500000E1","-3,881250000E1"
3854,"1,300000000E1","1,681250000E1","-3,831250000E1"
3855,"8,000000000E0","7,062500000E0","-3,162500000E1"
3856,"-4,375000000E-1","3,625000000E0","-3,006250000E1"
3857,"7,750000000E0","7,937500000E0","-3,200000000E1"
3858,"4,812500000E0","3,500000000E0","-3,550000000E1"
3859,"3,937500000E0","-6,250000000E-2","-3,537500000E1"
3860,"5,875000000E0","-1,187500000E0","-3,100000000E1"
3861,"8,312500000E0","2,062500000E0","-2,750000000E1"
3862,"1,106250000E1","7,750000000E0","-2,518750000E1"
3863,"1,275000000E1","6,750000000E0","-2,600000000E1"
3864,"3,937500000E0","7,625000000E0","-2,706250000E1"
3865,"-2,750000000E0","1,937500000E0","-2,700000000E1"
3866,"-3,625000000E0","-2,500000000E-1","-2,662500000E1"
3867,"-3,812500000E0","-1,187500000E0","-2,575000000E1"
3868,"-3,812500000E0","-1,375000000E0","-2,756250000E1"
3869,"-1,193750000E1","-3,687500000E0","-2,568750000E1"
3870,"-1,056250000E1","8,687500000E0","-3,062500000E1"
3871,"1,687500000E0","1,437500000E0","-3,481250000E1"
3872,"8,750000000E-1","-1,125000000E0","-3,531250000E1"
3873,"6,187500000E0","-2,500000000E-1","-3,625000000E1"
3874,"4,562500000E0","-5,187500000E0","-3,481250000E1"
3875,"6,437500000E0","-9,750000000E0","-3,468750000E1"
3876,"9,500000000E0","-6,750000000E0","-3,531250000E1"
3877,"1,168750000E1","1,437500000E0","-3,612500000E1"
3878,"1,118750000E1","1,687500000E0","-3,600000000E1"
3879,"-1,250000000E-1","-5,750000000E0","-3,375000000E1"
3880,"-4,437500000E0","-7,250000000E0","-2,687500000E1"
3881,"-1,025000000E1","-4,312500000E0","-2,156250000E1"
3882,"-1,631250000E1","-8,000000000E0","-2,350000000E1"
3883,"-9,437500000E0","-6,812500000E0","-3,256250000E1"
3884,"4,500000000E0","-2,687500000E0","-3,575000000E1"
3885,"7,437500000E0","-9,875000000E0","-3,518750000E1"
3886,"9,125000000E0","-1,393750000E1","-3,737500000E1"
3887,"-1,675000000E1","-6,437500000E0","-3,512500000E1"
3888,"-1,356250000E1","-9,250000000E0","-3,831250000E1"
3889,"-2,206250000E1","-3,187500000E0","-3,718750000E1"
3890,"-2,450000000E1","-1,025000000E1","-3,606250000E1"
3891,"-1,900000000E1","4,625000000E0","-4,281250000E1"
3892,"-2,693750000E1","-1,312500000E0","-4,018750000E1"
3893,"-2,962500000E1","-4,000000000E0","-3,975000000E1"
3894,"-3,900000000E1","-1,362500000E1","-3,725000000E1"
3895,"-3,881250000E1","-1,262500000E1","-4,318750000E1"
3896,"-4,275000000E1","-1,181250000E1","-4,443750000E1"
3897,"-3,418750000E1","-2,037500000E1","-5,037500000E1"
3898,"-3,056250000E1","-2,518750000E1","-5,018750000E1"
3899,"-3,912500000E1","-2,568750000E1","-4,281250000E1"
3900,"-4,043750000E1","-3,050000000E1","-3,818750000E1"
3901,"-4,131250000E1","-2,775000000E1","-4,050000000E1"
3902,"-4,162500000E1","-2,512500000E1","-4,075000000E1"
3903,"-4,225000000E1","-1,762500000E1","-4,375000000E1"
3904,"-3,956250000E1","-1,943750000E1","-4,537500000E1"
3905,"-4,337500000E1","-1,237500000E1","-4,156250000E1"
3906,"-4,018750000E1","-2,200000000E1","-3,937500000E1"
3907,"-3,768750000E1","-2,681250000E1","-3,631250000E1"
3908,"-3,862500000E1","-2,318750000E1","-3,656250000E1"
3909,"-3,587500000E1","-2,600000000E1","-3,450000000E1"
3910,"-3,456250000E1","-2,418750000E1","-3,300000000E1"
3911,"-3,012500000E1","-2,393750000E1","-3,406250000E1"
3912,"-3,181250000E1","-2,287500000E1","-3,356250000E1"
3913,"-3,668750000E1","-6,437500000E0","-3,706250000E1"
3914,"-3,818750000E1","-9,187500000E0","-3,718750000E1"
3915,"-3,525000000E1","-1,575000000E1","-3,975000000E1"
3916,"-3,581250000E1","-1,837500000E1","-4,075000000E1"
3917,"-4,112500000E1","-1,556250000E1","-4,193750000E1"
3918,"-3,962500000E1","-1,981250000E1","-4,193750000E1"
3919,"-3,931250000E1","-2,487500000E1","-4,100000000E1"
3920,"-3,462500000E1","-3,287500000E1","-3,881250000E1"
3921,"-4,018750000E1","-3,431250000E1","-3,293750000E1"
3922,"-4,793750000E1","-2,262500000E1","-2,893750000E1"
3923,"-4,043750000E1","-2,106250000E1","-3,050000000E1"
3924,"-3,987500000E1","-2,506250000E1","-1,800000000E1"
3925,"-3,668750000E1","-2,762500000E1","-1,256250000E1"
3926,"-2,506250000E1","-2,950000000E1","-2,112500000E1"
3927,"-2,637500000E1","-2,956250000E1","-1,512500000E1"
3928,"-2,481250000E1","-3,112500000E1","-1,000000000E1"
3929,"-2,381250000E1","-2,356250000E1","-1,918750000E1"
3930,"-2,068750000E1","-3,012500000E1","-1,706250000E1"
3931,"-2,125000000E0","-3,425000000E1","-1,925000000E1"
3932,"-6,437500000E0","-3,200000000E1","-1,956250000E1"
3933,"-2,062500000E0","-2,731250000E1","-2,043750000E1"
3934,"-8,187500000E0","-3,237500000E1","-3,125000000E0"
3935,"-6,312500000E0","-2,643750000E1","-1,281250000E1"
3936,"-4,750000000E0","-2,475000000E1","-2,081250000E1"
3937,"-5,437500000E0","-2,518750000E1","-2,856250000E1"
3938,"-8,062500000E0","-3,087500000E1","-2,700000000E1"
3939,"-1,387500000E1","-3,737500000E1","-2,050000000E1"
3940,"-1,700000000E1","-3,600000000E1","-2,006250000E1"
3941,"-1,550000000E1","-3,581250000E1","-1,818750000E1"
3942,"-1,831250000E1","-3,943750000E1","-9,125000000E0"
3943,"-1,400000000E1","-3,525000000E1","-1,950000000E1"
3944,"-1,143750000E1","-3,225000000E1","-2,418750000E1"
3945,"-1,143750000E1","-3,387500000E1","-2,350000000E1"
3946,"-1,450000000E1","-3,325000000E1","-2,356250000E1"
3947,"-9,937500000E0","-3,362500000E1","-2,687500000E1"
3948,"-9,500000000E0","-3,662500000E1","-2,450000000E1"
3949,"-1,181250000E1","-3,743750000E1","-3,106250000E1"
3950,"-1,175000000E1","-3,618750000E1","-3,831250000E1"
3951,"-1,637500000E1","-4,006250000E1","-3,468750000E1"
3952,"-2,143750000E1","-3,793750000E1","-3,106250000E1"
3953,"-1,075000000E1","-3,537500000E1","-3,200000000E1"
3954,"-1,056250000E1","-3,962500000E1","-3,100000000E1"
3955,"-4,562500000E0","-4,331250000E1","-2,812500000E1"
3956,"-2,750000000E0","-3,706250000E1","-2,831250000E1"
3957,"8,250000000E0","-3,475000000E1","-2,331250000E1"
3958,"1,118750000E1","-3,043750000E1","-2,162500000E1"
3959,"3,625000000E0","-2,693750000E1","-3,487500000E1"
3960,"6,250000000E-2","-2,825000000E1","-4,893750000E1"
3961,"-3,500000000E0","-4,300000000E1","-4,750000000E1"
3962,"1,087500000E1","-3,793750000E1","-4,193750000E1"
3963,"2,337500000E1","-2,681250000E1","-3,475000000E1"
3964,"1,975000000E1","-1,587500000E1","-3,643750000E1"
3965,"2,106250000E1","-1,262500000E1","-3,937500000E1"
3966,"2,568750000E1","-1,725000000E1","-3,768750000E1"
3967,"1,893750000E1","-3,831250000E1","-2,206250000E1"
3968,"5,750000000E0","-3,925000000E1","-1,850000000E1"
3969,"-8,375000000E0","-2,637500000E1","-2,006250000E1"
3970,"-1,193750000E1","-1,981250000E1","-2,000000000E1"
3971,"-1,143750000E1","-1,537500000E1","-2,606250000E1"
3972,"-1,368750000E1","-2,243750000E1","-3,131250000E1"
3973,"-1,231250000E1","-3,837500000E1","-3,237500000E1"
3974,"-8,312500000E0","-4,356250000E1","-2,881250000E1"
3975,"4,187500000E0","-4,237500000E1","-1,768750000E1"
3976,"1,543750000E1","-2,700000000E1","-2,600000000E1"
3977,"1,231250000E1","-1,506250000E1","-2,631250000E1"
3978,"5,562500000E0","-4,500000000E0","-2,550000000E1"
3979,"1,625000000E0","-1,256250000E1","-1,981250000E1"
3980,"1,687500000E0","-1,418750000E1","-1,475000000E1"
3981,"-1,812500000E0","-1,300000000E1","-1,687500000E1"
3982,"-6,125000000E0","-1,806250000E1","-1,531250000E1"
3983,"-1,212500000E1","-2,200000000E1","-1,768750000E1"
3984,"-1,450000000E1","-1,537500000E1","-3,375000000E1"
3985,"-9,937500000E0","-1,325000000E1","-4,543750000E1"
3986,"-7,500000000E-1","-1,356250000E1","-5,456250000E1"
3987,"8,687500000E0","-2,356250000E1","-4,812500000E1"
3988,"1,431250000E1","-2,137500000E1","-3,362500000E1"
3989,"1,456250000E1","-1,075000000E1","-2,693750000E1"
3990,"1,900000000E1","-1,375000000E0","-2,906250000E1"
3991,"2,743750000E1","-7,625000000E0","-3,312500000E1"
3992,"2,825000000E1","-1,287500000E1","-3,800000000E1"
3993,"3,118750000E1","-2,106250000E1","-3,600000000E1"
3994,"2,831250000E1","-3,681250000E1","-3,137500000E1"
3995,"2,462500000E1","-3,668750000E1","-3,581250000E1"
3996,"-1,018750000E1","-4,356250000E1","-2,418750000E1"
3997,"-1,443750000E1","-2,737500000E1","-2,825000000E1"
3998,"-1,987500000E1","-1,306250000E1","-2,750000000E1"
3999,"-2,081250000E1","-1,087500000E1","-2,925000000E1"
4000,"-1,850000000E1","-2,025000000E1","-3,768750000E1"
4001,"-1,362500000E1","-2,512500000E1","-5,381250000E1"
4002,"-5,250000000E0","-2,556250000E1","-6,612500000E1"
4003,"-4,125000000E0","-2,706250000E1","-5,781250000E1"
4004,"-1,500000000E0","-1,025000000E1","-3,906250000E1"
4005,"1,368750000E1","3,750000000E-1","-2,356250000E1"
4006,"3,937500000E0","-1,987500000E1","-2,568750000E1"
4007,"1,637500000E1","-3,175000000E1","-4,606250000E1"
4008,"1,350000000E1","-4,893750000E1","-5,631250000E1"
4009,"1,362500000E1","-4,862500000E1","-4,856250000E1"
4010,"1,450000000E1","-3,768750000E1","-3,937500000E1"
4011,"5,500000000E0","-2,768750000E1","-4,375000000E1"
4012,"1,500000000E0","-3,981250000E1","-4,412500000E1"
4013,"3,062500000E0","-4,225000000E1","-2,800000000E1"
4014,"6,500000000E0","-3,756250000E1","-2,718750000E1"
4015,"9,125000000E0","-2,693750000E1","-2,575000000E1"
4016,"6,375000000E0","-2,012500000E1","-2,268750000E1"
4017,"1,668750000E1","-2,756250000E1","-1,600000000E1"
4018,"1,931250000E1","-3,543750000E1","-1,168750000E1"
4019,"3,693750000E1","-2,231250000E1","-2,593750000E1"
4020,"2,825000000E1","-2,631250000E1","-1,875000000E1"
4021,"2,893750000E1","-2,431250000E1","-1,131250000E1"
4022,"2,800000000E1","-4,500000000E0","-2,387500000E1"
4023,"2,293750000E1","-6,062500000E0","-2,700000000E1"
4024,"2,518750000E1","-1,356250000E1","-1,706250000E1"
4025,"1,550000000E1","-1,975000000E1","-1,068750000E1"
4026,"7,000000000E0","-2,206250000E1","-3,625000000E0"
4027,"-5,187500000E0","-1,118750000E1","-3,437500000E0"
4028,"-3,687500000E0","-5,375000000E0","-1,331250000E1"
4029,"-1,500000000E0","-7,437500000E0","-2,318750000E1"
4030,"-3,687500000E0","-2,181250000E1","-2,575000000E1"
4031,"-5,500000000E0","-3,150000000E1","-2,225000000E1"
4032,"-1,493750000E1","-2,506250000E1","-1,756250000E1"
4033,"-1,943750000E1","-5,375000000E0","-2,287500000E1"
4034,"-1,212500000E1","6,375000000E0","-2,656250000E1"
4035,"-8,000000000E0","3,312500000E0","-3,000000000E1"
4036,"-1,256250000E1","-1,037500000E1","-2,918750000E1"
4037,"-1,475000000E1","-1,168750000E1","-2,768750000E1"
4038,"-1,331250000E1","-1,112500000E1","-3,093750000E1"
4039,"1,181250000E1","3,937500000E0","-3,800000000E1"
4040,"1,831250000E1","-1,768750000E1","-2,812500000E1"
4041,"1,806250000E1","-2,287500000E1","-1,987500000E1"
4042,"1,631250000E1","-2,537500000E1","-1,237500000E1"
4043,"1,900000000E1","-2,431250000E1","-1,131250000E1"
4044,"1,806250000E1","-2,137500000E1","-1,762500000E1"
4045,"2,268750000E1","-1,400000000E1","-1,906250000E1"
4046,"2,650000000E1","-9,312500000E0","-1,937500000E1"
4047,"2,368750000E1","-2,981250000E1","-3,112500000E1"
4048,"2,325000000E1","-4,225000000E1","-3,812500000E1"
4049,"2,575000000E1","-2,793750000E1","-4,081250000E1"
4050,"2,700000000E1","-9,437500000E0","-3,887500000E1"
4051,"2,543750000E1","5,562500000E0","-5,518750000E1"
4052,"2,568750000E1","-6,375000000E0","-6,450000000E1"
4053,"2,387500000E1","-2,206250000E1","-6,356250000E1"
4054,"1,137500000E1","-1,825000000E1","-6,693750000E1"
4055,"-1,050000000E1","-1,175000000E1","-6,937500000E1"
4056,"-2,600000000E1","-3,425000000E1","-5,625000000E1"
4057,"-2,550000000E1","-3,850000000E1","-3,162500000E1"
4058,"-2,831250000E1","-2,200000000E1","-3,537500000E1"
4059,"-2,256250000E1","-9,500000000E0","-4,731250000E1"
4060,"-2,081250000E1","-1,393750000E1","-3,943750000E1"
4061,"-1,662500000E1","-1,100000000E1","-3,543750000E1"
4062,"-4,625000000E0","-1,012500000E1","-3,762500000E1"
4063,"-5,187500000E0","-1,081250000E1","-3,500000000E1"
4064,"-1,512500000E1","-4,812500000E0","-3,206250000E1"
4065,"-2,512500000E1","1,312500000E0","-2,750000000E1"
4066,"-1,981250000E1","-1,125000000E0","-3,175000000E1"
4067,"-1,443750000E1","1,750000000E0","-3,250000000E1"
4068,"-1,162500000E1","2,937500000E0","-2,668750000E1"
4069,"-7,750000000E0","-1,375000000E0","-2,531250000E1"
4070,"-6,062500000E0","-5,187500000E0","-2,250000000E1"
4071,"-2,562500000E0","-5,187500000E0","-2,250000000E1"
4072,"-5,375000000E0","-5,875000000E0","-2,268750000E1"
4073,"-1,625000000E0","-9,250000000E0","-2,350000000E1"
4074,"5,187500000E0","-2,062500000E0","-2,231250000E1"
4075,"1,100000000E1","-1,118750000E1","-1,156250000E1"
4076,"8,187500000E0","-6,000000000E0","-9,375000000E0"
4077,"7,562500000E0","-4,000000000E0","-1,725000000E1"
4078,"7,937500000E0","-1,143750000E1","-2,593750000E1"
4079,"9,812500000E0","-1,668750000E1","-3,543750000E1"
4080,"6,875000000E-1","-1,725000000E1","-4,193750000E1"
4081,"1,750000000E0","-1,412500000E1","-3,487500000E1"
4082,"4,187500000E0","-1,256250000E1","-1,968750000E1"
4083,"1,062500000E0","-4,625000000E0","-1,912500000E1"
4084,"-3,750000000E-1","-1,043750000E1","-2,000000000E1"
4085,"-3,562500000E0","-1,962500000E1","-1,881250000E1"
4086,"-9,312500000E0","-1,762500000E1","-2,856250000E1"
4087,"-9,562500000E0","1,500000000E0","-4,187500000E1"
4088,"6,312500000E0","8,500000000E0","-4,968750000E1"
4089,"1,275000000E1","-9,437500000E0","-5,231250000E1"
4090,"8,500000000E0","-9,437500000E0","-4,006250000E1"
4091,"1,100000000E1","-2,437500000E0","-2,950000000E1"
4092,"1,162500000E1","6,687500000E0","-3,037500000E1"
4093,"1,987500000E1","6,687500000E0","-3,718750000E1"
4094,"2,525000000E1","-9,750000000E0","-3,918750000E1"
4095,"2,787500000E1","-1,793750000E1","-3,906250000E1"
4096,"2,200000000E1","-1,800000000E1","-5,037500000E1"
4097,"2,112500000E1","-4,437500000E0","-5,656250000E1"
4098,"2,231250000E1","-1,375000000E0","-5,281250000E1"
4099,"1,662500000E1","-1,875000000E-1","-5,175000000E1"
4100,"8,187500000E0","4,625000000E0","-5,068750000E1"
4101,"8,187500000E0","4,750000000E0","-4,718750000E1"
4102,"-5,625000000E-1","5,562500000E0","-4,631250000E1"
4103,"-1,525000000E1","-4,375000000E-1","-4,331250000E1"
4104,"-1,743750000E1","-4,500000000E0","-4,200000000E1"
4105,"-1,887500000E1","-1,500000000E0","-4,168750000E1"
4106,"-2,356250000E1","5,375000000E0","-3,675000000E1"
4107,"-1,100000000E1","1,868750000E1","-2,300000000E1"
4108,"-1,118750000E1","1,956250000E1","-2,237500000E1"
4109,"-1,381250000E1","1,825000000E1","-1,850000000E1"
4110,"-1,681250000E1","1,800000000E1","-2,706250000E1"
4111,"-3,575000000E1","5,625000000E-1","-2,762500000E1"
4112,"-3,137500000E1","-8,312500000E0","-3,250000000E1"
4113,"-3,506250000E1","-2,512500000E1","-2,550000000E1"
4114,"-3,262500000E1","-1,775000000E1","-3,112500000E1"
4115,"-3,443750000E1","-2,012500000E1","-2,756250000E1"
4116,"-2,993750000E1","-2,368750000E1","-3,112500000E1"
4117,"-3,112500000E1","-2,237500000E1","-3,037500000E1"
4118,"-3,137500000E1","-2,650000000E1","-2,612500000E1"
4119,"-3,075000000E1","-2,475000000E1","-2,912500000E1"
4120,"-2,431250000E1","-2,618750000E1","-3,106250000E1"
4121,"-1,268750000E1","-4,081250000E1","-2,175000000E1"
4122,"7,000000000E0","-3,681250000E1","-2,956250000E1"
4123,"1,075000000E1","-3,175000000E1","-3,375000000E1"
4124,"-1,375000000E0","-2,112500000E1","-4,268750000E1"
4125,"-2,650000000E1","-8,125000000E-1","-3,700000000E1"
4126,"-1,212500000E1","-1,318750000E1","-3,812500000E1"
4127,"-2,825000000E1","1,062500000E0","-3,975000000E1"
4128,"-2,300000000E1","1,168750000E1","-2,312500000E1"
4129,"-8,606250000E1","9,762500000E1","2,336875000E2"
4130,"-9,637500000E1","1,070625000E2","2,552500000E2"
4131,"-1,005625000E2","1,104375000E2","2,628125000E2"
4132,"-1,030000000E2","1,131875000E2","2,690625000E2"
4133,"-1,063125000E2","1,152500000E2","2,739375000E2"
4134,"-1,077500000E2","1,173750000E2","2,786875000E2"
4135,"-1,095625000E2","1,188750000E2","2,826875000E2"
4136,"-1,117500000E2","1,219375000E2","2,868125000E2"
4137,"-1,128750000E2","1,229375000E2","2,903125000E2"
4138,"1,062500000E0","8,000000000E0","-8,562500000E0"
4139,"-4,125000000E0","-9,750000000E0","-3,818750000E1"
4140,"-9,187500000E0","-1,600000000E1","-4,031250000E1"
4141,"-1,337500000E1","-1,087500000E1","-4,175000000E1"
4142,"1,112500000E1","1,181250000E1","-4,237500000E1"
4143,"1,012500000E1","9,625000000E0","-4,206250000E1"
4144,"-1,018750000E1","-1,918750000E1","-4,043750000E1"
4145,"-1,931250000E1","-2,856250000E1","-3,012500000E1"
